bug_ID,variant_ID,process_lifetime,execute_time,run_failing_test_case_time,run_regression_test_case_time
Time_6,2,349,233,350,-
Time_6,4,-,-,-,-
Time_6,6,346,243,347,-
Time_6,8,-,-,-,-
Time_6,10,372,210,372,-
Time_6,12,403,217,403,-
Time_6,14,-,-,-,-
Time_6,16,-,-,-,-
Time_6,18,364,207,365,-
Time_6,20,-,-,-,-
Time_6,22,-,-,-,-
Time_6,24,-,-,-,-
Time_6,26,413,223,414,-
Time_6,28,-,-,-,-
Time_6,30,-,-,-,-
Time_6,32,423,212,424,-
Time_6,34,-,-,-,-
Time_6,36,-,-,-,-
Time_6,38,331,234,332,-
Time_6,40,-,-,-,-
Time_6,42,-,-,-,-
Time_6,44,353,246,353,-
Time_6,46,-,-,-,-
Time_6,48,429,213,430,-
Time_6,50,-,-,-,-
Time_6,52,407,220,407,-
Time_6,54,-,-,-,-
Time_6,56,343,217,346,-
Time_6,58,-,-,-,-
Time_6,60,430,250,431,-
Time_6,62,467,244,468,-
Time_6,64,341,232,341,-
Time_6,66,385,243,385,-
Time_6,68,343,212,344,-
Time_6,70,347,213,348,-
Time_6,72,352,213,352,-
Time_6,74,415,281,416,-
Time_6,76,-,-,-,-
Time_6,78,441,243,442,-
Time_6,80,-,-,-,-
Time_6,82,343,217,343,-
Time_6,84,-,-,-,-
Time_6,86,-,-,-,-
Time_6,88,358,219,358,-
Time_6,90,384,248,384,-
Time_6,92,409,276,410,-
Time_6,94,347,213,348,-
Time_6,96,-,-,-,-
Time_6,98,343,216,344,-
Time_6,100,-,-,-,-
Time_6,102,-,-,-,-
Time_6,104,358,238,359,-
Time_6,106,369,247,369,-
Time_6,108,-,-,-,-
Time_6,110,361,237,361,-
Time_6,112,-,-,-,-
Time_6,114,-,-,10003,-
Time_6,116,-,-,-,-
Time_6,118,379,221,379,-
Time_6,120,-,-,-,-
Time_6,122,411,214,412,-
Time_6,124,-,-,-,-
Time_6,126,315,211,315,-
Time_6,128,349,227,352,-
Time_6,130,348,231,348,-
Time_6,132,441,236,441,-
Time_6,134,409,215,409,-
Time_6,136,350,240,351,-
Time_6,138,-,-,-,-
Time_6,140,367,238,367,-
Time_6,142,401,238,402,-
Time_6,144,-,-,-,-
Time_6,146,-,-,-,-
Time_6,148,316,210,317,-
Time_6,150,346,216,347,-
Time_6,152,325,228,325,-
Time_6,154,340,210,340,-
Time_6,156,-,-,-,-
Time_6,158,364,248,365,-
Time_6,160,360,213,360,-
Time_6,162,-,-,-,-
Time_6,164,-,-,-,-
Time_6,166,364,236,365,-
Time_6,168,-,-,-,-
Time_6,170,308,215,309,-
Time_6,172,389,276,390,-
Time_6,174,-,-,-,-
Time_6,176,417,272,418,-
Time_6,178,-,-,-,-
Time_6,180,358,224,359,-
Time_6,182,365,241,366,-
Time_6,184,375,217,375,-
Time_6,186,437,247,438,-
Time_6,188,-,-,-,-
Time_6,190,337,237,338,-
Time_6,192,354,213,354,-
Time_6,194,-,-,-,-
Time_6,196,409,239,409,-
Time_6,198,314,212,315,-
Time_6,200,-,-,-,-
Time_6,202,-,-,-,-
Time_6,204,417,238,417,-
Time_6,206,-,-,-,-
Time_6,208,-,-,-,-
Time_6,210,411,224,411,-
Time_6,212,419,220,420,-
Time_6,214,-,-,-,-
Time_6,216,373,237,374,-
Time_6,218,-,-,-,-
Time_6,220,-,-,-,-
Time_6,222,348,237,348,-
Time_6,224,-,-,-,-
Time_6,226,431,237,432,-
Time_6,228,381,228,382,-
Time_6,230,-,-,-,-
Time_6,232,360,234,360,-
Time_6,234,-,-,-,-
Time_6,236,-,-,-,-
Time_6,238,-,-,10002,-
Time_6,240,-,-,-,-
Time_6,242,360,224,360,-
Time_6,244,330,207,330,-
Time_6,246,-,-,-,-
Time_6,248,312,211,312,-
Time_6,250,367,215,368,-
Time_6,252,382,215,385,-
Time_6,254,378,216,378,-
Time_6,256,358,218,358,-
Time_6,258,-,-,-,-
Time_6,260,371,234,372,-
Time_6,262,428,240,428,-
Time_6,264,340,213,343,-
Time_6,266,411,242,412,-
Time_6,268,396,264,397,-
Time_6,270,-,-,-,-
Time_6,272,-,-,-,-
Time_6,274,-,-,-,-
Time_6,276,-,-,-,-
Time_6,278,-,-,-,-
Time_6,280,-,-,-,-
Time_6,282,380,244,381,-
Time_6,284,349,236,350,-
Time_6,286,353,238,353,-
Time_6,288,-,-,-,-
Time_6,290,-,-,-,-
Time_6,292,334,220,335,-
Time_6,294,364,238,365,-
Time_6,296,302,216,302,-
Time_6,298,440,233,441,-
Time_6,300,353,242,354,-
Time_6,302,-,-,-,-
Time_6,304,375,240,376,-
Time_6,306,348,216,348,-
Time_6,308,369,214,369,-
Time_6,310,356,219,356,-
Time_6,312,481,216,481,-
Time_6,314,381,241,381,-
Time_6,316,330,233,331,-
Time_6,318,-,-,-,-
Time_6,320,-,-,-,-
Time_6,322,-,-,-,-
Time_6,324,174,-,175,-
Time_6,326,390,216,391,-
Time_6,328,-,-,-,-
Time_6,330,375,274,376,-
Time_6,332,411,217,411,-
Time_6,334,-,-,-,-
Time_6,336,-,-,-,-
Time_6,338,-,-,-,-
Time_6,340,413,263,414,-
Time_6,342,-,-,-,-
Time_6,344,-,-,-,-
Time_6,346,-,-,-,-
Time_6,348,-,-,-,-
Time_6,350,334,216,338,-
Time_6,352,-,-,-,-
Time_6,354,398,275,398,-
Time_6,356,358,219,358,-
Time_6,358,391,237,392,-
Time_6,360,-,-,-,-
Time_6,362,473,237,474,-
Time_6,364,-,-,-,-
Time_6,366,379,240,379,-
Time_6,368,-,-,-,-
Time_6,370,-,-,-,-
Time_6,372,-,-,-,-
Time_6,374,380,212,380,-
Time_6,376,-,-,-,-
Time_6,378,-,-,-,-
Time_6,380,-,-,-,-
Time_6,382,-,-,-,-
