bug_ID,variant_ID,hotswap_time,hotswap_byte_length,execute_time,run_failing_test_case_time,run_regression_test_case_time
Time_11,2,11 9 9,13668 1039 827,35,66,-
Time_11,4,-,-,-,-,-
Time_11,6,13 13 9 8 8 8 9 8,4049 4427 1526 1708 2295 7309 8644 3321,30,112,-
Time_11,8,9 9 8 8 9 8 9 8 8 8 8 8 8 8 8,2309 4729 3494 1776 12636 2985 1803 1709 4161 2210 3820 5452 5154 916 1499,41,176,-
Time_11,10,-,-,-,-,-
Time_11,12,-,-,-,-,-
Time_11,14,8 8,8194 3676,28,46,-
Time_11,16,-,-,-,-,-
Time_11,18,8 8,8194 3676,-,10115,-
Time_11,20,-,-,-,-,-
Time_11,22,-,-,-,-,-
Time_11,24,-,-,-,-,-
Time_11,26,1,2357,205,314,-
Time_11,28,-,-,-,-,-
Time_11,30,3,2334,47,51,-
Time_11,32,4 4,1203 2667,49,59,-
Time_11,34,5 4,8025 3548,46,57,-
Time_11,36,-,-,-,-,-
Time_11,38,5 4 4 4 5 4 4 4 4 4 4 4 4 3 3,2309 4729 3494 1776 12574 3009 1803 1709 4161 2210 3820 5452 5154 916 1499,36,105,-
Time_11,40,-,-,-,-,-
Time_11,42,5,3452,31,37,-
Time_11,44,5 4,8197 3676,30,40,-
Time_11,46,5,2568,30,37,-
Time_11,48,6 4 4,13635 1039 827,37,54,-
Time_11,50,6 4 4,13669 1039 827,27,44,-
Time_11,52,5 5 4 4 5 4 4 4 4 4 4 4 4 4 4,2309 4729 3494 1776 12636 3009 1803 1709 4161 2210 3820 5452 5154 916 1499,43,116,-
Time_11,54,-,-,-,-,-
Time_11,56,5 4,1239 2557,35,46,-
Time_11,58,-,-,-,-,-
Time_11,60,-,-,-,-,-
Time_11,62,5 4,8024 3548,28,40,-
Time_11,64,6 5 4 4 5,508 6855 509 243 566,40,68,-
Time_11,66,5 4 4 4 5 4 4 4 4 4 4 4 4 4 4,2309 4729 3494 1776 12620 3009 1803 1709 4161 2210 3820 5452 5154 916 1499,31,106,-
Time_11,68,7 4 4,13624 1039 827,52,70,-
Time_11,70,9 8 7 7 6 6 7 5,4049 4427 1526 1708 2295 7309 8644 3321,39,101,-
Time_11,72,8 5 5,13522 1039 827,41,63,-
Time_11,74,-,-,-,-,-
Time_11,76,7 6 6,13657 1039 827,37,58,-
Time_11,78,7 6,8182 3676,25,40,-
Time_11,80,7 6,1151 2667,19,34,-
Time_11,82,7 6 6 6 6 6 7 6,4049 4427 1526 1708 2295 7309 8346 3321,24,79,-
Time_11,84,-,-,-,-,-
Time_11,86,-,-,-,-,-
Time_11,88,-,-,-,-,-
Time_11,90,7 6 6 6 7 6 6 6 6 6 6 6 6 6 6,2309 4729 3494 1776 12636 2996 1803 1709 4161 2210 3820 5452 5154 916 1499,27,130,-
Time_11,92,-,-,-,-,-
Time_11,94,7 6 6 6 6 6 6 6 6 6 6 6 6 6 6,2309 4729 3494 1776 12645 3009 1803 1709 4161 2210 3820 5452 5154 916 1499,24,124,-
Time_11,96,-,-,-,-,-
Time_11,98,7,2062,24,33,-
Time_11,100,8 6 6,13671 1039 827,34,56,-
Time_11,102,-,-,-,-,-
Time_11,104,-,-,-,-,-
Time_11,106,-,-,-,-,-
Time_11,108,-,-,-,-,-
Time_11,110,-,-,-,-,-
Time_11,112,-,-,-,-,-
Time_11,114,7 6,8132 3676,24,39,-
Time_11,116,7,2334,24,33,-
Time_11,118,8 7,8189 3676,22,38,-
Time_11,120,-,-,-,-,-
Time_11,122,-,-,-,-,-
Time_11,124,8 7,8141 3676,23,41,-
Time_11,126,8 7,8194 3676,20,37,-
Time_11,128,8 7,8194 3676,21,38,-
Time_11,130,8 6 6,13658 1039 827,25,49,-
Time_11,132,-,-,-,-,-
Time_11,134,-,-,-,-,-
Time_11,136,8 6 6,13659 1039 827,25,49,-
Time_11,138,8 7,8201 3397,21,38,-
Time_11,140,-,-,-,-,-
Time_11,142,8 7,8201 3645,23,40,-
Time_11,144,-,-,-,-,-
Time_11,146,-,-,-,-,-
Time_11,148,8 7 6 6 7 6 6 6 6 6 6 6 6 6 6,2309 4729 3494 1776 12636 2862 1803 1709 4161 2210 3820 5452 5154 916 1499,22,129,-
Time_11,150,8 7,7608 3548,26,43,-
Time_11,152,-,-,-,-,-
Time_11,154,8 7 7,13658 1039 827,30,55,-
Time_11,156,8,2401,30,39,-
Time_11,158,-,-,-,-,-
Time_11,160,7 7 6 6 6,508 6685 509 243 566,22,59,-
Time_11,162,8 7,8243 3548,31,48,-
Time_11,164,8 7,8105 3676,20,37,-
Time_11,166,-,-,-,-,-
Time_11,168,8,2062,19,28,-
Time_11,170,8 7,8194 3676,-,10017,-
Time_11,172,2 0,8132 3676,199,307,-
Time_11,174,3 2 2 2 3 2 2 2 2 2 2 2 2 2 2,2309 4729 3494 1776 12601 3009 1803 1709 4161 2210 3820 5452 5154 916 1499,48,90,-
Time_11,176,-,-,-,-,-
Time_11,178,-,-,-,-,-
Time_11,180,4,2510,54,59,-
Time_11,182,4 4,1159 2667,37,47,-
Time_11,184,4 3 3 3 4 3 3 3 3 3 3 3 3 3 3,2309 4729 3494 1776 12636 3009 1803 1709 4161 2210 3801 5452 5154 916 1499,32,93,-
Time_11,186,-,-,-,-,-
Time_11,188,-,-,-,-,-
Time_11,190,-,-,-,-,-
Time_11,192,-,-,-,-,-
Time_11,194,-,-,-,-,-
Time_11,196,5 3,8208 3676,42,52,-
Time_11,198,-,-,-,-,-
Time_11,200,-,-,-,-,-
Time_11,202,-,-,-,-,-
Time_11,204,5 4 3 3 3 4 4 3,4049 4427 1526 1708 2295 7309 8714 3321,30,65,-
Time_11,206,-,-,-,-,-
Time_11,208,5 4,8201 3586,35,46,-
Time_11,210,-,-,-,-,-
Time_11,212,5,4020,35,42,-
Time_11,214,5 4,1344 2667,32,43,-
Time_11,216,6 4 4,13668 1039 827,33,50,-
Time_11,218,5,2062,26,33,-
Time_11,220,8,1370,36,45,-
Time_11,222,-,-,-,-,-
Time_11,224,-,-,-,-,-
Time_11,226,7 5 4,13662 1039 827,36,54,-
Time_11,228,-,-,-,-,-
Time_11,230,6 5,7685 3548,30,43,-
Time_11,232,6 5,8194 3676,-,10013,-
Time_11,234,1,2361,233,339,-
Time_11,236,3 3 3 2 3 2 2 2 2 2 2 2 2 2 2,2309 4729 3494 1776 12636 2862 1803 1709 4161 2210 3820 5452 5154 916 1499,60,107,-
Time_11,238,4,2361,38,44,-
Time_11,240,-,-,-,-,-
Time_11,242,5 3 3,13668 1039 827,34,48,-
Time_11,244,5,10593,31,37,-
Time_11,246,5 4 4,13657 1039 827,42,57,-
Time_11,248,6 6 6 6 6 6 5 4 4 4 4 4 4 4 4,2309 4729 3494 1776 12610 3009 1803 1709 4161 2210 3820 5452 5154 916 1499,31,116,-
Time_11,250,5 4 4,13668 1039 827,31,47,-
Time_11,252,5 4,1159 2667,23,34,-
Time_11,254,-,-,-,-,-
Time_11,256,5,4201,31,38,-
Time_11,258,6 4 4,13662 1039 827,28,44,-
Time_11,260,-,-,-,-,-
Time_11,262,-,-,-,-,-
Time_11,264,5 4 4 4 5 4 4 4 4 4 4 4 4 4 4,2309 4729 3494 1776 12633 3009 1803 1709 4161 2210 3820 5452 5154 916 1499,30,105,-
Time_11,266,5 4,1159 2667,22,33,-
Time_11,268,5 4 4 4 5 4 4 4 4 4 4 4 4 4 4,2309 4729 3494 1776 12613 3009 1803 1709 4161 2210 3820 5452 5154 916 1499,29,103,-
Time_11,270,6,3880,38,45,-
Time_11,272,6 5,8197 3676,64,77,-
Time_11,274,7 6 5 5 6,508 6855 509 243 566,26,59,-
Time_11,276,-,-,-,-,-
Time_11,278,7 6 6 6 7 6 6 6 6 6 6 6 6 5 5,2309 4729 3494 1776 12636 2862 1803 1709 4161 2210 3820 5452 5154 916 1499,37,140,-
Time_11,280,7 6,8133 3548,37,52,-
Time_11,282,-,-,-,-,-
Time_11,284,-,-,-,-,-
Time_11,286,-,-,-,-,-
Time_11,288,7 5 5,13668 1039 827,38,58,-
Time_11,290,7 6,7673 3548,38,52,-
Time_11,292,-,-,-,-,-
Time_11,294,-,-,-,-,-
Time_11,296,-,-,-,-,-
Time_11,298,-,-,-,-,-
Time_11,300,7,10593,21,29,-
Time_11,302,7 7 6 7 7 6 6 6 6 6 6 6 6 6 6,2309 4729 3494 1776 12611 3009 1803 1709 4161 2210 3820 5452 5154 916 1499,22,125,-
Time_11,304,7 6 6 6 6 6 6 6 6 6 6 6 6 6 7,2309 4729 3494 1776 12636 3009 1803 1709 4161 2210 3754 5452 5154 916 1499,23,122,-
Time_11,306,7 6,1201 2667,22,37,-
Time_11,308,-,-,-,-,-
Time_11,310,-,-,-,-,-
Time_11,312,-,-,-,-,-
Time_11,314,-,-,-,-,-
Time_11,316,7 6 6 6 7 6 6 6 6 6 6 6 6 6 6,2309 4729 3494 1776 12647 3009 1803 1709 4161 2210 3820 5452 5154 916 1499,25,128,-
