bug_ID,variant_ID,hotswap_time,hotswap_byte_length,execute_time,run_failing_test_case_time,run_regression_test_case_time
Time_13,2,-,-,-,-,-
Time_13,4,12 9 9,13932 1039 827,22,56,-
Time_13,6,12 12 11 9 10 9 9 8 8 8 8 8 8 8 8,2309 4729 3494 1776 12624 3009 1803 1709 4161 2210 3820 5452 5154 916 1499,23,170,-
Time_13,8,-,-,-,-,-
Time_13,10,12 9 7,13991 1039 827,23,53,-
Time_13,12,-,-,-,-,-
Time_13,14,9 8,8080 3676,22,41,-
Time_13,16,8 7,8201 3691,29,46,-
Time_13,18,8 9 8 8 9 8 8 8 8 8 7 7 7 7 6,2309 4729 3494 1776 12636 2893 1803 1709 4161 2210 3820 5452 5154 916 1499,20,147,-
Time_13,20,-,-,-,-,-
Time_13,22,9 8 8,13990 1039 827,28,55,-
Time_13,24,-,-,-,-,-
Time_13,26,-,-,-,-,-
Time_13,28,8 7,8201 3676,20,38,-
Time_13,30,9,3963,23,33,-
Time_13,32,-,-,-,-,-
Time_13,34,-,-,-,-,-
Time_13,36,9 8 7 7 7 7 7 7,4049 4427 1526 1708 2295 7309 8718 3321,25,90,-
Time_13,38,9 7 7,13979 1039 827,24,50,-
Time_13,40,9 8,8188 3676,41,60,-
Time_13,42,10 8,8188 3676,25,46,-
Time_13,44,-,-,-,-,-
Time_13,46,10 9,8018 3676,18,38,-
Time_13,48,13 12 12 10 9 8 8 8 8 8 8 8 8 8 8,2309 4729 3494 1776 12620 3009 1803 1709 4161 2210 3820 5452 5154 916 1499,27,173,-
Time_13,50,-,-,-,-,-
Time_13,52,-,-,-,-,-
Time_13,54,-,-,-,-,-
Time_13,56,9,1370,21,32,-
Time_13,58,-,-,-,-,-
Time_13,60,10 9,8190 3676,17,38,-
Time_13,62,-,-,-,-,-
Time_13,64,-,-,-,-,-
Time_13,66,-,-,-,-,-
Time_13,68,10 9 8 8 9 8 8 8 8 8 8 9 8 8 8,2309 4729 3494 1776 12636 3009 1803 1709 4161 2210 3820 5452 5154 916 1499,21,158,-
