bug_ID,variant_ID,hotswap_time,hotswap_byte_length,execute_time,run_failing_test_case_time,run_regression_test_case_time
Time_6,2,14 10 9,8359 3676 812,30,67,-
Time_6,4,-,-,-,-,-
Time_6,6,13 11 11,13977 1039 827,22,59,-
Time_6,8,-,-,-,-,-
Time_6,10,8 8 7,8369 3251 812,21,47,-
Time_6,12,9 8 8,8109 3548 812,21,48,-
Time_6,14,-,-,-,-,-
Time_6,16,-,-,-,-,-
Time_6,18,8 8 7,8223 3676 812,21,47,-
Time_6,20,-,-,-,-,-
Time_6,22,-,-,-,-,-
Time_6,24,-,-,-,-,-
Time_6,26,9 8 7,13989 1039 827,19,46,-
Time_6,28,-,-,-,-,-
Time_6,30,-,-,-,-,-
Time_6,32,9,4252,19,30,-
Time_6,34,-,-,-,-,-
Time_6,36,-,-,-,-,-
Time_6,38,8,2318,18,27,-
Time_6,40,-,-,-,-,-
Time_6,42,-,-,-,-,-
Time_6,44,9 8 7,8369 3463 812,23,49,-
Time_6,46,-,-,-,-,-
Time_6,48,9 8 7,8369 3683 812,19,46,-
Time_6,50,-,-,-,-,-
Time_6,52,12,5053,24,37,-
Time_6,54,-,-,-,-,-
Time_6,56,9,2357,45,55,-
Time_6,58,-,-,-,-,-
Time_6,60,11 9 9,13982 1039 827,19,50,-
Time_6,62,10 10 10 9 10 9 9 8 9 9 9 9 9 8 8,2309 4729 3494 1776 12610 3067 1803 1709 4161 2210 3820 5452 5154 916 1499,20,166,-
Time_6,64,10 9 8,8369 3251 812,20,50,-
Time_6,66,10,1391,20,31,-
Time_6,68,10 10,1201 2667,18,40,-
Time_6,70,10,4201,17,28,-
Time_6,72,10 9 9 9 9 9 9 8,4049 4427 1526 1708 2301 7309 8740 3321,25,103,-
Time_6,74,10,2299,21,32,-
Time_6,76,-,-,-,-,-
Time_6,78,10 9 8,8369 3645 812,16,46,-
Time_6,80,-,-,-,-,-
Time_6,82,11 9 9,13978 1039 827,26,58,-
Time_6,84,-,-,-,-,-
Time_6,86,-,-,-,-,-
Time_6,88,10 9 9,8369 3676 812,22,52,-
Time_6,90,10 9,1209 2667,21,41,-
Time_6,92,11 9 9,13978 1039 827,25,57,-
Time_6,94,10,4219,17,28,-
Time_6,96,-,-,-,-,-
Time_6,98,11 9 9,8369 3626 812,21,53,-
Time_6,100,-,-,-,-,-
Time_6,102,-,-,-,-,-
Time_6,104,11 10 10,13955 1039 827,17,51,-
Time_6,106,10 9 8 8,10401 6133 2732 1164,18,56,-
Time_6,108,-,-,-,-,-
Time_6,110,9,2334,16,27,-
Time_6,112,-,-,-,-,-
Time_6,114,10 8 8,8362 3676 812,-,10028,-
Time_6,116,-,-,-,-,-
Time_6,118,9 0 4,13988 1039 827,182,300,-
Time_6,120,-,-,-,-,-
Time_6,122,3 2 2,13841 1039 827,51,60,-
Time_6,124,-,-,-,-,-
Time_6,126,4 3 3,8291 3676 812,48,60,-
Time_6,128,4 3 3,8358 3676 812,27,40,-
Time_6,130,4 3 3,8300 3676 812,24,36,-
Time_6,132,4 3 3,8369 3629 812,31,44,-
Time_6,134,4,1850,31,37,-
Time_6,136,5,2341,31,37,-
Time_6,138,-,-,-,-,-
Time_6,140,6 4 4,8285 3676 812,24,40,-
Time_6,142,6 4 4,7772 3548 812,23,39,-
Time_6,144,-,-,-,-,-
Time_6,146,-,-,-,-,-
Time_6,148,7 6 4 4 5 4 4 4 4 4 4 4 4 4 4,2309 4729 3494 1776 12623 3067 1803 1709 4161 2210 3820 5452 5154 916 1499,27,104,-
Time_6,150,6 4 4,13988 1039 827,36,53,-
Time_6,152,6 4 4,13955 1039 827,24,41,-
Time_6,154,5 4 4 4 5 4 4 4 4 4 4 4 4 4 4,2309 4729 3494 1776 12636 3067 1790 1709 4161 2210 3820 5452 5154 916 1499,25,98,-
Time_6,156,-,-,-,-,-
Time_6,158,6 4 4,13978 1039 827,24,41,-
Time_6,160,5 5,1151 2667,42,55,-
Time_6,162,-,-,-,-,-
Time_6,164,-,-,-,-,-
Time_6,166,9 8 7,7833 3548 812,30,56,-
Time_6,168,-,-,-,-,-
Time_6,170,7 6 5,8356 3676 812,22,43,-
Time_6,172,7,2296,21,30,-
Time_6,174,-,-,-,-,-
Time_6,176,7,1370,19,27,-
Time_6,178,-,-,-,-,-
Time_6,180,8 6 5,13988 1039 827,21,42,-
Time_6,182,8 6 6,13988 1039 827,34,56,-
Time_6,184,8 6 6,8248 3676 812,18,40,-
Time_6,186,8 6 6,13989 1039 827,18,41,-
Time_6,188,-,-,-,-,-
Time_6,190,9,10549,23,33,-
Time_6,192,8 6 6,8369 3606 812,17,40,-
Time_6,194,-,-,-,-,-
Time_6,196,8,10157,22,31,-
Time_6,198,8 6 6,8369 3629 812,16,39,-
Time_6,200,-,-,-,-,-
Time_6,202,-,-,-,-,-
Time_6,204,8 6 6,13955 1039 827,22,45,-
Time_6,206,-,-,-,-,-
Time_6,208,-,-,-,-,-
Time_6,210,7 6 6 6 7 6 6 6 6 6 6 6 6 6 6,2309 4729 3494 1776 12636 2920 1803 1709 4161 2210 3820 5452 5154 916 1499,19,119,-
Time_6,212,8,10472,20,30,-
Time_6,214,-,-,-,-,-
Time_6,216,8 6 5,13988 1039 827,18,40,-
Time_6,218,-,-,-,-,-
Time_6,220,-,-,-,-,-
Time_6,222,9 9,1229 2667,22,42,-
Time_6,224,-,-,-,-,-
Time_6,226,8 6 5,8423 3676 812,19,41,-
Time_6,228,7,1370,20,29,-
Time_6,230,-,-,-,-,-
Time_6,232,7 7 6 6 6 6 6 6,4049 4427 1526 1708 2295 7309 8730 3321,17,73,-
Time_6,234,-,-,-,-,-
Time_6,236,-,-,-,-,-
Time_6,238,7 6 6,8362 3676 812,-,10021,-
Time_6,240,-,-,-,-,-
Time_6,242,14 0 4,14038 1039 827,180,317,-
Time_6,244,3 2 2 2 2 2 2 2 2 2 2 2 2 2 2,2309 4729 3494 1776 12636 3067 1803 1709 4161 2210 3754 5452 5154 916 1499,39,80,-
Time_6,246,-,-,-,-,-
Time_6,248,3 2 2,8186 3676 812,36,47,-
Time_6,250,5 2 2,13978 1039 827,45,57,-
Time_6,252,4,2334,26,31,-
Time_6,254,5 3 3 3,10332 6133 2776 1164,31,49,-
Time_6,256,4 4 4 4 4 4 4 3 3 3 3 3 3 3 3,2309 4729 3494 1776 12636 3054 1803 1709 4161 2210 3820 5452 5154 916 1499,25,89,-
Time_6,258,-,-,-,-,-
Time_6,260,4,2259,33,39,-
Time_6,262,5 4,1151 2667,23,33,-
Time_6,264,6,10797,24,31,-
Time_6,266,6 4 4,8309 3676 812,30,47,-
Time_6,268,5 4 4,8360 3676 812,25,41,-
Time_6,270,-,-,-,-,-
Time_6,272,-,-,-,-,-
Time_6,274,-,-,-,-,-
Time_6,276,-,-,-,-,-
Time_6,278,-,-,-,-,-
Time_6,280,-,-,-,-,-
