bug_ID,variant_ID,process_lifetime,execute_time,run_failing_test_case_time,run_regression_test_case_time
Time_23,2,381,220,382,-
Time_23,4,-,-,-,-
Time_23,6,419,222,420,-
Time_23,8,-,-,-,-
Time_23,10,397,235,398,-
Time_23,12,-,-,-,-
Time_23,14,-,-,-,-
Time_23,16,415,203,415,-
Time_23,18,-,-,-,-
Time_23,20,322,206,322,-
Time_23,22,337,232,338,-
Time_23,24,-,-,-,-
Time_23,26,-,-,-,-
Time_23,28,-,-,-,-
Time_23,30,293,201,293,-
Time_23,32,349,202,349,-
Time_23,34,-,-,-,-
Time_23,36,426,254,427,-
Time_23,38,355,222,356,-
Time_23,40,350,203,351,-
Time_23,42,-,-,-,-
Time_23,44,-,-,-,-
Time_23,46,-,-,-,-
Time_23,48,-,-,-,-
Time_23,50,-,-,-,-
Time_23,52,411,198,412,-
Time_23,54,-,-,-,-
Time_23,56,381,196,382,-
Time_23,58,406,207,406,-
Time_23,60,380,211,381,-
Time_23,62,-,-,-,-
Time_23,64,403,231,404,-
Time_23,66,-,-,-,-
Time_23,68,371,209,371,-
Time_23,70,-,-,-,-
Time_23,72,427,231,428,-
Time_23,74,348,206,349,-
Time_23,76,326,207,326,-
Time_23,78,-,-,-,-
Time_23,80,380,247,380,-
Time_23,82,339,234,339,-
Time_23,84,-,-,-,-
Time_23,86,-,-,-,-
Time_23,88,-,-,-,-
Time_23,90,389,215,389,-
Time_23,92,-,-,-,-
Time_23,94,370,198,370,-
Time_23,96,333,204,334,-
Time_23,98,392,205,393,-
Time_23,100,356,204,356,-
Time_23,102,375,216,376,-
Time_23,104,143,-,143,-
Time_23,106,359,215,360,-
Time_23,108,-,-,-,-
Time_23,110,-,-,-,-
Time_23,112,-,-,-,-
Time_23,114,364,236,364,-
Time_23,116,-,-,-,-
Time_23,118,-,-,-,-
Time_23,120,337,226,338,-
Time_23,122,354,212,354,-
Time_23,124,-,-,-,-
Time_23,126,-,-,-,-
Time_23,128,-,-,-,-
Time_23,130,-,-,-,-
Time_23,132,380,204,381,-
Time_23,134,-,-,-,-
Time_23,136,329,214,330,-
Time_23,138,361,224,362,-
Time_23,140,-,-,-,-
Time_23,142,414,233,415,-
Time_23,144,343,234,344,-
Time_23,146,365,203,365,-
Time_23,148,378,207,379,-
Time_23,150,-,-,-,-
Time_23,152,-,-,-,-
Time_23,154,295,203,295,-
Time_23,156,324,212,324,-
Time_23,158,412,270,412,-
Time_23,160,358,212,359,-
Time_23,162,-,-,-,-
Time_23,164,362,213,362,-
Time_23,166,378,204,379,-
Time_23,168,332,230,332,-
Time_23,170,-,-,-,-
Time_23,172,-,-,-,-
Time_23,174,376,203,377,-
Time_23,176,384,206,385,-
Time_23,178,-,-,-,-
Time_23,180,367,204,368,-
Time_23,182,-,-,-,-
Time_23,184,-,-,10002,-
Time_23,186,-,-,-,-
Time_23,188,434,208,435,-
Time_23,190,316,204,317,-
Time_23,192,-,-,10001,-
Time_23,194,-,-,-,-
Time_23,196,347,193,348,-
Time_23,198,-,-,-,-
Time_23,200,392,230,393,-
Time_23,202,-,-,-,-
Time_23,204,366,236,366,-
Time_23,206,348,208,349,-
Time_23,208,-,-,-,-
Time_23,210,-,-,-,-
Time_23,212,378,236,382,-
Time_23,214,-,-,-,-
Time_23,216,334,204,334,-
Time_23,218,429,239,430,-
Time_23,220,323,205,323,-
Time_23,222,390,254,391,-
Time_23,224,357,212,357,-
Time_23,226,366,256,366,-
Time_23,228,-,-,-,-
Time_23,230,376,203,376,-
Time_23,232,358,205,359,-
Time_23,234,-,-,-,-
Time_23,236,345,201,345,-
Time_23,238,459,258,460,-
Time_23,240,-,-,-,-
Time_23,242,-,-,-,-
Time_23,244,407,210,408,-
Time_23,246,-,-,-,-
Time_23,248,-,-,-,-
Time_23,250,341,221,341,-
Time_23,252,378,229,379,-
Time_23,254,373,207,373,-
Time_23,256,-,-,-,-
Time_23,258,334,215,334,-
Time_23,260,341,214,342,-
Time_23,262,309,212,309,-
Time_23,264,-,-,-,-
Time_23,266,380,232,381,-
Time_23,268,-,-,-,-
Time_23,270,377,233,378,-
Time_23,272,-,-,-,-
Time_23,274,-,-,-,-
Time_23,276,379,272,379,-
Time_23,278,-,-,-,-
Time_23,280,327,206,327,-
Time_23,282,349,213,349,-
Time_23,284,361,206,362,-
Time_23,286,-,-,-,-
Time_23,288,320,208,320,-
Time_23,290,367,207,367,-
Time_23,292,-,-,-,-
Time_23,294,-,-,10001,-
Time_23,296,367,204,368,-
Time_23,298,-,-,-,-
Time_23,300,-,-,-,-
Time_23,302,-,-,-,-
Time_23,304,323,231,323,-
Time_23,306,-,-,-,-
Time_23,308,-,-,10002,-
Time_23,310,350,234,351,-
Time_23,312,-,-,-,-
Time_23,314,-,-,-,-
Time_23,316,-,-,-,-
Time_23,318,-,-,-,-
Time_23,320,369,213,370,-
Time_23,322,331,193,331,-
Time_23,324,362,219,362,-
Time_23,326,-,-,-,-
Time_23,328,351,224,351,-
Time_23,330,369,205,370,-
