bug_ID,variant_ID,hotswap_time,hotswap_byte_length,execute_time,run_failing_test_case_time,run_regression_test_case_time
Time_18,2,-,-,-,-,-
Time_18,4,13 11 11,13901 1039 827,74,112,-
Time_18,6,11,2334,50,63,-
Time_18,8,-,-,-,-,-
Time_18,10,12 10 10,13910 1039 827,44,80,-
Time_18,12,11 11 11 11 8 7 7 7 7 7 7 7 7 7 7,2309 4729 3494 1776 12636 2882 1803 1709 4161 2210 3715 5452 5154 916 1499,38,168,-
Time_18,14,-,-,-,-,-
Time_18,16,-,-,-,-,-
Time_18,18,9 7 7,13907 1039 827,57,83,-
Time_18,20,-,-,-,-,-
Time_18,22,-,-,-,-,-
Time_18,24,-,-,-,-,-
Time_18,26,9 7,8035 3676,35,52,-
Time_18,28,-,-,-,-,-
Time_18,30,9 8 9 9 9 8 8 8 8 8 8 8 7 7 7,2309 4729 3494 1776 12636 2882 1803 1709 4096 2210 3781 5452 5154 916 1499,32,166,-
Time_18,32,12 11,8211 3629,30,55,-
Time_18,34,10,2361,33,44,-
Time_18,36,-,-,-,-,-
Time_18,38,8,2341,34,44,-
Time_18,40,-,-,-,-,-
Time_18,42,9 8,8199 3676,27,46,-
Time_18,44,9 8 7,13907 1039 827,80,107,-
Time_18,46,10 9,8152 3676,44,65,-
Time_18,48,-,-,-,-,-
Time_18,50,-,-,-,-,-
Time_18,52,11 10,8207 3676,-,10022,-
Time_18,54,9 0 4,13901 1039 827,242,361,-
Time_18,56,3 2,1203 2925,55,63,-
Time_18,58,4 3,8202 3676,42,51,-
Time_18,60,-,-,-,-,-
Time_18,62,6 3 3,13863 1039 827,55,70,-
Time_18,64,5 4,8200 3676,54,65,-
Time_18,66,6 5,8142 3676,41,54,-
Time_18,68,-,-,-,-,-
Time_18,70,5 5 4 4 5 4 4 4 4 4 4 4 4 4 4,2309 4729 3494 1776 12636 2735 1803 1709 4161 2210 3781 5452 5154 916 1499,33,106,-
Time_18,72,5 4,8211 3251,32,43,-
Time_18,74,-,-,-,-,-
Time_18,76,5 4,8211 3629,30,42,-
Time_18,78,5 4 4 4 5 4 4 4 4 4 4 4 4 4 4,2309 4729 3494 1776 12487 2882 1803 1709 4161 2210 3781 5452 5154 916 1499,31,106,-
Time_18,80,5,2365,38,45,-
Time_18,82,6 5,7917 3676,30,43,-
Time_18,84,6,1370,29,36,-
Time_18,86,-,-,-,-,-
Time_18,88,-,-,-,-,-
Time_18,90,-,-,-,-,-
Time_18,92,6 5 5,13926 1039 827,66,85,-
Time_18,94,6 5,8186 3676,53,66,-
Time_18,96,-,-,-,-,-
Time_18,98,-,-,-,-,-
Time_18,100,7 5,8211 3676,55,69,-
Time_18,102,7 6,8007 3548,32,47,-
Time_18,104,-,-,-,-,-
Time_18,106,7 6 6 6 7 6 6 6 6 6 6 6 6 6 6,2309 4729 3494 1776 12636 2882 1803 1709 4161 2210 3781 5452 5154 916 1499,31,130,-
Time_18,108,7 6 5,13907 1039 827,45,65,-
Time_18,110,7,2259,38,46,-
Time_18,112,-,-,-,-,-
Time_18,114,7 6 6 6 7 6 6 6 6 6 6 6 6 6 6,2309 4729 3494 1776 12621 2882 1803 1709 4161 2210 3781 5452 5154 916 1499,40,142,-
Time_18,116,-,-,-,-,-
Time_18,118,8 6,7618 3548,26,42,-
Time_18,120,-,-,-,-,-
Time_18,122,8 6 6,13874 1039 827,45,67,-
Time_18,124,7,2341,36,45,-
Time_18,126,-,-,-,-,-
Time_18,128,7 6,1171 3103,54,70,-
Time_18,130,-,-,-,-,-
Time_18,132,8 7 7,13839 1039 827,43,68,-
Time_18,134,-,-,-,-,-
Time_18,136,-,-,-,-,-
Time_18,138,-,-,-,-,-
Time_18,140,-,-,-,-,-
Time_18,142,8 8 7 7 7 7 7 7,4049 4427 1526 1708 2295 7309 8714 3321,36,100,-
Time_18,144,-,-,-,-,-
Time_18,146,-,-,-,-,-
Time_18,148,8 6,8192 3676,31,47,-
Time_18,150,-,-,-,-,-
Time_18,152,-,-,-,-,-
Time_18,154,8 7,8200 3676,24,40,-
Time_18,156,8 7,8211 3628,27,43,-
Time_18,158,7 7,1262 2925,29,45,-
Time_18,160,8 7,7832 3676,35,52,-
Time_18,162,-,-,-,-,-
Time_18,164,8 7,7915 3548,21,38,-
Time_18,166,-,-,-,-,-
Time_18,168,8 7,8207 3676,31,49,-
Time_18,170,8 7,1239 2815,23,39,-
Time_18,172,8 7,8151 3676,35,52,-
Time_18,174,-,-,-,-,-
Time_18,176,-,-,-,-,-
Time_18,178,7,2259,21,30,-
Time_18,180,8,2259,23,33,-
Time_18,182,9 8 7,13874 1039 827,38,64,-
Time_18,184,-,-,-,-,-
Time_18,186,-,-,-,-,-
Time_18,188,7 7 6 6 7 6 6 6 6 6 6 6 6 6 6,2309 4729 3494 1776 12636 2735 1803 1709 4161 2210 3781 5452 5154 916 1499,36,144,-
Time_18,190,8 6 6,13896 1039 827,44,68,-
Time_18,192,-,-,-,-,-
Time_18,194,-,-,-,-,-
Time_18,196,7 7 7 7 8 7 7 7 7 7 8 8 7 7 7,2309 4729 3494 1776 12636 2735 1803 1709 4161 2210 3781 5452 5154 916 1499,52,172,-
Time_18,198,8 6 6,13901 1039 827,40,63,-
Time_18,200,-,-,-,-,-
