bug_ID,variant_ID,process_lifetime,execute_time,run_failing_test_case_time,run_regression_test_case_time
Time_9,2,-,-,-,-
Time_9,4,397,214,398,-
Time_9,6,364,216,365,-
Time_9,8,323,243,324,-
Time_9,10,344,212,344,-
Time_9,12,-,-,-,-
Time_9,14,392,214,393,-
Time_9,16,395,242,396,-
Time_9,18,386,251,386,-
Time_9,20,396,246,397,-
Time_9,22,476,238,477,-
Time_9,24,379,243,380,-
Time_9,26,-,-,-,-
Time_9,28,-,-,-,-
Time_9,30,-,-,-,-
Time_9,32,-,-,-,-
Time_9,34,-,-,-,-
Time_9,36,-,-,-,-
Time_9,38,-,-,-,-
Time_9,40,-,-,-,-
Time_9,42,339,207,340,-
Time_9,44,-,-,-,-
Time_9,46,-,-,-,-
Time_9,48,318,212,318,-
Time_9,50,432,227,433,-
Time_9,52,-,-,-,-
Time_9,54,328,218,329,-
Time_9,56,-,-,-,-
Time_9,58,-,-,-,-
Time_9,60,373,237,374,-
Time_9,62,369,236,370,-
Time_9,64,-,-,-,-
Time_9,66,393,240,394,-
Time_9,68,-,-,-,-
Time_9,70,-,-,-,-
Time_9,72,465,220,466,-
Time_9,74,-,-,-,-
Time_9,76,361,232,362,-
Time_9,78,-,-,-,-
Time_9,80,387,212,387,-
Time_9,82,-,-,-,-
Time_9,84,385,232,386,-
Time_9,86,-,-,-,-
Time_9,88,-,-,-,-
Time_9,90,-,-,-,-
Time_9,92,-,-,-,-
Time_9,94,384,247,385,-
Time_9,96,-,-,-,-
Time_9,98,426,208,427,-
Time_9,100,-,-,-,-
Time_9,102,-,-,-,-
Time_9,104,380,232,381,-
Time_9,106,396,199,396,-
Time_9,108,372,210,373,-
Time_9,110,362,214,363,-
Time_9,112,-,-,-,-
Time_9,114,357,215,358,-
Time_9,116,-,-,-,-
Time_9,118,-,-,-,-
Time_9,120,-,-,-,-
Time_9,122,-,-,-,-
Time_9,124,441,221,442,-
Time_9,126,338,213,339,-
Time_9,128,346,211,347,-
Time_9,130,394,215,395,-
Time_9,132,361,227,362,-
Time_9,134,-,-,-,-
Time_9,136,437,267,438,-
Time_9,138,417,219,420,-
Time_9,140,329,213,330,-
Time_9,142,-,-,-,-
Time_9,144,-,-,-,-
Time_9,146,326,216,327,-
Time_9,148,376,233,376,-
Time_9,150,-,-,-,-
Time_9,152,-,-,-,-
Time_9,154,-,-,-,-
Time_9,156,-,-,-,-
Time_9,158,353,224,353,-
Time_9,160,328,210,329,-
Time_9,162,417,244,418,-
Time_9,164,392,213,393,-
Time_9,166,324,215,324,-
Time_9,168,-,-,-,-
Time_9,170,-,-,-,-
Time_9,172,395,211,395,-
Time_9,174,331,215,332,-
Time_9,176,-,-,-,-
Time_9,178,-,-,-,-
Time_9,180,388,212,388,-
Time_9,182,-,-,-,-
Time_9,184,-,-,-,-
Time_9,186,-,-,10002,-
Time_9,188,353,205,354,-
Time_9,190,-,-,-,-
Time_9,192,385,218,385,-
Time_9,194,382,214,382,-
Time_9,196,421,274,422,-
Time_9,198,-,-,-,-
Time_9,200,-,-,-,-
Time_9,202,451,236,452,-
Time_9,204,-,-,-,-
Time_9,206,-,-,-,-
Time_9,208,355,241,356,-
Time_9,210,-,-,-,-
Time_9,212,-,-,-,-
Time_9,214,387,241,388,-
Time_9,216,367,238,367,-
Time_9,218,419,240,419,-
Time_9,220,404,242,407,-
Time_9,222,-,-,-,-
Time_9,224,-,-,-,-
Time_9,226,347,202,348,-
Time_9,228,382,216,382,-
Time_9,230,-,-,-,-
Time_9,232,-,-,-,-
Time_9,234,375,236,375,-
Time_9,236,-,-,-,-
Time_9,238,-,-,-,-
Time_9,240,-,-,-,-
Time_9,242,455,247,455,-
Time_9,244,-,-,-,-
Time_9,246,-,-,-,-
Time_9,248,-,-,-,-
Time_9,250,380,239,381,-
Time_9,252,414,273,415,-
Time_9,254,316,211,316,-
Time_9,256,-,-,-,-
Time_9,258,356,215,357,-
Time_9,260,316,219,317,-
Time_9,262,-,-,-,-
Time_9,264,-,-,-,-
Time_9,266,-,-,-,-
Time_9,268,366,215,366,-
Time_9,270,398,275,398,-
Time_9,272,338,223,339,-
Time_9,274,-,-,-,-
Time_9,276,-,-,-,-
Time_9,278,-,-,-,-
Time_9,280,370,256,370,-
Time_9,282,-,-,-,-
Time_9,284,-,-,-,-
Time_9,286,391,211,394,-
Time_9,288,353,219,353,-
Time_9,290,-,-,-,-
Time_9,292,-,-,-,-
Time_9,294,316,206,316,-
Time_9,296,433,236,434,-
Time_9,298,367,254,367,-
Time_9,300,-,-,-,-
Time_9,302,344,234,344,-
Time_9,304,336,205,336,-
Time_9,306,-,-,-,-
Time_9,308,342,244,342,-
Time_9,310,143,-,144,-
Time_9,312,421,248,422,-
Time_9,314,312,213,313,-
Time_9,316,-,-,-,-
Time_9,318,391,213,392,-
Time_9,320,322,218,322,-
Time_9,322,-,-,-,-
Time_9,324,-,-,-,-
Time_9,326,-,-,-,-
Time_9,328,423,244,424,-
Time_9,330,412,264,413,-
Time_9,332,-,-,-,-
Time_9,334,331,211,331,-
Time_9,336,-,-,-,-
Time_9,338,-,-,-,-
Time_9,340,-,-,-,-
Time_9,342,456,218,456,-
Time_9,344,406,233,407,-
Time_9,346,-,-,-,-
Time_9,348,362,219,363,-
Time_9,350,336,216,336,-
Time_9,352,330,210,331,-
Time_9,354,367,212,367,-
Time_9,356,306,211,306,-
Time_9,358,349,214,349,-
Time_9,360,-,-,-,-
Time_9,362,-,-,-,-
Time_9,364,367,217,368,-
Time_9,366,348,216,349,-
Time_9,368,400,262,400,-
Time_9,370,405,266,405,-
Time_9,372,-,-,10008,-
Time_9,374,392,242,392,-
Time_9,376,356,211,356,-
Time_9,378,345,207,345,-
Time_9,380,-,-,-,-
Time_9,382,-,-,-,-
Time_9,384,392,236,393,-
Time_9,386,407,230,407,-
Time_9,388,398,233,399,-
Time_9,390,424,214,424,-
Time_9,392,-,-,-,-
Time_9,394,-,-,-,-
Time_9,396,361,240,362,-
Time_9,398,-,-,-,-
Time_9,400,329,214,330,-
