bug_ID,variant_ID,process_lifetime,execute_time,run_failing_test_case_time,run_regression_test_case_time
Time_5,2,401,227,402,-
Time_5,4,-,-,-,-
Time_5,6,423,231,423,-
Time_5,8,364,257,365,-
Time_5,10,-,-,-,-
Time_5,12,365,226,366,-
Time_5,14,370,235,371,-
Time_5,16,406,227,407,-
Time_5,18,-,-,-,-
Time_5,20,-,-,-,-
Time_5,22,375,224,375,-
Time_5,24,-,-,10002,-
Time_5,26,421,228,421,-
Time_5,28,-,-,-,-
Time_5,30,-,-,-,-
Time_5,32,-,-,-,-
Time_5,34,-,-,-,-
Time_5,36,349,231,350,-
Time_5,38,-,-,-,-
Time_5,40,-,-,-,-
Time_5,42,414,268,417,-
Time_5,44,-,-,-,-
Time_5,46,-,-,-,-
Time_5,48,377,232,377,-
Time_5,50,-,-,-,-
Time_5,52,-,-,-,-
Time_5,54,380,253,381,-
Time_5,56,365,260,366,-
Time_5,58,382,240,383,-
Time_5,60,385,247,385,-
Time_5,62,-,-,-,-
Time_5,64,358,233,358,-
Time_5,66,-,-,-,-
Time_5,68,447,277,448,-
Time_5,70,344,222,345,-
Time_5,72,-,-,-,-
Time_5,74,441,227,441,-
Time_5,76,325,230,326,-
Time_5,78,424,228,427,-
Time_5,80,359,258,360,-
Time_5,82,-,-,-,-
Time_5,84,428,292,429,-
Time_5,86,445,244,446,-
Time_5,88,402,280,403,-
Time_5,90,-,-,-,-
Time_5,92,-,-,-,-
Time_5,94,-,-,-,-
Time_5,96,-,-,-,-
Time_5,98,-,-,-,-
Time_5,100,-,-,-,-
Time_5,102,-,-,-,-
Time_5,104,-,-,-,-
Time_5,106,-,-,-,-
Time_5,108,370,225,371,-
Time_5,110,-,-,-,-
Time_5,112,395,284,396,-
Time_5,114,-,-,-,-
Time_5,116,392,228,393,-
Time_5,118,369,264,370,-
Time_5,120,437,268,438,-
Time_5,122,359,233,360,-
Time_5,124,-,-,-,-
Time_5,126,350,258,351,-
Time_5,128,403,262,404,-
Time_5,130,346,230,347,-
Time_5,132,388,258,389,-
Time_5,134,392,230,393,-
Time_5,136,376,226,376,-
Time_5,138,-,-,-,-
Time_5,140,-,-,-,-
Time_5,142,348,227,348,-
Time_5,144,368,266,369,-
Time_5,146,441,264,441,-
Time_5,148,388,231,389,-
Time_5,150,379,230,380,-
Time_5,152,419,229,420,-
Time_5,154,349,248,349,-
Time_5,156,-,-,-,-
Time_5,158,433,254,434,-
Time_5,160,-,-,-,-
Time_5,162,401,291,402,-
Time_5,164,352,228,352,-
Time_5,166,395,226,395,-
Time_5,168,-,-,-,-
Time_5,170,415,230,416,-
Time_5,172,373,268,374,-
Time_5,174,371,228,371,-
Time_5,176,493,296,494,-
Time_5,178,373,226,374,-
Time_5,180,413,263,413,-
Time_5,182,-,-,-,-
Time_5,184,359,231,360,-
Time_5,186,-,-,-,-
Time_5,188,376,268,377,-
Time_5,190,-,-,-,-
Time_5,192,-,-,-,-
Time_5,194,353,229,353,-
Time_5,196,-,-,-,-
Time_5,198,397,255,397,-
Time_5,200,350,222,353,-
Time_5,202,390,229,390,-
Time_5,204,385,228,389,-
Time_5,206,-,-,-,-
Time_5,208,354,252,355,-
Time_5,210,-,-,-,-
Time_5,212,-,-,-,-
Time_5,214,394,262,395,-
Time_5,216,411,280,412,-
Time_5,218,-,-,10002,-
Time_5,220,396,230,397,-
Time_5,222,406,260,406,-
Time_5,224,-,-,-,-
Time_5,226,437,257,438,-
Time_5,228,346,228,347,-
Time_5,230,-,-,-,-
Time_5,232,-,-,-,-
Time_5,234,-,-,-,-
Time_5,236,360,229,361,-
Time_5,238,396,253,396,-
Time_5,240,427,236,428,-
Time_5,242,-,-,-,-
Time_5,244,-,-,-,-
Time_5,246,352,259,353,-
Time_5,248,426,234,426,-
Time_5,250,-,-,-,-
Time_5,252,-,-,-,-
Time_5,254,429,281,430,-
Time_5,256,440,298,440,-
Time_5,258,-,-,-,-
Time_5,260,-,-,-,-
Time_5,262,-,-,-,-
Time_5,264,393,268,393,-
Time_5,266,360,218,363,-
Time_5,268,-,-,-,-
Time_5,270,329,231,329,-
Time_5,272,475,263,476,-
Time_5,274,-,-,-,-
Time_5,276,346,228,346,-
Time_5,278,366,259,366,-
Time_5,280,-,-,-,-
Time_5,282,-,-,-,-
Time_5,284,-,-,-,-
Time_5,286,355,248,356,-
Time_5,288,-,-,-,-
Time_5,290,374,223,375,-
Time_5,292,-,-,-,-
Time_5,294,415,282,415,-
Time_5,296,319,228,320,-
Time_5,298,-,-,-,-
Time_5,300,-,-,-,-
Time_5,302,-,-,-,-
Time_5,304,-,-,-,-
Time_5,306,379,267,379,-
Time_5,308,-,-,-,-
Time_5,310,-,-,-,-
Time_5,312,417,225,418,-
Time_5,314,-,-,-,-
Time_5,316,-,-,-,-
Time_5,318,445,265,445,-
Time_5,320,388,229,388,-
Time_5,322,-,-,-,-
Time_5,324,-,-,-,-
Time_5,326,361,231,362,-
Time_5,328,454,249,455,-
Time_5,330,385,229,386,-
Time_5,332,-,-,-,-
Time_5,334,-,-,-,-
Time_5,336,323,219,324,-
Time_5,338,395,253,395,-
Time_5,340,-,-,-,-
Time_5,342,-,-,-,-
Time_5,344,-,-,-,-
Time_5,346,-,-,-,-
Time_5,348,362,253,363,-
Time_5,350,421,267,421,-
Time_5,352,-,-,-,-
Time_5,354,-,-,-,-
Time_5,356,435,259,436,-
Time_5,358,452,259,452,-
Time_5,360,-,-,-,-
Time_5,362,-,-,-,-
Time_5,364,450,264,450,-
Time_5,366,-,-,-,-
Time_5,368,408,259,408,-
Time_5,370,451,275,452,-
Time_5,372,-,-,-,-
Time_5,374,-,-,-,-
Time_5,376,-,-,-,-
Time_5,378,405,259,406,-
Time_5,380,-,-,-,-
Time_5,382,-,-,10001,-
Time_5,384,358,234,358,-
Time_5,386,-,-,-,-
Time_5,388,388,240,388,-
Time_5,390,369,230,370,-
Time_5,392,-,-,-,-
Time_5,394,434,280,434,-
Time_5,396,413,226,414,-
Time_5,398,434,265,435,-
Time_5,400,414,252,414,-
