bug_ID,variant_ID,hotswap_time,hotswap_byte_length,execute_time,run_failing_test_case_time,run_regression_test_case_time
Time_23,2,12 12 13,1658 1835 7141,32,72,-
Time_23,4,-,-,-,-,-
Time_23,6,9 8,8152 3676,25,44,-
Time_23,8,-,-,-,-,-
Time_23,10,9 8 8,13926 1039 827,20,48,-
Time_23,12,-,-,-,-,-
Time_23,14,-,-,-,-,-
Time_23,16,12 11,8211 3251,18,43,-
Time_23,18,-,-,-,-,-
Time_23,20,8 7,1203 2925,17,35,-
Time_23,22,10 8 7,13940 1039 827,18,45,-
Time_23,24,-,-,-,-,-
Time_23,26,-,-,-,-,-
Time_23,28,-,-,-,-,-
Time_23,30,11,15476,23,36,-
Time_23,32,10 9,8165 3676,21,41,-
Time_23,34,-,-,-,-,-
Time_23,36,9 8,8065 3676,16,35,-
Time_23,38,10,9879,17,28,-
Time_23,40,9 8 9 9 8 7 7 7 7 7 7 7 7 7,2309 4627 1776 12134 1712 1803 1709 4161 2210 3781 5416 5154 916 1499,22,140,-
Time_23,42,-,-,-,-,-
Time_23,44,-,-,-,-,-
Time_23,46,-,-,-,-,-
Time_23,48,-,-,-,-,-
Time_23,50,-,-,-,-,-
Time_23,52,8 8 7 8 7 7 7 7 7 7 8 7 7 7,2309 4627 1776 12134 1828 1803 1709 4161 2210 3743 5416 5154 916 1499,34,148,-
Time_23,54,-,-,-,-,-
Time_23,56,10 8,8200 3676,24,44,-
Time_23,58,9 9 8 9 8 8 8 8 8 8 8 8 8 8,2309 4627 1776 12134 1815 1803 1709 4161 2210 3781 5416 5154 916 1499,22,148,-
Time_23,60,10,9944,27,39,-
Time_23,62,-,-,-,-,-
Time_23,64,11 9 8,13937 1039 827,24,55,-
Time_23,66,-,-,-,-,-
Time_23,68,10 9,8220 3676,21,43,-
Time_23,70,-,-,-,-,-
Time_23,72,10 9 9 9 8 8 8 8 9 9 9 8 8 8,2309 4627 1776 12134 1828 1803 1709 4161 2210 3781 5416 5092 916 1499,16,147,-
Time_23,74,10 9,8188 3676,21,42,-
Time_23,76,10,9953,16,27,-
Time_23,78,-,-,-,-,-
