bug_ID,variant_ID,process_lifetime,execute_time,run_failing_test_case_time,run_regression_test_case_time
Time_11,2,425,234,426,-
Time_11,4,-,-,-,-
Time_11,6,371,237,372,-
Time_11,8,372,235,373,-
Time_11,10,-,-,-,-
Time_11,12,-,-,-,-
Time_11,14,357,235,358,-
Time_11,16,-,-,-,-
Time_11,18,-,-,10002,-
Time_11,20,-,-,-,-
Time_11,22,-,-,-,-
Time_11,24,-,-,-,-
Time_11,26,408,239,408,-
Time_11,28,-,-,-,-
Time_11,30,382,233,383,-
Time_11,32,366,222,367,-
Time_11,34,431,304,431,-
Time_11,36,-,-,-,-
Time_11,38,355,227,355,-
Time_11,40,-,-,-,-
Time_11,42,367,233,368,-
Time_11,44,516,281,516,-
Time_11,46,393,240,393,-
Time_11,48,370,236,370,-
Time_11,50,520,263,520,-
Time_11,52,480,231,480,-
Time_11,54,-,-,-,-
Time_11,56,180,-,181,-
Time_11,58,-,-,-,-
Time_11,60,-,-,-,-
Time_11,62,338,242,339,-
Time_11,64,353,232,354,-
Time_11,66,393,232,394,-
Time_11,68,386,268,387,-
Time_11,70,432,260,432,-
Time_11,72,353,234,354,-
Time_11,74,-,-,-,-
Time_11,76,369,264,370,-
Time_11,78,399,258,399,-
Time_11,80,374,255,375,-
Time_11,82,388,267,388,-
Time_11,84,-,-,-,-
Time_11,86,-,-,-,-
Time_11,88,-,-,-,-
Time_11,90,400,266,400,-
Time_11,92,-,-,-,-
Time_11,94,357,256,358,-
Time_11,96,-,-,-,-
Time_11,98,367,231,368,-
Time_11,100,414,251,414,-
Time_11,102,-,-,-,-
Time_11,104,-,-,-,-
Time_11,106,-,-,-,-
Time_11,108,-,-,-,-
Time_11,110,-,-,-,-
Time_11,112,-,-,-,-
Time_11,114,418,272,419,-
Time_11,116,431,264,432,-
Time_11,118,372,260,372,-
Time_11,120,-,-,-,-
Time_11,122,-,-,-,-
Time_11,124,391,235,391,-
Time_11,126,386,273,387,-
Time_11,128,460,234,461,-
Time_11,130,382,275,382,-
Time_11,132,-,-,-,-
Time_11,134,-,-,-,-
Time_11,136,362,231,362,-
Time_11,138,403,228,404,-
Time_11,140,-,-,-,-
Time_11,142,409,253,412,-
Time_11,144,-,-,-,-
Time_11,146,-,-,-,-
Time_11,148,389,234,392,-
Time_11,150,357,238,358,-
Time_11,152,-,-,-,-
Time_11,154,378,233,378,-
Time_11,156,434,280,435,-
Time_11,158,-,-,-,-
Time_11,160,415,236,416,-
Time_11,162,426,238,427,-
Time_11,164,432,226,433,-
Time_11,166,-,-,-,-
Time_11,168,459,274,460,-
Time_11,170,-,-,10002,-
Time_11,172,382,246,383,-
Time_11,174,329,216,329,-
Time_11,176,-,-,-,-
Time_11,178,-,-,-,-
Time_11,180,352,237,353,-
Time_11,182,121,-,122,-
Time_11,184,472,254,473,-
Time_11,186,-,-,-,-
Time_11,188,-,-,-,-
Time_11,190,-,-,-,-
Time_11,192,-,-,-,-
Time_11,194,-,-,-,-
Time_11,196,364,263,364,-
Time_11,198,-,-,-,-
Time_11,200,-,-,-,-
Time_11,202,-,-,-,-
Time_11,204,340,232,341,-
Time_11,206,-,-,-,-
Time_11,208,359,231,359,-
Time_11,210,-,-,-,-
Time_11,212,363,228,363,-
Time_11,214,324,237,324,-
Time_11,216,427,268,428,-
Time_11,218,409,230,410,-
Time_11,220,384,275,385,-
Time_11,222,-,-,-,-
