bug_ID,variant_ID,hotswap_time,hotswap_byte_length,execute_time,run_failing_test_case_time,run_regression_test_case_time
Time_25,2,-,-,-,-,-
Time_25,4,10 9,8199 3676,19,40,-
Time_25,6,12 12 12,1658 1835 7311,21,60,-
Time_25,8,-,-,-,-,-
Time_25,10,12 11,8171 3676,27,52,-
Time_25,12,-,-,-,-,-
Time_25,14,12,9895,28,42,-
Time_25,16,12,2881,19,32,-
Time_25,18,-,-,-,-,-
Time_25,20,12 11,8188 3676,25,49,-
Time_25,22,11 11 11 10 8 8 8 8 8 8 8 8 8 8,2309 4627 1746 12134 1828 1803 1709 4161 2210 3781 5416 5154 916 1499,20,154,-
Time_25,24,-,-,-,-,-
Time_25,26,-,-,-,-,-
Time_25,28,-,-,-,-,-
Time_25,30,-,-,-,-,-
Time_25,32,-,-,-,-,-
Time_25,34,-,-,-,-,-
Time_25,36,-,-,-,-,-
Time_25,38,-,-,-,-,-
Time_25,40,-,-,-,-,-
Time_25,42,-,-,-,-,-
Time_25,44,8,4211,25,35,-
Time_25,46,-,-,-,-,-
Time_25,48,-,-,-,-,-
Time_25,50,8 7,8198 3676,18,36,-
Time_25,52,-,-,-,-,-
Time_25,54,8 7,8201 3676,24,41,-
Time_25,56,-,-,-,-,-
Time_25,58,-,-,-,-,-
Time_25,60,-,-,-,-,-
Time_25,62,-,-,-,-,-
Time_25,64,-,-,-,-,-
Time_25,66,9 7 7,13632 1039 827,19,45,-
Time_25,68,8 7 6,1295 11159 418,45,69,-
Time_25,70,-,-,-,-,-
Time_25,72,9 8,8200 3676,20,39,-
Time_25,74,-,-,-,-,-
Time_25,76,-,-,-,-,-
Time_25,78,14 13,8211 3580,22,50,-
Time_25,80,14 12 12,13609 1039 827,18,60,-
Time_25,82,-,-,-,-,-
Time_25,84,10 8 8,13632 1039 827,18,47,-
Time_25,86,10 9,8192 3676,26,47,-
Time_25,88,10 8 8,13642 1039 827,22,52,-
Time_25,90,-,-,-,-,-
Time_25,92,11,9781,18,30,-
