bug_ID,variant_ID,hotswap_time,hotswap_byte_length,execute_time,run_failing_test_case_time,run_regression_test_case_time
Chart_13,2,12,7034,2,15,-
Chart_13,4,13,5497,1,15,-
Chart_13,6,-,-,-,-,-
Chart_13,8,11,7414,1,14,-
Chart_13,10,15,7043,1,17,-
Chart_13,12,-,-,-,-,-
Chart_13,14,15,7514,1,18,-
Chart_13,16,-,-,-,-,-
Chart_13,18,15,7458,1,17,-
Chart_13,20,12,7407,1,14,-
Chart_13,22,11,7443,1,14,-
Chart_13,24,-,-,-,-,-
Chart_13,26,12,4063,1,14,-
Chart_13,28,16,7027,1,18,-
Chart_13,30,15,7442,1,18,-
Chart_13,32,-,-,-,-,-
Chart_13,34,15,7438,1,17,-
Chart_13,36,15,7443,2,19,-
Chart_13,38,16,7035,1,18,-
Chart_13,40,15,7369,1 3074,17,3079
Chart_13,42,13,7402,1,15,-
Chart_13,44,-,-,-,-,-
Chart_13,46,-,-,-,-,-
Chart_13,48,14,7411,1,16,-
Chart_13,50,14,7402,1,16,-
Chart_13,52,14,7402,1,16,-
Chart_13,54,-,-,-,-,-
Chart_13,56,-,-,-,-,-
Chart_13,58,14,7422,1,16,-
Chart_13,60,14,7373,0,16,-
Chart_13,62,14,7402,0,15,-
Chart_13,64,14,6985,1,16,-
Chart_13,66,14,7373,1,16,-
Chart_13,68,13,7391,1,15,-
Chart_13,70,-,-,-,-,-
Chart_13,72,17,7379,1,19,-
Chart_13,74,18,7398,1,20,-
Chart_13,76,13,7406,1,16,-
Chart_13,78,-,-,-,-,-
Chart_13,80,-,-,-,-,-
Chart_13,82,18,7362,1,20,-
Chart_13,84,-,-,-,-,-
Chart_13,86,18,7406,1,20,-
Chart_13,88,-,-,-,-,-
Chart_13,90,13,7402,0,15,-
Chart_13,92,13,7408,1,15,-
Chart_13,94,13,7333,1 3052,15,3080
Chart_13,96,15,7403,1,17,-
Chart_13,98,15,7382,1,16,-
Chart_13,100,14,7412,0,16,-
Chart_13,102,15,7402,0,17,-
Chart_13,104,15,6998,1,16,-
Chart_13,106,14,7333,1,16,-
Chart_13,108,14,7468,1,16,-
Chart_13,110,-,-,-,-,-
Chart_13,112,15,7403,1,17,-
Chart_13,114,-,-,-,-,-
Chart_13,116,15,7453,0,17,-
Chart_13,118,14,7403,0,16,-
Chart_13,120,15,7402,1,17,-
Chart_13,122,15,7006,0,17,-
Chart_13,124,15,6999,1,17,-
Chart_13,126,14,7379,1,16,-
Chart_13,128,-,-,-,-,-
Chart_13,130,14,7006,0,16,-
Chart_13,132,14,7402,1,16,-
Chart_13,134,-,-,-,-,-
Chart_13,136,15,7285,0,16,-
Chart_13,138,-,-,-,-,-
Chart_13,140,14,7396,0,16,-
Chart_13,142,14,7359,0,15,-
Chart_13,144,-,-,-,-,-
Chart_13,146,-,-,-,-,-
Chart_13,148,14,7010,0,15,-
Chart_13,150,14,7403,1,16,-
Chart_13,152,14,7403,0,16,-
Chart_13,154,-,-,-,-,-
Chart_13,156,-,-,-,-,-
Chart_13,158,-,-,-,-,-
Chart_13,160,15,7337,0,16,-
Chart_13,162,20,7402,1 3009,22,3014
Chart_13,164,16,5392,1,18,-
Chart_13,166,22,6998,1,24,-
Chart_13,168,16,6897,1,18,-
Chart_13,170,15,7440,1,18,-
Chart_13,172,15,7406,1,17,-
Chart_13,174,15,7398,1,17,-
Chart_13,176,16,7392,2,20,-
Chart_13,178,16,7465,0,17,-
Chart_13,180,16,7333,1,17,-
Chart_13,182,-,-,-,-,-
Chart_13,184,16,7416,1,18,-
Chart_13,186,-,-,-,-,-
Chart_13,188,16,7003,1,18,-
Chart_13,190,15,7425,1,17,-
Chart_13,192,15,7402,0,17,-
Chart_13,194,16,7459,0,17,-
Chart_13,196,16,7373,0,17,-
Chart_13,198,16,7285,0,18,-
Chart_13,200,15,7374,0,17,-
Chart_13,202,16,6999,1,17,-
Chart_13,204,15,7406,1,17,-
Chart_13,206,15,7408,3,20,-
Chart_13,208,15,7403,0,17,-
Chart_13,210,-,-,-,-,-
Chart_13,212,-,-,-,-,-
Chart_13,214,-,-,-,-,-
Chart_13,216,-,-,-,-,-
Chart_13,218,15,7403,0,17,-
Chart_13,220,15,7415,0,17,-
Chart_13,222,16,7426,0,17,-
Chart_13,224,16,7158,0,18,-
Chart_13,226,16,7373,0,18,-
Chart_13,228,-,-,-,-,-
Chart_13,230,16,7402,0,17,-
Chart_13,232,16,7337,0,18,-
Chart_13,234,16,7393,1,18,-
Chart_13,236,22,7382,1,24,-
Chart_13,238,15,7332,1,17,-
Chart_13,240,18,7392,0,20,-
Chart_13,242,15,7403,0,17,-
Chart_13,244,15,7402,0,17,-
Chart_13,246,-,-,-,-,-
