bug_ID,variant_ID,process_lifetime,execute_time,run_failing_test_case_time,run_regression_test_case_time
Chart_19,2,363,284,363,-
Chart_19,4,350,278,350,-
Chart_19,6,330,255,330,-
Chart_19,8,-,-,-,-
Chart_19,10,409,327,409,-
Chart_19,12,369,290,369,-
Chart_19,14,-,-,-,-
Chart_19,16,370,285,370,-
Chart_19,18,444,372,444,-
Chart_19,20,328,255,328,-
Chart_19,22,170,99,171,-
Chart_19,24,370,289,371,-
Chart_19,26,418,339,418,-
Chart_19,28,360,284,360,-
Chart_19,30,379,307,380,-
Chart_19,32,395,322,396,-
Chart_19,34,201,124,201,-
Chart_19,36,410,327,411,-
Chart_19,38,452,380,453,-
Chart_19,40,-,-,-,-
Chart_19,42,435,367,436,-
Chart_19,44,360,287,361,-
Chart_19,46,380,309,381,-
Chart_19,48,-,-,-,-
Chart_19,50,385,311,385,-
Chart_19,52,-,-,-,-
Chart_19,54,318,245,318,-
Chart_19,56,317,245,317,-
Chart_19,58,343,272,343,-
Chart_19,60,329,259,329,-
Chart_19,62,420,349,421,-
Chart_19,64,407,345,407,-
Chart_19,66,333,261,333,-
Chart_19,68,362,290,362,-
Chart_19,70,354,278,354,-
Chart_19,72,315,237,315,-
Chart_19,74,318,247,319,-
Chart_19,76,322,250,322,-
Chart_19,78,-,-,-,-
Chart_19,80,354,282,355,-
Chart_19,82,321,250,322,-
Chart_19,84,345,273,346,-
Chart_19,86,334,263,335,-
Chart_19,88,395,322,395,-
Chart_19,90,-,-,-,-
Chart_19,92,340,269,340,-
Chart_19,94,339,269,339,-
Chart_19,96,172,101,172,-
Chart_19,98,-,-,-,-
Chart_19,100,365,294,365,-
Chart_19,102,337,263,337,-
Chart_19,104,376,302,377,-
Chart_19,106,332,259,332,-
Chart_19,108,429,357,429,-
Chart_19,110,329,257,329,-
Chart_19,112,-,-,-,-
Chart_19,114,418,341,418,-
Chart_19,116,337,266,338,-
Chart_19,118,370,295,370,-
Chart_19,120,349,289,350,-
Chart_19,122,495,423,495,-
Chart_19,124,-,-,-,-
Chart_19,126,328,256,328,-
Chart_19,128,314,242,314,-
Chart_19,130,387,317,388,-
Chart_19,132,387,316,387,-
Chart_19,134,324,247,325,-
Chart_19,136,375,304,375,-
Chart_19,138,331,260,332,-
Chart_19,140,-,-,-,-
Chart_19,142,433,356,433,-
Chart_19,144,428,351,428,-
Chart_19,146,342,262,342,-
Chart_19,148,325,262,325,-
Chart_19,150,-,-,-,-
Chart_19,152,375,313,375,-
Chart_19,154,308,238,308,-
Chart_19,156,346,274,346,-
Chart_19,158,-,-,-,-
Chart_19,160,349,277,350,-
Chart_19,162,401,329,401,-
Chart_19,164,316,245,317,-
Chart_19,166,337,266,337,-
Chart_19,168,333,256,333,-
Chart_19,170,336,262,337,-
Chart_19,172,369,297,369,-
Chart_19,174,336,265,336,-
Chart_19,176,-,-,-,-
Chart_19,178,-,-,-,-
Chart_19,180,167,95,167,-
Chart_19,182,384,313,385,-
Chart_19,184,359,288,360,-
Chart_19,186,432,360,432,-
Chart_19,188,381,303,381,-
Chart_19,190,423,351,423,-
Chart_19,192,361,290,362,-
Chart_19,194,324,246,324,-
Chart_19,196,411,339,411,-
Chart_19,198,327,256,327,-
Chart_19,200,326,264,326,-
Chart_19,202,456,380,457,-
Chart_19,204,-,-,-,-
Chart_19,206,352,275,352,-
Chart_19,208,399,323,400,-
Chart_19,210,434,357,434,-
Chart_19,212,318,247,319,-
Chart_19,214,419,346,419,-
Chart_19,216,-,-,-,-
Chart_19,218,374,303,374,-
Chart_19,220,-,-,-,-
Chart_19,222,328,256,328,-
Chart_19,224,388,317,388,-
