bug_ID,variant_ID,hotswap_time,hotswap_byte_length,execute_time,run_failing_test_case_time,run_regression_test_case_time
Chart_11,2,11,6944,1,13,-
Chart_11,4,11,7002,0,13,-
Chart_11,6,-,-,-,-,-
Chart_11,8,15,6944,0,16,-
Chart_11,10,15,6741,0,16,-
Chart_11,12,14,6930,0,16,-
Chart_11,14,15,6944,0,17,-
Chart_11,16,15,6741,0,16,-
Chart_11,18,14,6970,0,16,-
Chart_11,20,14,6975,0,16,-
Chart_11,22,-,-,-,-,-
Chart_11,24,15,6741,0,16,-
Chart_11,26,14,6959,0,19,-
Chart_11,28,10,6975,0,12,-
Chart_11,30,-,-,-,-,-
Chart_11,32,11,6936,2,14,-
Chart_11,34,11,7047,1,13,-
Chart_11,36,10,6959,0,12,-
Chart_11,38,11,6741,0,12,-
Chart_11,42,10,6970,0,12,-
Chart_11,44,10,6975,0,11,-
Chart_11,46,-,-,-,-,-
Chart_11,48,11,6936,0,12,-
Chart_11,50,-,-,-,-,-
Chart_11,52,10,6959,0,12,-
Chart_11,54,10,6975,0,11,-
Chart_11,56,10,6967,0,12,-
Chart_11,58,-,-,-,-,-
Chart_11,60,-,-,-,-,-
Chart_11,62,-,-,-,-,-
Chart_11,64,10,6959,0,12,-
Chart_11,66,-,-,-,-,-
Chart_11,68,10,6975,0,12,-
Chart_11,70,10,6959,0,12,-
Chart_11,72,10,6959,0,11,-
Chart_11,74,11,6936,0,12,-
Chart_11,76,10,6981,0,12,-
Chart_11,78,10,6959,0,12,-
Chart_11,80,10,7156,0,12,-
Chart_11,82,10,6967,0,11,-
Chart_11,84,-,-,-,-,-
Chart_11,86,-,-,-,-,-
Chart_11,88,-,-,-,-,-
Chart_11,90,10,7162,0,12,-
Chart_11,92,-,-,-,-,-
Chart_11,94,-,-,-,-,-
Chart_11,96,10,6975,0,11,-
Chart_11,98,-,-,-,-,-
Chart_11,102,-,-,-,-,-
Chart_11,104,10,6944,0,12,-
Chart_11,106,-,-,-,-,-
