bug_ID,variant_ID,process_lifetime,execute_time,run_failing_test_case_time,run_regression_test_case_time
Chart_23,2,319,246,320,-
Chart_23,4,278,200,279,-
Chart_23,6,-,-,-,-
Chart_23,8,275,205,276,-
Chart_23,10,352,277,353,-
Chart_23,12,-,-,-,-
Chart_23,14,372,299,373,-
Chart_23,16,-,-,-,-
Chart_23,18,282,208,282,-
Chart_23,20,321,235,321,-
Chart_23,22,267,192,268,-
Chart_23,24,308,236,309,-
Chart_23,26,323,244,323,-
Chart_23,28,337,267,338,-
Chart_23,30,304,230,305,-
Chart_23,32,258,197,259,-
Chart_23,34,321,233,322,-
Chart_23,36,287,219,288,-
Chart_23,38,279,210,279,-
Chart_23,40,-,-,-,-
Chart_23,42,286,212,287,-
Chart_23,44,332,269,332,-
Chart_23,46,312,228,312,-
Chart_23,48,282,199,283,-
Chart_23,50,-,-,-,-
Chart_23,52,279,208,279,-
Chart_23,54,336,274,337,-
Chart_23,56,340,268,340,-
Chart_23,58,290,217,291,-
Chart_23,60,345,277,345,-
Chart_23,62,381,300,381,-
Chart_23,64,300,239,301,-
Chart_23,66,303,236,303,-
Chart_23,68,290,224,290,-
Chart_23,70,-,-,-,-
Chart_23,72,261,196,262,-
Chart_23,74,346,284,346,-
Chart_23,76,-,-,-,-
Chart_23,78,344,274,345,-
Chart_23,80,236,173,236,-
Chart_23,82,256,192,256,-
Chart_23,84,277,212,277,-
Chart_23,86,285,224,286,-
Chart_23,88,-,-,-,-
Chart_23,90,-,-,-,-
Chart_23,92,-,-,-,-
Chart_23,94,277,215,277,-
Chart_23,96,247,183,248,-
Chart_23,98,-,-,-,-
Chart_23,100,-,-,-,-
Chart_23,102,321,250,321,-
Chart_23,104,391,328,391,-
Chart_23,106,-,-,-,-
Chart_23,108,266,195,266,-
Chart_23,110,-,-,-,-
Chart_23,112,272,200,272,-
Chart_23,114,285,207,285,-
Chart_23,116,302,231,302,-
Chart_23,118,305,234,305,-
Chart_23,120,250,179,250,-
Chart_23,122,245,174,245,-
Chart_23,124,333,266,333,-
Chart_23,126,253,193,253,-
Chart_23,128,332,254,333,-
Chart_23,130,-,-,-,-
Chart_23,132,325,266,325,-
Chart_23,134,245,174,245,-
Chart_23,136,289,219,289,-
Chart_23,138,272,209,272,-
Chart_23,140,249,182,250,-
Chart_23,142,311,250,311,-
Chart_23,144,287,226,287,-
Chart_23,146,295,234,296,-
Chart_23,148,319,249,320,-
Chart_23,150,271,199,271,-
Chart_23,152,332,255,333,-
Chart_23,154,315,248,315,-
Chart_23,156,-,-,-,-
Chart_23,158,267,208,267,-
Chart_23,160,237,176,238,-
Chart_23,162,255,188,255,-
Chart_23,164,260,185,260,-
Chart_23,166,-,-,-,-
Chart_23,168,-,-,-,-
Chart_23,170,-,-,-,-
Chart_23,172,290,219,290,-
Chart_23,174,-,-,-,-
Chart_23,176,339,272,339,-
Chart_23,178,-,-,-,-
Chart_23,180,271,199,271,-
Chart_23,182,344,278,344,-
Chart_23,184,-,-,-,-
Chart_23,186,248,177,249,-
Chart_23,188,293,223,293,-
Chart_23,190,284,223,284,-
Chart_23,192,270,199,270,-
Chart_23,194,251,179,251,-
Chart_23,196,329,268,329,-
Chart_23,198,296,225,296,-
Chart_23,200,289,219,290,-
Chart_23,202,283,222,283,-
Chart_23,204,301,230,301,-
Chart_23,206,275,205,276,-
Chart_23,208,295,233,295,-
Chart_23,210,304,234,305,-
Chart_23,212,325,255,326,-
Chart_23,214,288,228,289,-
Chart_23,216,287,220,287,-
Chart_23,218,-,-,-,-
Chart_23,220,279,208,280,-
Chart_23,222,308,237,308,-
Chart_23,224,242,181,242,-
Chart_23,226,329,265,329,-
Chart_23,228,-,-,-,-
Chart_23,230,266,203,266,-
Chart_23,232,247,180,247,-
Chart_23,234,361,299,361,-
Chart_23,236,314,244,315,-
Chart_23,238,410,344,411,-
Chart_23,240,300,229,300,-
Chart_23,242,270,210,270,-
Chart_23,244,-,-,-,-
Chart_23,246,270,200,271,-
Chart_23,248,274,202,275,-
Chart_23,250,245,175,245,-
Chart_23,252,243,182,243,-
Chart_23,254,422,361,422,-
Chart_23,256,276,212,277,-
Chart_23,258,265,195,266,-
Chart_23,260,146,86,146,-
Chart_23,262,325,259,326,-
Chart_23,264,-,-,-,-
Chart_23,266,287,219,287,-
Chart_23,268,258,198,258,-
Chart_23,270,318,256,318,-
Chart_23,272,-,-,-,-
Chart_23,274,261,191,261,-
Chart_23,276,304,237,305,-
Chart_23,278,283,218,283,-
Chart_23,280,255,188,255,-
Chart_23,282,-,-,-,-
Chart_23,284,291,231,292,-
Chart_23,286,251,190,252,-
Chart_23,288,302,235,303,-
Chart_23,290,277,203,278,-
Chart_23,292,351,279,352,-
Chart_23,294,275,205,275,-
Chart_23,296,-,-,-,-
Chart_23,298,255,195,255,-
Chart_23,300,285,222,286,-
Chart_23,302,266,195,266,-
Chart_23,304,323,253,324,-
Chart_23,306,339,273,339,-
Chart_23,308,297,236,298,-
Chart_23,310,287,227,288,-
Chart_23,312,254,194,255,-
Chart_23,314,-,-,-,-
Chart_23,316,294,233,294,-
Chart_23,318,326,243,326,-
Chart_23,320,-,-,-,-
Chart_23,322,328,263,329,-
Chart_23,324,343,282,343,-
Chart_23,326,270,201,270,-
Chart_23,328,287,226,287,-
Chart_23,330,300,229,300,-
Chart_23,332,287,216,287,-
Chart_23,334,-,-,-,-
Chart_23,336,372,296,372,-
Chart_23,338,268,207,268,-
Chart_23,340,313,248,313,-
Chart_23,342,358,295,358,-
Chart_23,344,-,-,-,-
Chart_23,346,-,-,-,-
Chart_23,348,-,-,-,-
Chart_23,350,297,237,298,-
Chart_23,352,250,190,251,-
Chart_23,354,-,-,-,-
Chart_23,356,258,197,258,-
Chart_23,358,276,205,276,-
Chart_23,360,-,-,-,-
Chart_23,362,287,227,287,-
Chart_23,364,299,239,299,-
Chart_23,366,268,207,268,-
Chart_23,368,259,198,259,-
Chart_23,370,250,190,250,-
Chart_23,372,257,187,257,-
Chart_23,374,303,240,303,-
Chart_23,376,296,219,297,-
Chart_23,378,264,202,264,-
Chart_23,380,255,195,255,-
Chart_23,382,-,-,-,-
Chart_23,384,271,211,271,-
Chart_23,386,-,-,-,-
Chart_23,388,332,270,332,-
Chart_23,390,333,272,333,-
Chart_23,392,284,219,285,-
Chart_23,394,263,198,263,-
Chart_23,396,341,274,341,-
Chart_23,398,289,218,289,-
Chart_23,400,-,-,-,-
