bug_ID,variant_ID,process_lifetime,execute_time,run_failing_test_case_time,run_regression_test_case_time
Chart_1,2,-,-,-,-
Chart_1,4,174,96,174,-
Chart_1,6,176,97,177,-
Chart_1,8,159,89,160,-
Chart_1,10,172,93,173,-
Chart_1,12,165,92,165,-
Chart_1,14,-,-,-,-
Chart_1,16,165,89,165,-
Chart_1,18,170,95,171,-
Chart_1,20,-,-,-,-
Chart_1,22,160,89,160,-
Chart_1,24,164,89,165,-
Chart_1,26,-,-,-,-
Chart_1,28,171,98,172,-
Chart_1,30,175,98,175,-
Chart_1,32,166,96,166,-
Chart_1,34,166,95,167,-
Chart_1,36,159,89,159,-
Chart_1,38,-,-,-,-
Chart_1,40,164,88,165,-
Chart_1,42,163,90,163,-
Chart_1,44,164,94,164,-
Chart_1,46,-,-,-,-
Chart_1,48,161,88,161,-
Chart_1,50,163,89,164,-
Chart_1,52,161,89,162,-
Chart_1,54,-,-,-,-
Chart_1,56,164,93,164,-
Chart_1,58,-,-,-,-
Chart_1,60,-,-,-,-
Chart_1,62,162,88,162,-
Chart_1,64,162,92,162,-
Chart_1,66,166,95,166,-
Chart_1,68,186,110,186,-
Chart_1,70,170,99,170,-
Chart_1,72,166,95,166,-
Chart_1,74,165,96,166,-
Chart_1,76,-,-,-,-
Chart_1,78,170,93,170,-
Chart_1,80,168,96,168,-
Chart_1,82,158,88,159,-
Chart_1,84,142,82,142,-
Chart_1,86,-,-,-,-
Chart_1,88,142,82,143,-
Chart_1,90,161,91,161,-
Chart_1,92,165,95,166,-
Chart_1,94,-,-,-,-
Chart_1,96,165,90,165,-
Chart_1,98,162,89,162,-
Chart_1,100,161,90,169,-
Chart_1,102,-,-,-,-
Chart_1,104,159,88,159,-
Chart_1,106,166 4394,95 4303,166,4395
Chart_1,108,-,-,-,-
Chart_1,110,162,89,162,-
Chart_1,112,161,90,161,-
Chart_1,114,164,93,164,-
Chart_1,116,-,-,-,-
Chart_1,118,160,88,161,-
Chart_1,120,151,90,151,-
Chart_1,122,-,-,-,-
Chart_1,124,162,91,163,-
Chart_1,126,160,89,160,-
Chart_1,128,160,89,160,-
Chart_1,130,187,110,187,-
Chart_1,132,159,88,159,-
Chart_1,134,167,96,167,-
Chart_1,136,-,-,-,-
Chart_1,138,-,-,-,-
Chart_1,140,186,110,186,-
Chart_1,142,160,89,160,-
Chart_1,144,169,99,170,-
Chart_1,146,165,94,165,-
Chart_1,148,-,-,-,-
Chart_1,150,164,92,164,-
Chart_1,152,167,97,168,-
Chart_1,154,160,89,160,-
Chart_1,156,159,89,160,-
Chart_1,158,159,89,159,-
Chart_1,160,168,97,168,-
Chart_1,162,167,95,168,-
Chart_1,164,-,-,-,-
Chart_1,166,192,112,192,-
Chart_1,168,164,92,164,-
Chart_1,170,-,-,-,-
Chart_1,172,159,88,159,-
Chart_1,174,148,88,148,-
Chart_1,176,161,90,161,-
Chart_1,178,160,89,160,-
Chart_1,180,160,88,160,-
Chart_1,182,158,88,159,-
Chart_1,184,159,88,159,-
Chart_1,186,180,103,180,-
Chart_1,188,173,97,173,-
Chart_1,190,160,89,160,-
Chart_1,192,168,96,169,-
Chart_1,194,160,89,160,-
Chart_1,196,160,89,160,-
Chart_1,198,170,99,171,-
Chart_1,200,163,92,163,-
Chart_1,202,160,89,160,-
Chart_1,204,158,88,159,-
Chart_1,206,186,109,186,-
Chart_1,208,-,-,-,-
Chart_1,210,-,-,-,-
Chart_1,212,163,89,173,-
Chart_1,214,158,88,158,-
Chart_1,216,-,-,-,-
Chart_1,218,172,95,173,-
Chart_1,220,-,-,-,-
Chart_1,222,164,89,164,-
Chart_1,224,170,93,170,-
Chart_1,226,188,111,188,-
Chart_1,228,-,-,-,-
Chart_1,230,165,94,165,-
Chart_1,232,158,88,158,-
Chart_1,234,-,-,-,-
Chart_1,236,188 4323,112 4223,188,4324
Chart_1,238,159,90,159,-
Chart_1,240,167,95,167,-
Chart_1,242,-,-,-,-
Chart_1,244,170,94,170,-
Chart_1,246,-,-,-,-
Chart_1,248,189,111,189,-
Chart_1,250,163,93,163,-
Chart_1,252,-,-,-,-
Chart_1,254,163,93,163,-
Chart_1,256,174,98,174,-
Chart_1,258,160 4314,89 4229,160,4315
Chart_1,260,164,94,165,-
Chart_1,262,-,-,-,-
Chart_1,264,156,88,157,-
Chart_1,266,154,93,154,-
Chart_1,268,160,89,161,-
Chart_1,270,159,89,160,-
Chart_1,272,173,97,173,-
Chart_1,274,170,94,170,-
Chart_1,276,160,89,160,-
Chart_1,278,159,89,160,-
Chart_1,280,186,110,187,-
Chart_1,282,158,88,158,-
Chart_1,284,168,92,169,-
Chart_1,286,169,93,169,-
Chart_1,288,159,89,171,-
Chart_1,290,185,110,186,-
Chart_1,292,177,112,177,-
Chart_1,294,159,88,159,-
Chart_1,296,159,90,159,-
Chart_1,298,159,89,160,-
Chart_1,300,163,92,163,-
Chart_1,302,159,90,159,-
Chart_1,304,165,95,166,-
Chart_1,306,158,88,158,-
Chart_1,308,164,94,164,-
Chart_1,310,155,89,156,-
Chart_1,312,166,95,166,-
Chart_1,314,-,-,-,-
Chart_1,316,168,92,168,-
Chart_1,318,160,89,160,-
Chart_1,320,166 4306,95 4216,166,4306
Chart_1,322,161,90,161,-
Chart_1,324,161,90,171,-
Chart_1,326,170,98,170,-
Chart_1,328,163,92,163,-
Chart_1,330,154,94,154,-
Chart_1,332,167,96,167,-
Chart_1,334,-,-,-,-
Chart_1,336,159,88,159,-
Chart_1,338,-,-,-,-
Chart_1,340,160,89,160,-
Chart_1,342,-,-,-,-
Chart_1,344,160,89,160,-
Chart_1,346,165,94,165,-
Chart_1,348,161,91,162,-
Chart_1,350,163,94,164,-
Chart_1,352,160,90,160,-
Chart_1,354,160,89,160,-
Chart_1,356,160,89,160,-
Chart_1,358,166,95,166,-
Chart_1,360,-,-,-,-
Chart_1,362,-,-,-,-
Chart_1,364,-,-,-,-
Chart_1,366,160,89,160,-
Chart_1,368,154,90,154,-
Chart_1,370,160 4329,90 4238,161,4330
Chart_1,372,180,104,180,-
Chart_1,374,165,94,166,-
Chart_1,376,189,112,189,-
Chart_1,378,163,91,163,-
Chart_1,380,159,89,159,-
Chart_1,382,-,-,-,-
Chart_1,384,-,-,-,-
Chart_1,386,-,-,-,-
Chart_1,388,188,111,188,-
Chart_1,390,150,90,150,-
Chart_1,392,166,90,166,-
Chart_1,394,168,98,168,-
Chart_1,396,164,90,165,-
Chart_1,398,160,89,160,-
Chart_1,400,161,90,161,-
