bug_ID,variant_ID,hotswap_time,hotswap_byte_length,execute_time,run_failing_test_case_time,run_regression_test_case_time
Chart_23,2,16,23384,6,25,-
Chart_23,4,17 16 14,7289 1493 1647,4,53,-
Chart_23,6,-,-,-,-,-
Chart_23,8,18,23384,4,24,-
Chart_23,10,13 12 12,7259 1493 1647,4,44,-
Chart_23,12,-,-,-,-,-
Chart_23,14,13 12 12,7296 1493 1647,4,43,-
Chart_23,16,-,-,-,-,-
Chart_23,18,12 12 12,7289 1493 1647,4,43,-
Chart_23,20,12 11 11,7296 1493 1647,4,41,-
Chart_23,22,11 10 12,7340 1493 1647,4,41,-
Chart_23,24,12,23418,4,18,-
Chart_23,26,11 10 10,7259 1493 1647,4,38,-
Chart_23,28,16,23466,4,22,-
Chart_23,30,12,23384,4,18,-
Chart_23,32,12,23384,6,19,-
Chart_23,34,12,23384,5,18,-
Chart_23,36,12,23384,4,18,-
Chart_23,38,16,23384,4,21,-
Chart_23,40,-,-,-,-,-
Chart_23,42,15 14 14,7259 1493 1647,4,50,-
Chart_23,44,15 12 9,7289 1493 1647,4,42,-
Chart_23,46,15 14 14,7289 1493 1647,4,49,-
Chart_23,48,15,23423,4,20,-
Chart_23,50,-,-,-,-,-
Chart_23,52,14 13 13,7259 1493 1647,4,46,-
Chart_23,54,14 13 12,7177 1493 1647,4,52,-
Chart_23,56,11 10 10,7289 1493 1647,5,39,-
Chart_23,58,11 10 10,7296 1493 1647,4,38,-
Chart_23,60,12,23384,4,17,-
Chart_23,62,14,23465,4,19,-
Chart_23,64,14 14 13,7296 1493 1647,4,47,-
Chart_23,66,11,23418,4,16,-
Chart_23,68,10 10 10,7296 1493 1647,4,37,-
Chart_23,70,-,-,-,-,-
Chart_23,72,10 9 9,7308 1493 1647,3,35,-
Chart_23,74,15 13 10,7289 1493 1647,4,45,-
Chart_23,76,-,-,-,-,-
Chart_23,78,12 11 11,7259 1493 1647,4,40,-
Chart_23,80,12,23384,4,17,-
Chart_23,82,14 10 9,7319 1493 1647,4,38,-
Chart_23,84,16,23393,5,23,-
Chart_23,86,11 10 9,7270 1465 1647,4,36,-
Chart_23,88,-,-,-,-,-
Chart_23,90,-,-,-,-,-
Chart_23,92,-,-,-,-,-
Chart_23,94,12,23384,4,17,-
Chart_23,96,13,23384,4,17,-
Chart_23,98,-,-,-,-,-
Chart_23,100,-,-,-,-,-
Chart_23,102,15 12 10,7296 1493 1647,4,43,-
Chart_23,104,12,23423,4,16,-
Chart_23,106,-,-,-,-,-
Chart_23,108,11,23384,4,16,-
Chart_23,110,-,-,-,-,-
Chart_23,112,14,23476,4,19,-
Chart_23,114,11 9 9,7289 1493 1647,4,35,-
Chart_23,116,11,23409,4,16,-
Chart_23,118,11 9 9,7296 1493 1647,4,35,-
Chart_23,120,11 9 9,7289 1493 1647,4,35,-
Chart_23,122,14 13 12,7259 1493 1647,4,47,-
Chart_23,124,10 9 9,7308 1493 1647,4,34,-
Chart_23,126,12,23384,4,17,-
Chart_23,128,11,23384,3,16,-
Chart_23,130,-,-,-,-,-
Chart_23,132,11,23384,4,16,-
Chart_23,134,10 10 10,7289 1493 1647,4,36,-
Chart_23,136,10 10 10,7296 1493 1647,4,36,-
Chart_23,138,11 9 10,7296 1493 1647,4,36,-
Chart_23,140,14,23450,4,19,-
Chart_23,142,11 9 9,7259 1493 1647,4,35,-
Chart_23,144,12,23384,4,16,-
Chart_23,146,12 10 9,7259 1493 1647,4,37,-
Chart_23,148,11 9 9,7296 1493 1647,4,35,-
Chart_23,150,12,23384,4,17,-
Chart_23,152,12,23384,4,17,-
Chart_23,154,11 10 9,7296 1493 1647,4,36,-
Chart_23,156,-,-,-,-,-
Chart_23,158,12,23393,4,17,-
Chart_23,160,11 10 9,7296 1493 1647,3,36,-
Chart_23,162,10 9 9,7259 1493 1647,4,35,-
Chart_23,164,12,23384,4,17,-
Chart_23,166,-,-,-,-,-
Chart_23,168,-,-,-,-,-
Chart_23,170,-,-,-,-,-
Chart_23,172,11 10 10,7289 1493 1647,4,37,-
Chart_23,174,-,-,-,-,-
Chart_23,176,10 9 9,7296 1493 1647,4,35,-
Chart_23,178,-,-,-,-,-
Chart_23,180,12,23393,4,17,-
Chart_23,182,11 15 9,7259 1493 1647,4,41,-
Chart_23,184,-,-,-,-,-
Chart_23,186,11 9 9,6965 1465 1611,4,35,-
Chart_23,188,10 9 9,7296 1493 1647,4,36,-
Chart_23,190,10 9 9,7296 1493 1647,3,35,-
Chart_23,192,12 10 11,7308 1493 1611,4,39,-
Chart_23,194,12,23384,4,17,-
Chart_23,196,11 9 9,7289 1493 1647,4,36,-
Chart_23,198,15,23482,4,20,-
Chart_23,200,12,23384,4,17,-
Chart_23,202,12,23405,4,17,-
Chart_23,204,12,23384,4,17,-
Chart_23,206,12,23384,4,17,-
Chart_23,208,11 9 9,7317 1493 1647,4,36,-
Chart_23,210,11 10 9,7296 1493 1647,4,36,-
Chart_23,212,11 9 9,7289 1493 1647,4,36,-
Chart_23,214,12,23384,4,17,-
Chart_23,216,11 10 9,7289 1493 1647,4,36,-
Chart_23,218,-,-,-,-,-
Chart_23,220,11 10 9,7289 1493 1647,3,36,-
Chart_23,222,11 10 9,7289 1493 1647,3,35,-
Chart_23,224,11 10 9,7296 1493 1647,4,36,-
Chart_23,226,12,23393,4,17,-
Chart_23,228,-,-,-,-,-
Chart_23,230,12,23384,4,17,-
Chart_23,232,11 10 9,7177 1493 1647,4,37,-
Chart_23,234,12,23393,4,18,-
Chart_23,236,12,23384,4,17,-
Chart_23,238,11 10 9,7296 1493 1647,4,36,-
Chart_23,240,13,23384,5,19,-
Chart_23,242,12,23384,4,17,-
Chart_23,244,-,-,-,-,-
Chart_23,246,11 10 10,7296 1493 1647,4,37,-
Chart_23,248,15,23431,4,20,-
Chart_23,250,11 10 10,7308 1493 1647,4,37,-
Chart_23,252,11 10 10,6911 1465 1611,4,38,-
Chart_23,254,11 10 10,7239 1493 1647,4,40,-
Chart_23,256,11 10 10,7289 1493 1647,4,39,-
Chart_23,258,11 10 10,7296 1493 1647,4,39,-
Chart_23,260,11 10 10,7293 1465 1611,4,38,-
Chart_23,262,12,23384,4,17,-
Chart_23,264,-,-,-,-,-
Chart_23,266,11 10 9,7259 1493 1647,4,36,-
Chart_23,268,12,23391,4,17,-
Chart_23,270,11 10 9,7296 1493 1647,4,36,-
Chart_23,272,-,-,-,-,-
Chart_23,274,12,23384,4,17,-
Chart_23,276,11 10 9,7289 1493 1647,4,36,-
Chart_23,278,12,23420,4,17,-
Chart_23,280,12,23384,4,17,-
Chart_23,282,-,-,-,-,-
Chart_23,284,12,23384,4,18,-
Chart_23,286,17,23384,4,22,-
Chart_23,288,12 11 11,7259 1493 1647,4,42,-
Chart_23,290,16,23384,4,21,-
Chart_23,292,16 15 12,7289 1493 1647,4,50,-
Chart_23,294,13,23405,4,18,-
Chart_23,296,-,-,-,-,-
Chart_23,298,12,23384,4,17,-
Chart_23,300,11 10 10,7280 1465 1611,5,39,-
Chart_23,302,12,23384,4,17,-
Chart_23,304,12,23393,4,17,-
Chart_23,306,15,23482,4,20,-
Chart_23,308,11 10 10,7296 1493 1647,4,37,-
Chart_23,310,12,23391,4,18,-
Chart_23,312,12 10 10,7259 1493 1647,4,39,-
Chart_23,314,-,-,-,-,-
Chart_23,316,11 10 10,7259 1493 1647,4,38,-
Chart_23,318,13,23384,4,18,-
Chart_23,320,-,-,-,-,-
Chart_23,322,12 11 10,7289 1493 1647,4,40,-
Chart_23,324,12 11 11,7289 1493 1647,4,53,-
Chart_23,326,13,23428,4,19,-
Chart_23,328,12 10 10,7289 1493 1647,4,38,-
Chart_23,330,15,23452,4,20,-
Chart_23,332,13,23418,4,18,-
Chart_23,334,-,-,-,-,-
Chart_23,336,12 11 11,7296 1493 1647,4,40,-
Chart_23,338,11 10 10,7296 1493 1647,4,42,-
Chart_23,340,11 10 10,7296 1493 1647,4,38,-
Chart_23,342,12,23384,4,18,-
Chart_23,344,-,-,-,-,-
Chart_23,346,-,-,-,-,-
Chart_23,348,-,-,-,-,-
Chart_23,350,13,23384,4,18,-
Chart_23,352,12 10 10,7289 1493 1647,4,39,-
Chart_23,354,-,-,-,-,-
Chart_23,356,12 10 10,7259 1493 1647,4,38,-
Chart_23,358,15,23440,4,20,-
Chart_23,360,-,-,-,-,-
Chart_23,362,12 10 10,7259 1493 1647,4,39,-
Chart_23,364,17,23384,4,23,-
Chart_23,366,12 11 11,7296 1493 1647,4,41,-
Chart_23,368,12 10 10,7296 1493 1647,4,39,-
Chart_23,370,13,23384,4,18,-
Chart_23,372,12 10 10,7289 1493 1647,4,39,-
Chart_23,374,11 10 10,7296 1493 1647,4,40,-
Chart_23,376,12,23384,4,18,-
Chart_23,378,12 10 10,7289 1493 1647,4,39,-
Chart_23,380,11 10 10,7259 1493 1647,4,42,-
Chart_23,382,-,-,-,-,-
Chart_23,384,16,23465,4,21,-
Chart_23,386,-,-,-,-,-
Chart_23,388,13,23384,4,18,-
Chart_23,390,12 10 10,7323 1493 1647,4,39,-
Chart_23,392,13,23384,4,18,-
Chart_23,394,12 10 10,7296 1493 1647,4,40,-
Chart_23,396,13,23391,4,18,-
Chart_23,398,12 11 10,7307 1493 1647,4,40,-
Chart_23,400,-,-,-,-,-
