bug_ID,variant_ID,process_lifetime,execute_time,run_failing_test_case_time,run_regression_test_case_time
Chart_2,2,120,57,121,-
Chart_2,4,134,60,134,-
Chart_2,6,-,-,-,-
Chart_2,8,118,58,119,-
Chart_2,10,125,56,126,-
Chart_2,12,-,-,-,-
Chart_2,14,-,-,-,-
Chart_2,16,116,55,116,-
Chart_2,18,-,-,-,-
Chart_2,20,126,57,127,-
Chart_2,22,-,-,-,-
Chart_2,24,-,-,-,-
Chart_2,26,115,56,116,-
Chart_2,28,115,56,116,-
Chart_2,30,-,-,-,-
Chart_2,32,117,57,118,-
Chart_2,34,-,-,-,-
Chart_2,36,139,62,139,-
Chart_2,38,119,56,119,-
Chart_2,40,127,59,128,-
Chart_2,42,121,56,121,-
Chart_2,44,-,-,-,-
Chart_2,46,-,-,-,-
Chart_2,48,-,-,-,-
Chart_2,50,119,58,120,-
Chart_2,52,138,56,139,-
Chart_2,54,-,-,-,-
Chart_2,56,-,-,-,-
Chart_2,58,130,55,132,-
Chart_2,60,-,-,-,-
Chart_2,62,-,-,-,-
Chart_2,64,117,55,117,-
Chart_2,66,129,56,130,-
Chart_2,68,120,59,121,-
Chart_2,70,-,-,-,-
Chart_2,72,-,-,-,-
Chart_2,74,-,-,-,-
Chart_2,76,-,-,-,-
Chart_2,78,-,-,-,-
Chart_2,80,123,60,124,-
Chart_2,82,-,-,-,-
Chart_2,84,122,61,122,-
Chart_2,86,131,65,132,-
Chart_2,88,120,59,120,-
Chart_2,90,123,59,123,-
Chart_2,92,117,56,118,-
Chart_2,94,117,58,117,-
Chart_2,96,135,58,136,-
Chart_2,98,-,-,-,-
Chart_2,100,-,-,-,-
Chart_2,102,-,-,-,-
Chart_2,104,-,-,-,-
Chart_2,106,-,-,-,-
Chart_2,108,-,-,-,-
Chart_2,110,-,-,-,-
Chart_2,112,-,-,-,-
Chart_2,114,-,-,-,-
Chart_2,116,-,-,-,-
Chart_2,118,116,55,117,-
Chart_2,120,-,-,-,-
Chart_2,122,119,55,120,-
Chart_2,124,-,-,-,-
Chart_2,126,133,59,133,-
Chart_2,128,-,-,-,-
Chart_2,130,133,60,133,-
Chart_2,132,133,62,133,-
