bug_ID,variant_ID,process_lifetime,execute_time,run_failing_test_case_time,run_regression_test_case_time
Chart_16,2,189,117,190,-
Chart_16,4,-,-,-,-
Chart_16,6,282,214,282,-
Chart_16,8,-,-,-,-
Chart_16,10,235,165,236,-
Chart_16,12,213,129,213,-
Chart_16,14,224,163,224,-
Chart_16,16,-,-,-,-
Chart_16,18,-,-,-,-
Chart_16,20,-,-,-,-
Chart_16,22,193,117,194,-
Chart_16,24,317,247,317,-
Chart_16,26,-,-,-,-
Chart_16,28,-,-,-,-
Chart_16,30,-,-,-,-
Chart_16,32,-,-,-,-
Chart_16,34,-,-,-,-
Chart_16,36,-,-,-,-
Chart_16,38,250,175,250,-
Chart_16,40,207,147,208,-
Chart_16,42,171,109,172,-
Chart_16,44,199,127,200,-
Chart_16,46,-,-,-,-
Chart_16,48,-,-,-,-
Chart_16,50,-,-,-,-
Chart_16,52,246,170,247,-
Chart_16,54,223,149,223,-
Chart_16,56,277,204,278,-
Chart_16,58,195,123,195,-
Chart_16,60,-,-,-,-
Chart_16,62,158,98,159,-
Chart_16,64,260,189,260,-
Chart_16,66,214,152,215,-
Chart_16,68,-,-,-,-
Chart_16,70,182,112,182,-
Chart_16,72,-,-,-,-
Chart_16,74,206,146,206,-
Chart_16,76,238,172,239,-
Chart_16,78,302,228,302,-
Chart_16,80,269,198,269,-
Chart_16,82,173,97,174,-
Chart_16,84,204,142,204,-
Chart_16,86,197,137,197,-
Chart_16,88,253,180,254,-
Chart_16,90,-,-,-,-
Chart_16,92,119,42,120,-
Chart_16,94,-,-,-,-
Chart_16,96,218,140,218,-
Chart_16,98,-,-,-,-
Chart_16,100,-,-,-,-
Chart_16,102,110,37,110,-
Chart_16,104,212,144,212,-
Chart_16,106,-,-,-,-
Chart_16,108,106,40,107,-
Chart_16,110,-,-,-,-
Chart_16,112,-,-,-,-
Chart_16,114,-,-,-,-
Chart_16,116,-,-,-,-
Chart_16,118,-,-,-,-
Chart_16,120,223,153,224,-
Chart_16,122,-,-,-,-
Chart_16,124,199,126,200,-
Chart_16,126,290,223,291,-
Chart_16,128,-,-,-,-
Chart_16,130,208,134,209,-
Chart_16,132,-,-,-,-
Chart_16,134,-,-,-,-
Chart_16,136,224,150,224,-
Chart_16,138,-,-,-,-
Chart_16,140,199,125,199,-
Chart_16,142,110,40,110,-
Chart_16,144,213,142,213,-
Chart_16,146,-,-,-,-
Chart_16,148,242,181,242,-
Chart_16,150,-,-,-,-
Chart_16,152,254,183,254,-
Chart_16,154,278,205,278,-
Chart_16,156,-,-,-,-
Chart_16,158,97,38,97,-
Chart_16,160,274,206,274,-
Chart_16,162,-,-,-,-
Chart_16,164,-,-,-,-
Chart_16,166,281,212,282,-
Chart_16,168,-,-,-,-
Chart_16,170,264,192,264,-
Chart_16,172,-,-,-,-
Chart_16,174,236,161,236,-
Chart_16,176,-,-,-,-
Chart_16,178,-,-,-,-
Chart_16,180,-,-,-,-
Chart_16,182,101,39,101,-
Chart_16,184,-,-,-,-
Chart_16,186,-,-,-,-
Chart_16,188,230,163,230,-
Chart_16,190,99,39,100,-
Chart_16,192,210,150,210,-
Chart_16,194,198,130,198,-
Chart_16,196,184,114,185,-
Chart_16,198,-,-,-,-
Chart_16,200,-,-,-,-
Chart_16,202,-,-,-,-
Chart_16,204,-,-,-,-
Chart_16,206,262,201,262,-
Chart_16,208,237,166,237,-
Chart_16,210,255,184,255,-
Chart_16,212,-,-,-,-
Chart_16,214,183,113,183,-
Chart_16,216,-,-,-,-
Chart_16,218,192,120,192,-
Chart_16,220,248,188,248,-
Chart_16,222,169,108,170,-
Chart_16,224,-,-,-,-
Chart_16,226,248,187,248,-
Chart_16,228,-,-,-,-
Chart_16,232,-,-,-,-
Chart_16,234,243,164,244,-
Chart_16,236,218,147,218,-
Chart_16,238,-,-,-,-
Chart_16,240,215,145,216,-
Chart_16,242,110,40,111,-
Chart_16,244,108,38,108,-
Chart_16,246,242,175,242,-
Chart_16,248,-,-,-,-
Chart_16,250,221,148,222,-
Chart_16,252,-,-,-,-
Chart_16,254,-,-,-,-
Chart_16,256,235,161,236,-
Chart_16,258,204,133,205,-
Chart_16,260,177,107,178,-
Chart_16,262,202,131,202,-
Chart_16,264,180,114,181,-
Chart_16,266,249,178,249,-
Chart_16,268,98,39,99,-
Chart_16,270,167,107,168,-
Chart_16,272,252,191,252,-
Chart_16,274,-,-,-,-
Chart_16,276,-,-,-,-
Chart_16,278,198,137,198,-
Chart_16,280,-,-,-,-
Chart_16,282,107,38,107,-
Chart_16,284,199,133,199,-
Chart_16,286,-,-,-,-
Chart_16,288,-,-,-,-
Chart_16,290,207,137,208,-
Chart_16,292,-,-,-,-
Chart_16,294,176,115,176,-
Chart_16,296,-,-,-,-
Chart_16,298,-,-,-,-
Chart_16,300,254,192,254,-
Chart_16,302,275,215,275,-
Chart_16,304,213,141,213,-
Chart_16,306,200,129,200,-
Chart_16,308,186,115,186,-
Chart_16,310,-,-,-,-
Chart_16,312,-,-,-,-
Chart_16,314,-,-,-,-
Chart_16,316,254,194,254,-
Chart_16,318,-,-,-,-
Chart_16,320,-,-,-,-
Chart_16,322,255,193,255,-
Chart_16,324,256,189,256,-
Chart_16,326,270,199,270,-
Chart_16,328,196,135,196,-
Chart_16,330,274,189,274,-
Chart_16,332,191,130,192,-
Chart_16,334,224,154,225,-
Chart_16,336,301,234,301,-
Chart_16,338,190,110,190,-
Chart_16,340,-,-,-,-
Chart_16,342,233,160,233,-
Chart_16,344,-,-,-,-
Chart_16,346,181,116,181,-
Chart_16,348,-,-,-,-
Chart_16,350,246,171,246,-
Chart_16,352,-,-,-,-
Chart_16,354,187,123,187,-
Chart_16,356,-,-,-,-
Chart_16,358,183,123,183,-
Chart_16,360,253,181,253,-
Chart_16,362,-,-,-,-
Chart_16,364,187,121,188,-
Chart_16,366,-,-,-,-
Chart_16,368,218,147,218,-
Chart_16,370,186,119,186,-
Chart_16,372,240,169,240,-
Chart_16,374,218,151,218,-
Chart_16,376,185,124,185,-
Chart_16,378,245,179,245,-
Chart_16,380,116,50,116,-
Chart_16,382,-,-,-,-
Chart_16,384,227,149,227,-
Chart_16,386,125,49,125,-
Chart_16,388,199,139,199,-
Chart_16,390,-,-,-,-
Chart_16,392,-,-,-,-
Chart_16,394,-,-,-,-
Chart_16,396,-,-,-,-
Chart_16,398,-,-,-,-
Chart_16,400,215,144,215,-
