bug_ID,variant_ID,hotswap_time,hotswap_byte_length,execute_time,run_failing_test_case_time,run_regression_test_case_time
Time_27,2,12,2087,31,44,-
Time_27,4,12 11,8211 3676,32,57,-
Time_27,6,-,-,-,-,-
Time_27,8,-,-,-,-,-
Time_27,10,12 12 12 11 9 8 8 7 7 7 7 7 7 7,2309 4604 1776 12134 1828 1803 1709 4161 2210 3781 5416 5154 916 1499,24,155,-
Time_27,12,11,7825,28,40,-
Time_27,14,9,5632,24,35,-
Time_27,16,-,-,-,-,-
Time_27,18,8,9702,26,36,-
Time_27,20,9 9 8 8 8 8 7 8 7,1355 9865 1642 4137 2895 1770 486 7763 1495,25,103,-
Time_27,22,8,2086,28,38,-
Time_27,24,9 9 8 8 8 8 8 9 8,1355 9865 1642 4137 2969 1770 486 7673 1495,30,112,-
Time_27,26,-,-,-,-,-
Time_27,28,9,5509,22,33,-
Time_27,30,-,-,-,-,-
Time_27,32,9,7825,22,33,-
Time_27,34,9 8,7971 3548,76,95,-
Time_27,36,11,4938,23,35,-
Time_27,38,11 10 9 9 9 9 9 10 9,1355 9865 1642 4137 2969 1770 486 7729 1495,26,119,-
Time_27,40,11 10,8200 3676,21,44,-
Time_27,42,11 10 9 9 9 9 10 10 9,1355 9865 1642 4137 2969 1770 486 7754 1495,26,118,-
Time_27,44,-,-,-,-,-
Time_27,46,11,9654,24,41,-
Time_27,48,-,-,-,-,-
Time_27,50,-,-,-,-,-
Time_27,52,-,-,-,-,-
Time_27,54,10 10 9 9 9 9 9 9 9,1355 9865 1524 4137 2969 1770 486 7763 1495,21,111,-
Time_27,56,11 9 9,13413 1039 827,22,54,-
Time_27,58,11 10 9 9 9 9 9 9 9,1355 9865 1618 3777 2745 1770 486 7442 1495,27,119,-
Time_27,60,11 10,8146 3676,21,44,-
Time_27,62,10 10 9 10 9 9 9 9 9 9 9 9 9 9,2309 4627 1776 12134 1712 1803 1709 4161 2210 3781 5416 5154 916 1499,22,162,-
Time_27,64,11 9,1203 2925,23,45,-
Time_27,66,-,-,-,-,-
Time_27,68,11 10 9 9 9 9 10 10 9,1355 9865 1642 4137 2969 1770 486 7747 1495,22,115,-
Time_27,70,11 10,8200 3676,22,44,-
Time_27,72,11 10,8158 3676,21,44,-
Time_27,74,10 10 10 10 10 9 10 10 9,1355 9865 1642 4137 2969 1770 486 7763 1366,22,116,-
Time_27,76,-,-,-,-,-
Time_27,78,12 11 11 12 11 10 10 10 10 10 10 10 9 9,2205 4535 1616 12134 1828 1737 1677 3789 2110 3781 5124 4706 860 1499,29,183,-
Time_27,80,11 11 10 10 10 9 10 10 9,1355 9865 1642 4137 2969 1770 486 7756 1495,-,10096,-
Time_27,82,0 1 0 0 0 0 0 1 0,1355 9865 1642 4119 2745 1770 486 7763 1495,250,369,-
Time_27,84,3,7896,56,61,-
Time_27,86,4 3,1171 2843,37,46,-
Time_27,88,4,1850,40,45,-
Time_27,90,-,-,-,-,-
Time_27,92,5 4 4 4 4 4 4 4 4,1355 9865 1618 3777 2745 1770 486 7227 1495,31,74,-
Time_27,94,5 4 4 4 4 4 4 4 4,1355 9865 1642 4137 2969 1770 486 7756 1495,-,10045,-
Time_27,96,0 1 0 0 0 0 0 1 0,1355 9865 1642 4137 2969 1770 486 7439 1495,246,361,-
Time_27,98,-,-,-,-,-
Time_27,100,4 2 2,13384 1039 827,57,68,-
Time_27,102,-,-,-,-,-
Time_27,104,4 3 3 3 3 3 3 3 3,1355 9865 1642 4137 2903 1770 486 7763 1495,48,82,-
Time_27,106,-,-,-,-,-
Time_27,108,-,-,-,-,-
Time_27,110,-,-,-,-,-
Time_27,112,4 4 3 3 3 3 3 4 3,1355 9865 1642 4137 2969 1770 486 7754 1495,42,80,-
Time_27,114,4,1930,32,38,-
Time_27,116,-,-,-,-,-
Time_27,118,-,-,-,-,-
Time_27,120,5 4 4,13380 1039 827,31,46,-
Time_27,122,-,-,-,-,-
