bug_ID,variant_ID,hotswap_time,hotswap_byte_length,execute_time,run_failing_test_case_time,run_regression_test_case_time
Time_10,2,-,-,-,-,-
Time_10,4,-,-,-,-,-
Time_10,6,11,2357,25,37,-
Time_10,8,14 13,7620 3584,22,50,-
Time_10,10,-,-,-,-,-
Time_10,12,-,-,-,-,-
Time_10,14,10 9,8178 3676,21,42,-
Time_10,16,-,-,-,-,-
Time_10,18,-,-,-,-,-
Time_10,20,-,-,-,-,-
Time_10,22,-,-,-,-,-
Time_10,24,-,-,-,-,-
Time_10,26,9 8 7 7 8 7 7 7 7 7 7 8 7 7 7,2309 4729 3494 1776 12599 3067 1803 1709 4161 2210 3820 5452 5154 916 1499,24,145,-
Time_10,28,-,-,-,-,-
Time_10,30,-,-,-,-,-
Time_10,32,-,-,-,-,-
Time_10,34,-,-,-,-,-
Time_10,36,9 9 9 9 9 8 8 8 8 8 8 8 7 7 7,2309 4729 3494 1776 12636 3067 1803 1709 4161 2210 3804 5452 5154 916 1499,22,154,-
Time_10,38,9 7,8201 3676,20,38,-
Time_10,40,-,-,-,-,-
Time_10,42,-,-,-,-,-
Time_10,44,-,-,-,-,-
Time_10,46,-,-,-,-,-
Time_10,48,-,-,-,-,-
Time_10,50,-,-,-,-,-
Time_10,52,-,-,-,-,-
Time_10,54,-,-,-,-,-
Time_10,56,9 8,8123 3676,19,38,-
Time_10,58,9,10593,28,38,-
Time_10,60,9 8,1203 2667,24,42,-
Time_10,62,-,-,-,-,-
Time_10,64,10,10523,24,35,-
Time_10,66,9,10607,19,30,-
Time_10,68,9,3745,44,55,-
Time_10,70,11 10,7907 3676,19,42,-
Time_10,72,11,1370,19,32,-
Time_10,74,11 10 10 9 10 9 9 9 9 9 9 9 9 9 9,2309 4729 3494 1776 12633 3067 1803 1709 4161 2210 3820 5452 5154 916 1499,29,182,-
Time_10,76,10 9 9 9 10 9 9 9 9 9 9 9 9 9 9,2309 4729 3494 1776 12610 3067 1803 1709 4161 2210 3820 5452 5154 916 1499,24,170,-
Time_10,78,10 9,8190 3676,18,40,-
Time_10,80,-,-,-,-,-
Time_10,82,10 9 9 9 10 9 9 9 9 9 9 9 9 9 9,2309 4729 3494 1776 12636 3067 1803 1696 4161 2210 3820 5452 5154 916 1499,19,168,-
Time_10,84,-,-,-,-,-
Time_10,86,11 9,7673 3548,18,41,-
Time_10,88,11,2334,17,29,-
