bug_ID,variant_ID,process_lifetime,execute_time,run_failing_test_case_time,run_regression_test_case_time
Time_16,2,-,-,-,-
Time_16,4,379,243,380,-
Time_16,6,325,210,326,-
Time_16,8,-,-,-,-
Time_16,10,-,-,-,-
Time_16,12,-,-,-,-
Time_16,14,358,215,358,-
Time_16,16,-,-,-,-
Time_16,18,-,-,-,-
Time_16,20,-,-,-,-
Time_16,22,327,207,328,-
Time_16,24,424,236,425,-
Time_16,26,-,-,-,-
Time_16,28,-,-,-,-
Time_16,30,304,207,304,-
Time_16,32,312,210,313,-
Time_16,34,-,-,-,-
Time_16,36,345,208,346,-
Time_16,38,-,-,-,-
Time_16,40,366,228,366,-
Time_16,42,390,233,390,-
Time_16,44,-,-,-,-
Time_16,46,335,229,335,-
Time_16,48,374,212,375,-
Time_16,50,-,-,-,-
Time_16,52,173,-,173,-
Time_16,54,307,208,307,-
Time_16,56,363,233,363,-
Time_16,58,361,239,361,-
Time_16,60,317,214,318,-
Time_16,62,313,210,314,-
Time_16,64,378,232,378,-
Time_16,66,380,232,380,-
Time_16,68,-,-,-,-
Time_16,70,365,236,366,-
Time_16,72,364,209,365,-
Time_16,74,335,213,336,-
Time_16,76,378,193,379,-
Time_16,78,329,207,330,-
Time_16,80,381,231,381,-
Time_16,82,364,238,365,-
Time_16,84,-,-,-,-
Time_16,86,-,-,-,-
Time_16,88,324,218,325,-
Time_16,90,334,203,335,-
Time_16,92,360,210,361,-
Time_16,94,358,208,359,-
Time_16,96,323,209,324,-
Time_16,98,-,-,-,-
Time_16,100,-,-,-,-
Time_16,102,-,-,-,-
Time_16,104,-,-,-,-
Time_16,106,326,210,327,-
Time_16,108,-,-,-,-
Time_16,110,-,-,-,-
Time_16,112,-,-,-,-
Time_16,114,-,-,-,-
Time_16,116,-,-,-,-
Time_16,118,357,240,357,-
Time_16,120,-,-,-,-
Time_16,122,360,242,361,-
Time_16,124,402,228,403,-
Time_16,126,380,235,380,-
Time_16,128,-,-,-,-
Time_16,130,-,-,-,-
Time_16,132,438,235,438,-
Time_16,134,352,231,353,-
Time_16,136,404,206,405,-
Time_16,138,-,-,-,-
Time_16,140,321,210,321,-
Time_16,142,-,-,-,-
Time_16,144,342,209,343,-
Time_16,146,-,-,-,-
Time_16,148,-,-,-,-
Time_16,150,-,-,-,-
Time_16,152,-,-,-,-
Time_16,154,441,217,441,-
Time_16,156,365,259,366,-
Time_16,158,370,211,371,-
Time_16,160,-,-,-,-
Time_16,162,-,-,-,-
Time_16,164,426,220,427,-
Time_16,166,-,-,-,-
Time_16,168,407,228,408,-
Time_16,170,339,216,339,-
Time_16,172,-,-,-,-
Time_16,174,-,-,-,-
Time_16,176,-,-,-,-
Time_16,178,-,-,-,-
Time_16,180,332,205,332,-
Time_16,182,-,-,-,-
Time_16,184,319,202,319,-
Time_16,186,-,-,-,-
Time_16,188,442,233,442,-
Time_16,190,-,-,10002,-
Time_16,192,396,236,396,-
Time_16,194,-,-,-,-
Time_16,196,432,213,432,-
Time_16,198,381,241,381,-
Time_16,200,-,-,-,-
Time_16,202,-,-,-,-
Time_16,204,-,-,-,-
Time_16,206,347,240,347,-
Time_16,208,358,229,359,-
Time_16,210,-,-,-,-
Time_16,212,-,-,-,-
Time_16,214,399,241,399,-
Time_16,216,-,-,-,-
Time_16,218,362,204,362,-
Time_16,220,422,236,422,-
Time_16,222,-,-,10002,-
Time_16,224,-,-,-,-
Time_16,226,-,-,-,-
Time_16,228,-,-,-,-
Time_16,230,399,210,400,-
Time_16,232,343,218,343,-
Time_16,234,355,210,356,-
Time_16,236,-,-,-,-
Time_16,238,-,-,-,-
Time_16,240,-,-,-,-
Time_16,242,321,210,321,-
Time_16,244,368,258,368,-
Time_16,246,-,-,-,-
Time_16,248,341,232,342,-
Time_16,250,392,210,392,-
Time_16,252,431,213,432,-
Time_16,254,-,-,-,-
Time_16,256,330,210,331,-
Time_16,258,219,-,223,-
Time_16,260,-,-,-,-
Time_16,262,344,231,344,-
Time_16,264,-,-,10002,-
Time_16,266,-,-,-,-
Time_16,268,341,210,342,-
Time_16,270,-,-,-,-
Time_16,272,-,-,-,-
Time_16,274,-,-,-,-
Time_16,276,459,238,460,-
Time_16,278,-,-,-,-
Time_16,280,354,234,355,-
Time_16,282,422,211,423,-
Time_16,284,355,228,356,-
Time_16,286,-,-,-,-
Time_16,288,183,-,184,-
Time_16,290,-,-,-,-
Time_16,292,443,249,444,-
Time_16,294,-,-,-,-
Time_16,296,332,212,333,-
Time_16,298,333,231,333,-
Time_16,300,-,-,-,-
Time_16,302,393,217,394,-
Time_16,304,338,238,339,-
Time_16,306,-,-,-,-
Time_16,308,-,-,-,-
Time_16,310,-,-,10002,-
Time_16,312,-,-,-,-
Time_16,314,359,244,359,-
Time_16,316,430,254,431,-
Time_16,318,323,217,324,-
Time_16,320,-,-,-,-
Time_16,322,-,-,-,-
Time_16,324,-,-,-,-
Time_16,326,385,210,385,-
Time_16,328,-,-,-,-
Time_16,330,-,-,-,-
Time_16,332,421,237,421,-
Time_16,334,421,211,422,-
Time_16,336,323,207,324,-
Time_16,338,353,211,354,-
Time_16,340,-,-,-,-
Time_16,342,317,215,318,-
Time_16,344,-,-,-,-
Time_16,346,-,-,-,-
Time_16,348,-,-,-,-
Time_16,350,-,-,-,-
Time_16,352,434,213,434,-
Time_16,354,366,222,367,-
Time_16,356,-,-,-,-
Time_16,358,-,-,-,-
Time_16,360,-,-,-,-
Time_16,362,-,-,-,-
Time_16,364,-,-,-,-
Time_16,366,-,-,-,-
Time_16,368,-,-,-,-
Time_16,370,-,-,-,-
Time_16,372,-,-,-,-
Time_16,374,388,211,388,-
Time_16,376,356,208,357,-
Time_16,378,-,-,-,-
Time_16,380,462,273,462,-
Time_16,382,332,233,332,-
Time_16,384,407,238,407,-
Time_16,386,437,210,437,-
Time_16,388,-,-,-,-
Time_16,390,-,-,-,-
Time_16,392,400,231,400,-
Time_16,394,-,-,-,-
Time_16,396,-,-,-,-
Time_16,398,438,262,439,-
Time_16,400,-,-,-,-
