bug_ID,variant_ID,hotswap_time,hotswap_byte_length,execute_time,run_failing_test_case_time,run_regression_test_case_time
Time_3,2,13 12 11,8288 3548 812,32,72,-
Time_3,4,-,-,-,-,-
Time_3,6,9 9 9 9 10 9 9 8 8 8 8 9 9 8 9,2309 4729 3494 1776 12636 3067 1803 1709 4161 2210 3811 5452 5154 916 1499,23,165,-
Time_3,8,12 11 10,13792 1039 891,24,60,-
Time_3,10,11 10 10,8358 3676 812,30,64,-
Time_3,12,11 10 7 7 8 7 7 7 7 7 7 7 7 7 7,2309 4729 3494 1776 12487 3067 1803 1709 4161 2210 3820 5452 5154 916 1499,21,144,-
Time_3,14,-,-,-,-,-
Time_3,16,-,-,-,-,-
Time_3,18,8 8 8,8369 3676 812,-,10026,-
Time_3,20,-,-,-,-,-
Time_3,22,1,10531,209,321,-
Time_3,24,3 2 2,6201 3109 5718,42,53,-
Time_3,26,-,-,-,-,-
Time_3,28,4 3 2,13792 1039 891,32,44,-
Time_3,30,4 4 4 4 4 3 3 3 3 3 3 3 3 3 3,2309 4729 3494 1776 12623 3067 1803 1709 4161 2210 3820 5452 5154 916 1499,32,91,-
Time_3,32,4,2341,30,36,-
Time_3,34,-,-,-,-,-
Time_3,36,-,-,-,-,-
Time_3,38,4 3 3,8369 3251 812,38,52,-
Time_3,40,5 3 3,13783 1039 891,35,49,-
Time_3,42,-,-,-,-,-
Time_3,44,-,-,-,-,-
Time_3,46,4 3,1260 2667,27,37,-
Time_3,48,5,4219,25,31,-
Time_3,50,5 4 4,13792 1039 891,25,40,-
Time_3,52,5 4 4 4 4 4 4 4,4049 4427 1526 1708 2295 7309 8718 3321,25,65,-
Time_3,54,6 4 4,13795 1039 891,32,48,-
Time_3,56,5 4 4,8357 3676 812,24,41,-
Time_3,58,-,-,-,-,-
Time_3,60,-,-,-,-,-
Time_3,62,5 4,1203 2667,32,43,-
Time_3,64,-,-,-,-,-
Time_3,66,-,-,-,-,-
Time_3,68,-,-,-,-,-
Time_3,70,-,-,-,-,-
Time_3,72,-,-,-,-,-
Time_3,74,-,-,-,-,-
Time_3,76,-,-,-,-,-
Time_3,78,6 4 4,8356 3676 812,23,39,-
Time_3,80,6 4 4,8336 3676 812,54,71,-
Time_3,82,-,-,-,-,-
Time_3,84,7 6 5 5 6 5 5 5 5 5 5 5 5 5 5,2309 4729 3494 1776 12636 2951 1803 1709 4161 2210 3820 5452 5154 916 1499,38,131,-
Time_3,86,-,-,-,-,-
Time_3,88,7,10531,25,34,-
Time_3,90,7 6 5,8030 3676 812,21,42,-
Time_3,92,-,-,-,-,-
Time_3,94,8 6 6,13781 1039 891,27,49,-
Time_3,96,-,-,-,-,-
Time_3,98,-,-,-,-,-
Time_3,100,-,-,-,-,-
Time_3,102,-,-,-,-,-
Time_3,104,7 6 6,8248 3676 812,26,48,-
Time_3,106,-,-,-,-,-
Time_3,108,9 8 8 8 7 6 6 5 6 6 6 6 6 5 5,2309 4729 3494 1776 12613 3067 1803 1709 4161 2210 3820 5452 5154 916 1499,25,131,-
Time_3,110,7 6 5,13792 1039 891,20,41,-
Time_3,112,7 6 5 5 5,508 6858 509 243 566,25,57,-
Time_3,114,6 6 5 5 5,508 6873 509 243 566,23,55,-
Time_3,116,-,-,-,-,-
Time_3,118,6 6,1201 2667,21,35,-
Time_3,120,-,-,-,-,-
Time_3,122,7,3936,22,31,-
Time_3,124,9 8 8 8 8 6 6 6 6 6 6 6 6 5 6,2309 4729 3494 1776 12636 3067 1803 1696 4161 2210 3820 5452 5154 916 1499,20,129,-
Time_3,126,8 6 6,13782 1039 891,20,42,-
Time_3,128,-,-,-,-,-
Time_3,130,-,-,-,-,-
Time_3,132,7 6 6,8357 3676 812,19,41,-
Time_3,134,7,4201,18,26,-
Time_3,136,8 6 6,13792 1039 891,18,40,-
Time_3,138,-,-,-,-,-
Time_3,140,8 6 6,8358 3676 812,18,40,-
Time_3,142,8,10592,27,36,-
Time_3,144,-,-,-,-,-
Time_3,146,-,-,-,-,-
Time_3,148,8 6 6,8279 3676 812,17,40,-
Time_3,150,7,2334,17,26,-
Time_3,152,7,3963,17,26,-
Time_3,154,8,2062,17,26,-
Time_3,156,-,-,-,-,-
Time_3,158,8 7 6,8072 3676 812,19,43,-
Time_3,160,-,-,-,-,-
Time_3,162,-,-,-,-,-
Time_3,164,9,10601,16,27,-
Time_3,166,8 7 6,8361 3676 812,20,43,-
Time_3,168,8,2062,16,25,-
Time_3,170,8 7 6 6 6 6 7 7,4045 4427 1526 1708 2295 7309 8740 3321,21,84,-
Time_3,172,-,-,-,-,-
Time_3,174,8 7 6,5318 3676 812,16,41,-
Time_3,176,-,-,-,-,-
Time_3,178,8,3666,20,29,-
Time_3,180,-,-,-,-,-
