bug_ID,variant_ID,process_lifetime,execute_time,run_failing_test_case_time,run_regression_test_case_time
Time_25,2,-,-,-,-
Time_25,4,379,235,380,-
Time_25,6,349,210,349,-
Time_25,8,-,-,-,-
Time_25,10,351,208,352,-
Time_25,12,-,-,-,-
Time_25,14,398,210,398,-
Time_25,16,358,208,359,-
Time_25,18,-,-,-,-
Time_25,20,358,240,358,-
Time_25,22,401,209,402,-
Time_25,24,-,-,-,-
Time_25,26,-,-,-,-
Time_25,28,-,-,-,-
Time_25,30,-,-,-,-
Time_25,32,-,-,-,-
Time_25,34,-,-,-,-
Time_25,36,-,-,-,-
Time_25,38,-,-,-,-
Time_25,40,-,-,-,-
Time_25,42,-,-,-,-
Time_25,44,337,211,338,-
Time_25,46,-,-,-,-
Time_25,48,-,-,-,-
Time_25,50,362,218,362,-
Time_25,52,-,-,-,-
Time_25,54,353,242,354,-
Time_25,56,-,-,-,-
Time_25,58,-,-,-,-
Time_25,60,-,-,-,-
Time_25,62,-,-,-,-
Time_25,64,-,-,-,-
Time_25,66,368,242,368,-
Time_25,68,346,242,347,-
Time_25,70,-,-,-,-
Time_25,72,324,209,325,-
Time_25,74,-,-,-,-
Time_25,76,-,-,-,-
Time_25,78,377,206,378,-
Time_25,80,355,213,355,-
Time_25,82,-,-,-,-
Time_25,84,331,209,332,-
Time_25,86,409,235,409,-
Time_25,88,341,215,341,-
Time_25,90,-,-,-,-
Time_25,92,390,211,391,-
Time_25,94,-,-,-,-
Time_25,96,326,208,326,-
Time_25,98,370,206,371,-
Time_25,100,-,-,-,-
Time_25,102,-,-,-,-
Time_25,104,-,-,-,-
Time_25,106,-,-,-,-
Time_25,108,-,-,-,-
Time_25,110,-,-,-,-
Time_25,112,-,-,-,-
Time_25,114,-,-,-,-
Time_25,116,420,209,421,-
Time_25,118,-,-,-,-
Time_25,120,395,223,395,-
Time_25,122,-,-,-,-
Time_25,124,406,206,406,-
Time_25,126,377,212,377,-
Time_25,128,-,-,-,-
Time_25,130,-,-,-,-
Time_25,132,332,207,333,-
Time_25,134,419,213,420,-
Time_25,136,-,-,-,-
Time_25,138,332,207,333,-
Time_25,140,344,209,345,-
Time_25,142,-,-,-,-
Time_25,144,307,210,308,-
Time_25,146,409,241,409,-
Time_25,148,435,243,436,-
Time_25,150,-,-,-,-
Time_25,152,348,204,349,-
Time_25,154,354,239,354,-
Time_25,156,328,233,329,-
Time_25,158,354,240,354,-
Time_25,160,-,-,-,-
Time_25,162,337,212,338,-
Time_25,164,-,-,-,-
Time_25,166,326,234,327,-
Time_25,168,-,-,-,-
Time_25,170,347,204,348,-
Time_25,172,-,-,-,-
Time_25,174,485,237,486,-
Time_25,176,336,214,336,-
Time_25,178,338,216,339,-
Time_25,180,327,215,327,-
Time_25,182,361,212,361,-
Time_25,184,366,245,367,-
Time_25,186,-,-,-,-
Time_25,188,330,212,331,-
Time_25,190,346,211,347,-
Time_25,192,345,211,345,-
Time_25,194,458,244,458,-
Time_25,196,375,212,376,-
Time_25,198,352,222,355,-
Time_25,200,361,213,362,-
Time_25,202,-,-,-,-
Time_25,204,-,-,-,-
Time_25,206,-,-,-,-
Time_25,208,-,-,-,-
Time_25,210,328,213,328,-
Time_25,212,387,211,387,-
Time_25,214,335,239,336,-
Time_25,216,-,-,-,-
Time_25,218,430,272,430,-
Time_25,220,-,-,-,-
Time_25,222,330,211,331,-
Time_25,224,-,-,-,-
Time_25,226,374,215,374,-
Time_25,228,392,251,393,-
Time_25,230,370,207,370,-
Time_25,232,328,212,329,-
Time_25,234,400,235,400,-
Time_25,236,372,245,372,-
Time_25,238,325,212,326,-
Time_25,240,382,207,383,-
Time_25,242,361,216,361,-
Time_25,244,-,-,-,-
Time_25,246,334,208,334,-
Time_25,248,363,248,363,-
Time_25,250,-,-,-,-
Time_25,252,346,240,347,-
Time_25,254,396,231,397,-
Time_25,256,408,272,409,-
Time_25,258,-,-,-,-
Time_25,260,363,248,363,-
Time_25,262,326,207,326,-
Time_25,264,412,211,413,-
Time_25,266,375,249,376,-
Time_25,268,449,208,450,-
Time_25,270,-,-,-,-
Time_25,272,412,276,413,-
Time_25,274,364,208,365,-
Time_25,276,350,231,351,-
Time_25,278,-,-,-,-
Time_25,280,320,212,320,-
Time_25,282,-,-,-,-
Time_25,284,319,209,319,-
Time_25,286,-,-,-,-
Time_25,288,-,-,-,-
Time_25,290,-,-,-,-
Time_25,292,-,-,-,-
Time_25,294,357,210,358,-
Time_25,296,-,-,-,-
Time_25,298,-,-,-,-
Time_25,300,355,249,355,-
Time_25,302,-,-,-,-
Time_25,304,425,265,426,-
Time_25,306,333,237,334,-
Time_25,308,-,-,-,-
Time_25,310,414,251,414,-
Time_25,312,401,256,402,-
Time_25,314,317,210,317,-
Time_25,316,332,211,332,-
Time_25,318,367,229,367,-
Time_25,320,-,-,-,-
Time_25,322,-,-,-,-
Time_25,324,406,274,406,-
Time_25,326,-,-,-,-
Time_25,328,-,-,-,-
Time_25,330,349,214,350,-
Time_25,332,381,212,382,-
Time_25,334,316,215,316,-
Time_25,336,-,-,-,-
Time_25,338,424,257,424,-
Time_25,340,-,-,-,-
Time_25,342,375,233,376,-
Time_25,344,-,-,10002,-
Time_25,346,-,-,-,-
Time_25,348,437,218,437,-
Time_25,350,-,-,-,-
Time_25,352,347,211,347,-
Time_25,354,-,-,-,-
Time_25,356,-,-,-,-
Time_25,358,-,-,-,-
Time_25,360,-,-,-,-
Time_25,362,-,-,-,-
Time_25,364,349,210,349,-
Time_25,366,335,210,335,-
Time_25,368,322,218,323,-
Time_25,370,-,-,-,-
Time_25,372,-,-,-,-
Time_25,374,-,-,-,-
Time_25,376,-,-,-,-
Time_25,378,-,-,-,-
Time_25,380,-,-,-,-
Time_25,382,341,210,342,-
Time_25,384,456,234,456,-
Time_25,386,311,208,311,-
Time_25,388,352,210,353,-
Time_25,390,400,213,400,-
Time_25,392,-,-,-,-
Time_25,394,402,248,405,-
Time_25,396,-,-,-,-
Time_25,398,-,-,-,-
Time_25,400,-,-,-,-
