bug_ID,variant_ID,process_lifetime,execute_time,run_failing_test_case_time,run_regression_test_case_time
Time_7,2,408,215,409,-
Time_7,4,-,-,-,-
Time_7,6,324,207,325,-
Time_7,8,350,215,351,-
Time_7,10,-,-,-,-
Time_7,12,-,-,-,-
Time_7,14,361,214,362,-
Time_7,16,347,215,348,-
Time_7,18,-,-,-,-
Time_7,20,-,-,-,-
Time_7,22,-,-,-,-
Time_7,24,-,-,-,-
Time_7,26,-,-,-,-
Time_7,28,375,234,376,-
Time_7,30,-,-,-,-
Time_7,32,-,-,-,-
Time_7,34,-,-,-,-
Time_7,36,-,-,-,-
Time_7,38,335,207,336,-
Time_7,40,339,236,340,-
Time_7,42,346,203,347,-
Time_7,44,413,238,413,-
Time_7,46,348,213,348,-
Time_7,48,370,210,371,-
Time_7,50,346,212,346,-
Time_7,52,-,-,-,-
Time_7,54,-,-,-,-
Time_7,56,399,225,400,-
Time_7,58,419,229,422,-
Time_7,60,-,-,-,-
Time_7,62,-,-,10002,-
Time_7,64,-,-,-,-
Time_7,66,371,220,372,-
Time_7,68,-,-,-,-
Time_7,70,334,219,335,-
Time_7,72,339,214,339,-
Time_7,74,-,-,-,-
Time_7,76,375,238,376,-
Time_7,78,365,232,366,-
Time_7,80,343,221,343,-
Time_7,82,-,-,-,-
Time_7,84,372,213,373,-
Time_7,86,410,234,411,-
Time_7,88,-,-,-,-
Time_7,90,312,215,313,-
Time_7,92,-,-,-,-
Time_7,94,372,245,372,-
Time_7,96,352,217,352,-
Time_7,98,320,214,320,-
Time_7,100,-,-,-,-
Time_7,102,353,212,354,-
Time_7,104,-,-,-,-
Time_7,106,-,-,-,-
Time_7,108,-,-,-,-
Time_7,110,155,-,155,-
Time_7,112,-,-,-,-
Time_7,114,376,220,376,-
Time_7,116,-,-,-,-
Time_7,118,-,-,-,-
Time_7,120,381,212,382,-
Time_7,122,-,-,-,-
Time_7,124,384,247,385,-
Time_7,126,-,-,-,-
Time_7,128,-,-,-,-
Time_7,130,-,-,-,-
Time_7,132,355,215,356,-
Time_7,134,385,214,386,-
Time_7,136,-,-,-,-
Time_7,138,-,-,-,-
Time_7,140,-,-,-,-
Time_7,142,375,216,375,-
Time_7,144,-,-,-,-
Time_7,146,-,-,-,-
Time_7,148,-,-,-,-
Time_7,150,428,275,429,-
Time_7,152,-,-,-,-
Time_7,154,390,249,390,-
Time_7,156,427,274,427,-
Time_7,158,-,-,-,-
Time_7,160,382,221,385,-
Time_7,162,363,229,363,-
Time_7,164,364,242,365,-
Time_7,166,333,206,334,-
Time_7,168,335,220,335,-
Time_7,170,386,214,387,-
Time_7,172,382,217,383,-
Time_7,174,-,-,-,-
Time_7,176,390,235,391,-
Time_7,178,-,-,-,-
Time_7,180,-,-,-,-
Time_7,182,-,-,-,-
Time_7,184,-,-,10002,-
Time_7,186,-,-,-,-
Time_7,188,380,212,381,-
Time_7,190,380,241,381,-
Time_7,192,-,-,-,-
Time_7,194,-,-,-,-
Time_7,196,412,246,413,-
Time_7,198,-,-,-,-
Time_7,200,-,-,-,-
Time_7,202,367,245,368,-
Time_7,204,358,219,359,-
Time_7,206,385,215,385,-
Time_7,208,-,-,10002,-
Time_7,210,-,-,-,-
Time_7,212,-,-,-,-
Time_7,214,431,262,431,-
Time_7,216,365,241,366,-
Time_7,218,-,-,-,-
Time_7,220,-,-,-,-
Time_7,222,-,-,-,-
Time_7,224,-,-,-,-
Time_7,226,-,-,-,-
Time_7,228,440,214,441,-
Time_7,230,359,217,359,-
Time_7,232,372,216,373,-
Time_7,234,329,216,330,-
Time_7,236,385,270,386,-
Time_7,238,477,263,477,-
Time_7,240,342,244,343,-
Time_7,242,346,236,346,-
Time_7,244,-,-,-,-
Time_7,246,-,-,-,-
Time_7,248,309,214,310,-
Time_7,250,401,213,402,-
Time_7,252,332,212,332,-
Time_7,254,-,-,-,-
Time_7,256,389,242,390,-
Time_7,258,361,230,361,-
Time_7,260,388,269,389,-
Time_7,262,-,-,-,-
Time_7,264,-,-,-,-
Time_7,266,307,214,307,-
Time_7,268,-,-,-,-
Time_7,270,-,-,-,-
Time_7,272,367,210,368,-
Time_7,274,471,267,472,-
Time_7,276,451,282,452,-
Time_7,278,-,-,-,-
Time_7,280,419,235,419,-
Time_7,282,331,214,334,-
Time_7,284,-,-,-,-
Time_7,286,364,215,365,-
Time_7,288,387,232,388,-
Time_7,290,-,-,-,-
Time_7,292,369,215,369,-
Time_7,294,-,-,-,-
Time_7,296,-,-,-,-
Time_7,298,-,-,-,-
Time_7,300,369,238,370,-
Time_7,302,-,-,-,-
Time_7,304,379,215,380,-
Time_7,306,361,215,364,-
Time_7,308,358,215,358,-
Time_7,310,-,-,-,-
Time_7,312,-,-,-,-
Time_7,314,-,-,-,-
Time_7,316,-,-,-,-
Time_7,318,-,-,-,-
Time_7,320,-,-,-,-
Time_7,322,426,237,427,-
Time_7,324,405,253,406,-
Time_7,326,376,219,377,-
Time_7,328,-,-,-,-
Time_7,330,366,242,366,-
Time_7,332,518,258,519,-
Time_7,334,428,244,429,-
Time_7,336,387,213,388,-
Time_7,338,336,210,337,-
Time_7,340,-,-,-,-
Time_7,342,-,-,-,-
Time_7,344,366,236,366,-
Time_7,346,-,-,-,-
Time_7,348,370,248,371,-
Time_7,350,480,244,481,-
Time_7,352,324,202,324,-
Time_7,354,-,-,-,-
Time_7,356,-,-,-,-
Time_7,358,314,215,314,-
Time_7,360,319,214,319,-
Time_7,362,382,265,382,-
Time_7,364,337,215,340,-
Time_7,366,425,239,425,-
Time_7,368,365,236,365,-
Time_7,370,-,-,-,-
Time_7,372,-,-,-,-
Time_7,374,-,-,-,-
Time_7,376,-,-,-,-
Time_7,378,345,210,346,-
Time_7,380,368,260,368,-
Time_7,382,491,277,492,-
Time_7,384,365,257,366,-
Time_7,386,-,-,-,-
Time_7,388,336,218,337,-
Time_7,390,337,214,338,-
Time_7,392,-,-,-,-
Time_7,394,384,237,384,-
Time_7,396,418,258,419,-
Time_7,398,349,206,350,-
Time_7,400,367,241,368,-
