bug_ID,variant_ID,hotswap_time,hotswap_byte_length,execute_time,run_failing_test_case_time,run_regression_test_case_time
Time_7,2,12 12 12 11 12 11 11 11 10 11 11 10 10 10 10,2309 4729 3494 1776 12636 3054 1803 1709 4161 2210 3820 5452 5154 916 1499,22,197,-
Time_7,4,-,-,-,-,-
Time_7,6,13 12,8094 3676,23,50,-
Time_7,8,8,4144,21,31,-
Time_7,10,-,-,-,-,-
Time_7,12,-,-,-,-,-
Time_7,14,9,2259,20,30,-
Time_7,16,9 8 10,1566 1958 7756,20,50,-
Time_7,18,-,-,-,-,-
Time_7,20,-,-,-,-,-
Time_7,22,-,-,-,-,-
Time_7,24,-,-,-,-,-
Time_7,26,-,-,-,-,-
Time_7,28,12 11,8201 3676,21,46,-
Time_7,30,-,-,-,-,-
Time_7,32,-,-,-,-,-
Time_7,34,-,-,-,-,-
Time_7,36,-,-,-,-,-
Time_7,38,12 12,8201 3251,20,45,-
Time_7,40,9 7 8,13989 1039 827,21,48,-
Time_7,42,8 7,5150 3676,18,35,-
Time_7,44,8 7 7 7 7 7 7 7,4049 4427 1526 1708 2295 7309 8718 3321,24,86,-
Time_7,46,8 7,8141 3676,25,43,-
Time_7,48,8 8 8 7 8 7 7 7 7 7 7 7 7 6 6,2309 4729 3494 1776 12623 3067 1803 1709 4161 2210 3820 5452 5154 916 1499,34,152,-
Time_7,50,8 7 7 7 7 7 7 7 7 7 7 7 7 7 7,2205 4525 3494 1616 12636 3067 1803 1723 3789 2110 3820 5160 4706 860 1499,28,143,-
Time_7,52,-,-,-,-,-
Time_7,54,-,-,-,-,-
Time_7,56,9 9,8176 3676,22,42,-
Time_7,58,10,2341,19,30,-
Time_7,60,-,-,-,-,-
Time_7,62,10 9,8194 3676,-,10037,-
Time_7,64,-,-,-,-,-
Time_7,66,2 0,8192 3676,195,304,-
Time_7,68,-,-,-,-,-
Time_7,70,3 2 2,13988 1039 827,61,71,-
Time_7,72,3 3 2 2 4 3 3 2 2 2 2 3 3 2 2,2309 4729 3494 1776 12491 3067 1803 1709 4161 2210 3820 5452 5154 916 1499,34,84,-
Time_7,74,-,-,-,-,-
Time_7,76,4 3,1151 2667,41,49,-
Time_7,78,4 3 3 3 3 3 3 3 3 3 3 3 3 3 3,2309 4729 3494 1776 12636 3067 1803 1709 4161 2210 3768 5452 5154 916 1499,28,83,-
Time_7,80,4,10294,35,41,-
Time_7,82,-,-,-,-,-
Time_7,84,4 3 3 3 4 3 3 3 3 3 3 3 3 3 3,2309 4729 3494 1776 12636 3067 1803 1709 4161 2210 3803 5452 5154 916 1499,26,87,-
Time_7,86,5 4,8055 3676,28,38,-
Time_7,88,-,-,-,-,-
Time_7,90,5,10530,24,31,-
Time_7,92,-,-,-,-,-
Time_7,94,5 4,1151 2667,23,34,-
Time_7,96,6,10530,24,32,-
Time_7,98,5 5 5 4 4 4 6 4,4049 4427 1526 1708 2295 7309 8760 3321,25,69,-
Time_7,100,-,-,-,-,-
Time_7,102,6 4 4,13988 1039 827,31,48,-
Time_7,104,-,-,-,-,-
Time_7,106,-,-,-,-,-
Time_7,108,-,-,-,-,-
Time_7,110,5 5,1239 2557,22,34,-
Time_7,112,-,-,-,-,-
Time_7,114,6 5 4 4 5 4 4 4 4 4 4 4 4 4 4,2309 4729 3418 1776 12636 2998 1803 1709 4161 2210 3476 5452 5154 916 1443,29,105,-
Time_7,116,-,-,-,-,-
Time_7,118,-,-,-,-,-
Time_7,120,6,4211,56,63,-
Time_7,122,-,-,-,-,-
Time_7,124,7 5 5,13982 1039 827,28,47,-
Time_7,126,-,-,-,-,-
Time_7,128,-,-,-,-,-
Time_7,130,-,-,-,-,-
Time_7,132,6 5,7697 3548,21,35,-
Time_7,134,6 5 5 5 6 5 5 5 5 5 5 5 5 5 5,2309 4729 3494 1776 12487 3067 1803 1709 4161 2210 3820 5452 5154 916 1499,21,109,-
Time_7,136,-,-,-,-,-
Time_7,138,-,-,-,-,-
Time_7,140,-,-,-,-,-
Time_7,142,7 5 5,13977 1039 827,24,44,-
Time_7,144,-,-,-,-,-
Time_7,146,-,-,-,-,-
Time_7,148,-,-,-,-,-
Time_7,150,6 5 5 5 5,508 6862 509 243 566,25,56,-
Time_7,152,-,-,-,-,-
Time_7,154,6 5 5 5 6 5 5 5 5 5 5 5 5 5 5,2309 4729 3494 1776 12627 3067 1803 1709 4161 2210 3820 5452 5154 916 1499,20,107,-
Time_7,156,6,4201,18,26,-
Time_7,158,-,-,-,-,-
Time_7,160,7 5 5,13988 1039 827,18,38,-
Time_7,162,7 6,7862 3676,19,34,-
Time_7,164,7 5 5,13978 1039 827,18,38,-
Time_7,166,9 9,8190 3676,23,43,-
Time_7,168,7 6 6 6 7 6 5 5 6 6 6 6 6 5 6,2309 4729 3494 1776 12669 3067 1803 1709 4161 2210 3820 5452 5154 916 1499,21,119,-
Time_7,170,7 6,1229 2667,22,36,-
Time_7,172,8 6,8117 3676,18,33,-
Time_7,174,-,-,-,-,-
Time_7,176,7 6,8190 3676,19,34,-
Time_7,178,-,-,-,-,-
Time_7,180,-,-,-,-,-
Time_7,182,-,-,-,-,-
Time_7,184,7 6,7957 3548,-,10015,-
Time_7,186,-,-,-,-,-
Time_7,188,1,1370,189,293,-
Time_7,190,3 2,7904 3676,52,59,-
Time_7,192,-,-,-,-,-
Time_7,194,-,-,-,-,-
Time_7,196,3 3 2 2 3 2 2 2 2 2 2 2 3 2 2,2309 4729 3494 1776 12643 3067 1803 1709 4161 2210 3820 5452 5154 916 1499,48,96,-
Time_7,198,-,-,-,-,-
Time_7,200,-,-,-,-,-
Time_7,202,4 3,1203 2667,30,39,-
Time_7,204,4 3,8201 3676,29,39,-
Time_7,206,4 3,8132 3676,24,34,-
Time_7,208,4 3,8189 3676,-,12702,-
Time_7,210,-,-,-,-,-
Time_7,212,-,-,-,-,-
Time_7,214,2 0,8201 3397,206,316,-
Time_7,216,3 2 2,13982 1039 827,47,57,-
Time_7,218,-,-,-,-,-
Time_7,220,-,-,-,-,-
Time_7,222,-,-,-,-,-
Time_7,224,-,-,-,-,-
Time_7,226,-,-,-,-,-
Time_7,228,4 3 3,14010 1039 827,46,58,-
Time_7,230,4 3,8194 3676,29,38,-
Time_7,232,4 3 3,14028 1039 827,26,39,-
Time_7,234,4 4 3 3 4 3 3 3 3 3 3 3 3 3 3,2309 4729 3494 1776 12403 3067 1803 1709 4161 2210 3820 5452 5154 916 1499,26,86,-
Time_7,236,4 3,1260 2667,28,37,-
Time_7,238,5,10528,34,40,-
Time_7,240,4 4,8191 3676,26,36,-
Time_7,242,4 4 4 4 4 4 3 3 4 3 4 4 4 4 3,2309 4729 3494 1776 12636 2920 1803 1709 4161 2210 3820 5452 5154 916 1499,32,97,-
Time_7,244,-,-,-,-,-
Time_7,246,-,-,-,-,-
Time_7,248,7 6 6 6 6 5 4 4 4 4 4 4 4 4 4,2309 4729 3494 1776 12627 3067 1803 1709 4161 2210 3820 5452 5154 916 1499,25,109,-
Time_7,250,5,4219,24,30,-
Time_7,252,5 4,8181 3676,29,41,-
Time_7,254,-,-,-,-,-
Time_7,256,6 5,8201 3645,21,34,-
Time_7,258,6 5,8123 3676,23,36,-
Time_7,260,6 5 4 4 5 4 4 4 4 4 4 4 4 4 4,2309 4729 3494 1776 12636 3054 1803 1709 4161 2210 3820 5452 5154 916 1499,53,130,-
Time_7,262,-,-,-,-,-
Time_7,264,-,-,-,-,-
Time_7,266,6,2357,34,41,-
Time_7,268,-,-,-,-,-
Time_7,270,-,-,-,-,-
Time_7,272,6 5 5 5 6 5 5 5 5 5 5 5 5 5 5,2309 4729 3494 1776 12636 3067 1803 1709 4161 2210 3798 5452 5154 916 1499,22,109,-
Time_7,274,6 6 6 6 6 6 6 5 6 6 6 6 6 6 6,2309 4729 3494 1776 12636 3067 1803 1709 4161 2210 3798 5452 5154 916 1499,23,122,-
Time_7,276,7 6,8201 3676,21,36,-
Time_7,278,-,-,-,-,-
Time_7,280,7 6,8117 3676,24,39,-
Time_7,282,7 6 5 5 6 5 5 5 5 5 5 6 5 5 5,2309 4729 3494 1776 12636 3054 1803 1709 4161 2210 3820 5452 5154 916 1499,28,120,-
Time_7,284,-,-,-,-,-
Time_7,286,6 6,1229 2667,25,39,-
Time_7,288,7 6,8193 3676,22,37,-
Time_7,290,-,-,-,-,-
Time_7,292,7,2334,17,25,-
Time_7,294,-,-,-,-,-
Time_7,296,-,-,-,-,-
Time_7,298,-,-,-,-,-
Time_7,300,7 6 6 6 6 6 5 5 6 6 6 6 6 5 5,2309 4729 3494 1776 12636 2951 1803 1709 4161 2210 3820 5452 5154 916 1499,19,116,-
Time_7,302,-,-,-,-,-
Time_7,304,7,2334,20,29,-
Time_7,306,7 6,8239 3676,19,35,-
Time_7,308,7 6 6 6 7 6 6 6 6 6 6 6 6 6 6,2309 4729 3494 1776 12487 3067 1803 1709 4161 2210 3820 5452 5154 916 1499,21,123,-
Time_7,310,-,-,-,-,-
Time_7,312,-,-,-,-,-
Time_7,314,-,-,-,-,-
Time_7,316,-,-,-,-,-
Time_7,318,-,-,-,-,-
Time_7,320,-,-,-,-,-
Time_7,322,7 6 6 6 6 6 6 6 6 6 6 6 6 6 6,2309 4729 3494 1776 12636 3067 1803 1709 4146 2210 3820 5452 5154 916 1499,18,116,-
Time_7,324,7,2062,19,28,-
Time_7,326,7,2361,17,26,-
Time_7,328,-,-,-,-,-
Time_7,330,8 6 6,13982 1039 827,24,46,-
Time_7,332,7 6 6 6 6 6 6 6 6 6 6 6 6 6 6,2309 4729 3494 1776 12636 3083 1803 1709 4161 2210 3820 5452 5154 916 1499,19,117,-
Time_7,334,7 6 6 6 6 6 6 6,4049 4427 1526 1708 2295 7309 8750 3321,19,73,-
Time_7,336,8 6,8194 3676,17,33,-
Time_7,338,8 6,8193 3676,16,32,-
Time_7,340,-,-,-,-,-
Time_7,342,-,-,-,-,-
Time_7,344,7 6,8181 3676,19,34,-
Time_7,346,-,-,-,-,-
Time_7,348,7 6,8026 3548,16,32,-
Time_7,350,7 7,8182 3676,16,33,-
Time_7,352,8 7 7 7 8 7 6 6 6 6 6 6 6 6 6,2309 4729 3494 1776 12636 3067 1803 1709 4161 2210 3803 5452 5154 916 1499,17,124,-
Time_7,354,-,-,-,-,-
Time_7,356,-,-,-,-,-
Time_7,358,7,2259,22,30,-
Time_7,360,8 6 6 6 7 6 6 6 6 6 6 6 6 6 6,2309 4729 3494 1776 12636 3067 1803 1709 4096 2210 3820 5452 5154 916 1499,21,124,-
Time_7,362,7 6 6 6 8 6 6 6 6 6 6 6 6 6 6,2309 4729 3494 1776 12573 3067 1803 1709 4161 2210 3820 5452 5154 916 1499,17,120,-
Time_7,364,8 6 6,13978 1039 827,19,41,-
Time_7,366,8 6 6,13977 1039 827,18,40,-
Time_7,368,7 6 6 6 7 6 6 6 6 6 6 6 6 6 6,2309 4729 3494 1776 12611 3067 1803 1709 4161 2210 3820 5452 5154 916 1499,20,122,-
Time_7,370,-,-,-,-,-
Time_7,372,-,-,-,-,-
Time_7,374,-,-,-,-,-
Time_7,376,-,-,-,-,-
Time_7,378,7 6,1151 2667,23,38,-
Time_7,380,8 6 6,13989 1039 827,18,40,-
Time_7,382,7,4144,17,26,-
Time_7,384,8 7,8155 3676,16,33,-
Time_7,386,-,-,-,-,-
Time_7,388,8 7 6,13991 1039 827,21,45,-
Time_7,390,8 7 7 7 8 7 7 7 7 7 7 7 7 7 7,2309 4729 3418 1776 12636 3014 1803 1709 4161 2210 3476 5452 5154 916 1443,24,142,-
Time_7,392,-,-,-,-,-
Time_7,394,7 6,1203 2667,21,37,-
Time_7,396,8 6 6,13982 1039 827,22,44,-
Time_7,398,8 7,5277 3676,16,33,-
Time_7,400,7 6 6 6 7 6 6 6 6 6 6 6 6 6 6,2309 4729 3494 1776 12636 2920 1803 1709 4161 2210 3820 5452 5154 916 1499,17,119,-
