bug_ID,variant_ID,process_lifetime,execute_time,run_failing_test_case_time,run_regression_test_case_time
Time_10,2,-,-,-,-
Time_10,4,-,-,-,-
Time_10,6,383,231,387,-
Time_10,8,319,224,319,-
Time_10,10,-,-,-,-
Time_10,12,-,-,-,-
Time_10,14,347,231,348,-
Time_10,16,-,-,-,-
Time_10,18,-,-,-,-
Time_10,20,-,-,-,-
Time_10,22,-,-,-,-
Time_10,24,-,-,-,-
Time_10,26,333,222,334,-
Time_10,28,-,-,-,-
Time_10,30,-,-,-,-
Time_10,32,-,-,-,-
Time_10,34,-,-,-,-
Time_10,36,318,221,318,-
Time_10,38,524,265,525,-
Time_10,40,-,-,-,-
Time_10,42,-,-,-,-
Time_10,44,-,-,-,-
Time_10,46,-,-,-,-
Time_10,48,-,-,-,-
Time_10,50,-,-,-,-
Time_10,52,-,-,-,-
Time_10,54,-,-,-,-
Time_10,56,354,237,355,-
Time_10,58,398,248,399,-
Time_10,60,336,226,337,-
Time_10,62,-,-,-,-
Time_10,64,378,223,378,-
Time_10,66,361,250,361,-
Time_10,68,449,223,449,-
Time_10,70,389,236,390,-
Time_10,72,354,244,355,-
Time_10,74,374,230,375,-
Time_10,76,332,224,333,-
Time_10,78,370,225,371,-
Time_10,80,-,-,-,-
Time_10,82,450,260,450,-
Time_10,84,-,-,-,-
Time_10,86,335,223,336,-
Time_10,88,375,223,376,-
Time_10,90,-,-,-,-
Time_10,92,-,-,-,-
Time_10,94,-,-,-,-
Time_10,96,360,226,361,-
Time_10,98,-,-,-,-
Time_10,100,362,245,362,-
Time_10,102,-,-,-,-
Time_10,104,356,214,357,-
Time_10,106,325,219,326,-
Time_10,108,403,278,403,-
Time_10,110,-,-,-,-
Time_10,112,388,235,388,-
Time_10,114,-,-,-,-
Time_10,116,327,221,328,-
Time_10,118,425,237,426,-
Time_10,120,239,-,239,-
Time_10,122,341,225,341,-
Time_10,124,381,226,384,-
Time_10,126,366,258,367,-
Time_10,128,346,222,346,-
Time_10,130,442,248,442,-
Time_10,132,399,257,400,-
Time_10,134,347,223,348,-
Time_10,136,488,252,489,-
Time_10,138,340,229,340,-
Time_10,140,379,250,380,-
Time_10,142,426,223,426,-
Time_10,144,405,240,406,-
Time_10,146,397,252,398,-
Time_10,148,-,-,-,-
Time_10,150,375,223,375,-
Time_10,152,-,-,-,-
Time_10,154,448,271,448,-
Time_10,156,383,222,383,-
