bug_ID,variant_ID,hotswap_time,hotswap_byte_length,execute_time,run_failing_test_case_time,run_regression_test_case_time
Time_8,2,10 8 8,13843 1039 827,21,51,-
Time_8,4,11 9 9,13834 1039 827,31,63,-
Time_8,6,-,-,-,-,-
Time_8,8,-,-,-,-,-
Time_8,10,8 9 8 7 9 8 8 8 8 8 8 7 7 7 7,2309 4729 3494 1776 12636 3067 1803 1709 4161 2210 3820 5452 5154 916 1499,30,156,-
Time_8,12,-,-,-,-,-
Time_8,14,9 7,8080 3676,28,46,-
Time_8,16,-,-,-,-,-
Time_8,18,8 7 7 7 7 7 7 7,4049 4427 1526 1708 2295 7309 8718 3321,26,89,-
Time_8,20,-,-,-,-,-
Time_8,22,9,2308,19,29,-
Time_8,24,-,-,-,-,-
Time_8,26,8 7 6 6 6,508 6852 509 243 566,26,64,-
Time_8,28,7 7,1229 2667,26,42,-
Time_8,30,11 10,7862 3676,22,45,-
Time_8,32,8 8,8133 3548,18,36,-
Time_8,34,-,-,-,-,-
Time_8,36,9 8 7,13810 1039 827,28,55,-
Time_8,38,9 7 7 6 7 6 6 6 6 6 7 7 7 6 6,2309 4729 3494 1776 12613 3067 1803 1709 4161 2210 3820 5452 5154 916 1499,54,165,-
Time_8,40,-,-,-,-,-
Time_8,42,9,4020,24,35,-
Time_8,44,9,2381,18,28,-
Time_8,46,10 8 8,13874 1039 827,20,47,-
Time_8,48,9 8,1201 2667,18,37,-
Time_8,50,9,2534,17,27,-
Time_8,52,11 9 8,13832 1039 827,18,48,-
Time_8,54,9,2368,18,28,-
Time_8,56,-,-,-,-,-
Time_8,58,9 8 7 8 7,508 6852 509 243 566,23,66,-
Time_8,60,-,-,-,-,-
Time_8,62,-,-,-,-,-
Time_8,64,-,-,-,-,-
Time_8,66,-,-,-,-,-
Time_8,68,-,-,-,-,-
Time_8,70,-,-,-,-,-
Time_8,72,9 8,8189 3676,-,11319,-
Time_8,74,1 1,7907 3676,179,287,-
Time_8,76,-,-,-,-,-
Time_8,78,-,-,-,-,-
Time_8,80,-,-,-,-,-
Time_8,82,3 2,1203 2667,56,63,-
Time_8,84,-,-,-,-,-
Time_8,86,5 3,8094 3676,32,43,-
Time_8,88,-,-,-,-,-
Time_8,90,4 3,1151 2667,38,47,-
Time_8,92,-,-,-,-,-
Time_8,94,-,-,-,-,-
Time_8,96,-,-,-,-,-
Time_8,98,5 3,8189 3676,25,35,-
Time_8,100,-,-,-,-,-
Time_8,102,6 3 3,13890 1039 827,28,44,-
Time_8,104,5 3 3,13843 1039 827,25,39,-
Time_8,106,-,-,-,-,-
Time_8,108,5 4,8189 3676,33,43,-
Time_8,110,5 4,8201 3251,22,33,-
Time_8,112,5 4 4,13843 1039 827,23,39,-
Time_8,114,6 4 4,13832 1039 827,28,45,-
Time_8,116,-,-,-,-,-
Time_8,118,-,-,-,-,-
Time_8,120,8 5 5,13926 1039 827,26,47,-
Time_8,122,5,2361,22,29,-
Time_8,124,-,-,-,-,-
Time_8,126,5,2334,20,27,-
Time_8,128,-,-,-,-,-
Time_8,130,-,-,-,-,-
Time_8,132,5 5 5 5 5 5 4 4 4 4 4 4 4 4 4,2309 4729 3494 1776 12636 3067 1803 1696 4161 2210 3820 5452 5154 916 1499,23,99,-
Time_8,134,5,4201,49,56,-
Time_8,136,7 6 6,13844 1039 827,35,56,-
Time_8,138,7 6 6,13843 1039 827,28,50,-
Time_8,140,6 6 5 5 6 5 5 5 5 5 5 5 5 5 5,2309 4729 3494 1776 12636 3067 1803 1696 4161 2210 3820 5452 5154 916 1499,23,115,-
Time_8,142,-,-,-,-,-
Time_8,144,7,4201,20,28,-
