bug_ID,variant_ID,process_lifetime,execute_time,run_failing_test_case_time,run_regression_test_case_time
Time_13,2,-,-,-,-
Time_13,4,347,214,348,-
Time_13,6,402,266,403,-
Time_13,8,-,-,-,-
Time_13,10,442,249,442,-
Time_13,12,-,-,-,-
Time_13,14,317,215,318,-
Time_13,16,458,241,458,-
Time_13,18,384,218,385,-
Time_13,20,-,-,-,-
Time_13,22,411,220,411,-
Time_13,24,-,-,-,-
Time_13,26,-,-,-,-
Time_13,28,329,223,330,-
Time_13,30,350,232,351,-
Time_13,32,-,-,-,-
Time_13,34,-,-,-,-
Time_13,36,337,221,337,-
Time_13,38,331,218,332,-
Time_13,40,368,240,369,-
Time_13,42,329,214,330,-
Time_13,44,-,-,-,-
Time_13,46,338,214,339,-
Time_13,48,389,217,390,-
Time_13,50,-,-,-,-
Time_13,52,-,-,-,-
Time_13,54,-,-,-,-
Time_13,56,339,211,339,-
Time_13,58,-,-,-,-
Time_13,60,459,233,460,-
Time_13,62,-,-,-,-
Time_13,64,-,-,-,-
Time_13,66,-,-,-,-
Time_13,68,339,216,339,-
Time_13,70,357,234,358,-
Time_13,72,330,209,331,-
Time_13,74,398,218,398,-
Time_13,76,402,215,405,-
Time_13,78,-,-,-,-
Time_13,80,354,227,354,-
Time_13,82,361,226,361,-
Time_13,84,-,-,-,-
Time_13,86,-,-,-,-
Time_13,88,-,-,-,-
Time_13,90,384,214,385,-
Time_13,92,338,216,339,-
Time_13,94,-,-,-,-
Time_13,96,-,-,-,-
Time_13,98,427,241,427,-
Time_13,100,374,208,375,-
Time_13,102,370,214,370,-
Time_13,104,-,-,-,-
Time_13,106,173,-,174,-
Time_13,108,394,236,394,-
Time_13,110,318,217,319,-
Time_13,112,367,224,368,-
Time_13,114,-,-,-,-
Time_13,116,379,234,380,-
Time_13,118,-,-,-,-
Time_13,120,359,219,361,-
Time_13,122,-,-,-,-
Time_13,124,431,240,434,-
Time_13,126,-,-,-,-
Time_13,128,318,216,318,-
Time_13,130,-,-,-,-
Time_13,132,-,-,-,-
Time_13,134,-,-,-,-
Time_13,136,-,-,-,-
Time_13,138,344,209,344,-
Time_13,140,-,-,-,-
Time_13,142,317,218,317,-
Time_13,144,-,-,-,-
Time_13,146,-,-,-,-
Time_13,148,-,-,-,-
Time_13,150,-,-,-,-
Time_13,152,372,244,373,-
Time_13,154,348,212,349,-
Time_13,156,-,-,-,-
Time_13,158,-,-,-,-
Time_13,160,387,268,387,-
Time_13,162,-,-,-,-
Time_13,164,425,253,426,-
Time_13,166,-,-,-,-
Time_13,168,381,217,382,-
Time_13,170,368,218,369,-
Time_13,172,392,228,392,-
Time_13,174,-,-,-,-
Time_13,176,-,-,-,-
Time_13,178,-,-,-,-
Time_13,180,-,-,-,-
Time_13,182,335,236,335,-
Time_13,184,360,216,360,-
Time_13,186,331,217,331,-
Time_13,188,-,-,-,-
Time_13,190,457,238,457,-
Time_13,192,431,241,432,-
Time_13,194,389,239,390,-
Time_13,196,387,242,387,-
Time_13,198,356,216,356,-
Time_13,200,-,-,-,-
Time_13,202,-,-,-,-
Time_13,204,-,-,-,-
Time_13,206,-,-,-,-
Time_13,208,354,225,354,-
Time_13,210,-,-,-,-
Time_13,212,339,218,340,-
Time_13,214,388,214,389,-
Time_13,216,-,-,-,-
Time_13,218,-,-,-,-
Time_13,220,354,220,354,-
Time_13,222,-,-,-,-
Time_13,224,-,-,-,-
Time_13,226,432,233,433,-
Time_13,228,-,-,-,-
Time_13,230,-,-,-,-
Time_13,232,-,-,-,-
Time_13,234,-,-,-,-
Time_13,236,319,214,319,-
Time_13,238,343,213,344,-
Time_13,240,-,-,-,-
Time_13,242,401,248,401,-
Time_13,244,-,-,-,-
Time_13,246,412,242,413,-
Time_13,248,338,216,338,-
Time_13,250,360,241,360,-
Time_13,252,355,215,355,-
Time_13,254,-,-,-,-
Time_13,256,318,206,319,-
Time_13,258,339,234,340,-
Time_13,260,339,210,339,-
Time_13,262,362,214,363,-
Time_13,264,351,246,352,-
Time_13,266,-,-,-,-
Time_13,268,341,220,341,-
Time_13,270,150,-,151,-
Time_13,272,-,-,-,-
Time_13,274,-,-,-,-
Time_13,276,366,236,367,-
Time_13,278,-,-,-,-
Time_13,280,-,-,-,-
Time_13,282,427,237,427,-
Time_13,284,406,221,407,-
Time_13,286,-,-,-,-
Time_13,288,-,-,-,-
Time_13,290,356,216,357,-
Time_13,292,-,-,-,-
Time_13,294,307,218,307,-
Time_13,296,-,-,-,-
Time_13,298,-,-,-,-
Time_13,300,-,-,-,-
Time_13,302,346,218,347,-
Time_13,304,387,212,388,-
Time_13,306,379,243,380,-
Time_13,308,-,-,-,-
Time_13,310,-,-,-,-
Time_13,312,447,217,447,-
Time_13,314,361,239,361,-
Time_13,316,388,238,388,-
Time_13,318,-,-,-,-
Time_13,320,361,248,362,-
Time_13,322,-,-,-,-
Time_13,324,-,-,-,-
Time_13,326,-,-,-,-
Time_13,328,136,-,136,-
Time_13,330,456,275,457,-
Time_13,332,-,-,-,-
Time_13,334,377,271,378,-
Time_13,336,-,-,10002,-
Time_13,338,409,265,409,-
Time_13,340,-,-,-,-
