bug_ID,variant_ID,hotswap_time,hotswap_byte_length,execute_time,run_failing_test_case_time,run_regression_test_case_time
Time_26,2,-,-,-,-,-
Time_26,4,11 10 10 10 9 9 9 9 9 9 9 9 9 9,2309 4627 1776 12134 1828 1803 1709 4161 2210 3781 5416 5154 916 1484,21,161,-
Time_26,6,-,-,-,-,-
Time_26,8,-,-,-,-,-
Time_26,10,-,-,-,-,-
Time_26,12,13 12 12,1658 1835 7317,23,62,-
Time_26,14,11 11,8211 3690,22,46,-
Time_26,16,-,-,-,-,-
Time_26,18,8 8 8 8 7 7 7 7 7 7 7 7 7 7,2309 4627 1776 12134 1712 1803 1709 4161 2210 3781 5416 5154 916 1499,22,135,-
Time_26,20,-,-,-,-,-
Time_26,22,8,4211,22,32,-
Time_26,24,8 7 7 8 7 7 7 7 7 7 7 7 7 7,2309 4627 1776 12134 1598 1803 1709 4161 2210 3781 5416 5154 916 1499,20,129,-
Time_26,26,-,-,-,-,-
Time_26,28,-,-,-,-,-
Time_26,30,8 7 7 8 7 7 7 7 7 7 7 7 7 7,2309 4627 1776 12134 1828 1803 1709 4161 2210 3781 5416 5154 916 1489,28,139,-
Time_26,32,9 7 7,13635 1039 827,27,53,-
Time_26,34,8 8 7 8 7 7 7 7 7 7 7 11 8 8,2309 4627 1776 12134 1828 1803 1709 4161 2210 3781 5416 5090 916 1499,21,139,-
Time_26,36,-,-,-,-,-
Time_26,38,9 9 7,1295 11094 418,27,54,-
Time_26,40,-,-,-,-,-
Time_26,42,8 7 6 6 6,508 5040 509 243 566,21,59,-
Time_26,44,8 7 7 7 6 6 6 6 6 6 7 7 6 6,2309 4622 1776 12134 1828 1803 1709 4161 2210 3781 5416 5154 916 1499,55,157,-
Time_26,46,-,-,-,-,-
Time_26,48,9 7 7,13602 1039 827,24,50,-
Time_26,50,9,9953,32,42,-
Time_26,52,11 10,8199 3676,-,10852,-
Time_26,54,-,-,-,-,-
Time_26,56,1 5,3087 12312,181,304,-
Time_26,58,2 2 2 2 2 2 2 2 2 2 2 2 2 2,2309 4627 1776 12134 1828 1803 1709 4161 2210 3781 5416 5154 916 1489,38,75,-
Time_26,60,-,-,-,-,-
Time_26,62,-,-,-,-,-
Time_26,64,-,-,-,-,-
Time_26,66,3 3,8211 3251,30,38,-
Time_26,68,5,9895,31,37,-
Time_26,70,-,-,-,-,-
Time_26,72,-,-,-,-,-
Time_26,74,-,-,-,-,-
Time_26,76,4 4 3 4 3 3 3 3 3 3 3 3 3 3,2309 4627 1776 12134 1828 1803 1709 4161 2210 3772 5416 5154 916 1499,29,84,-
Time_26,78,-,-,-,-,-
Time_26,80,5 3 3,13629 1039 827,27,40,-
Time_26,82,4 3,8204 3676,25,35,-
Time_26,84,5 4 3,13625 1039 827,30,45,-
Time_26,86,5 4 4 4 3 3 3 3 3 3 4 4 3 3,2309 4604 1776 12134 1828 1803 1709 4161 2210 3781 5416 5154 916 1499,25,85,-
Time_26,88,6 5 5 6 5 5 4 4 4 4 4 4 3 3,2309 4627 1776 12134 1828 1803 1709 4161 2210 3781 5416 5147 916 1499,24,97,-
Time_26,90,5 4 4,13629 1039 827,32,48,-
Time_26,92,5 4,1115 4125,29,40,-
Time_26,94,-,-,-,-,-
Time_26,96,-,-,-,-,-
Time_26,98,5 4,8186 3676,32,44,-
Time_26,100,-,-,-,-,-
Time_26,102,-,-,-,-,-
Time_26,104,-,-,-,-,-
Time_26,106,7 6 6 6 6 6 5 4 4 4 4 4 4 4,2309 4627 1776 12134 1828 1803 1709 4161 2210 3781 5416 5145 916 1499,23,102,-
Time_26,108,-,-,-,-,-
Time_26,110,5 4 4 5 4 4 4 4 4 4 4 4 4 4,2309 4627 1776 12134 1815 1803 1709 4161 2210 3781 5416 5154 916 1499,22,89,-
Time_26,112,-,-,-,-,-
Time_26,114,-,-,-,-,-
Time_26,116,-,-,-,-,-
Time_26,118,-,-,-,-,-
Time_26,120,5 4 4 5 4 4 4 4 4 4 4 4 4 4,2309 4627 1776 12134 1815 1803 1709 4161 2210 3781 5416 5154 916 1499,51,120,-
Time_26,122,6 7 5,1295 11138 418,30,51,-
Time_26,124,-,-,-,-,-
Time_26,126,-,-,-,-,-
Time_26,128,7 6,8211 3397,26,41,-
Time_26,130,-,-,-,-,-
Time_26,132,-,-,-,-,-
Time_26,134,7 6,1239 2925,26,41,-
Time_26,136,-,-,-,-,-
Time_26,138,-,-,-,-,-
Time_26,140,7 7 7 7 6 6 7 7 7 7 6 6 5 6,2309 4622 1776 12134 1828 1803 1709 4161 2210 3781 5416 5154 916 1499,22,124,-
Time_26,142,-,-,-,-,-
Time_26,144,-,-,-,-,-
Time_26,146,7 6 6 6 6 6 6 6 6 6 6 6 6 6,2309 4627 1776 12134 1828 1803 1709 4161 2210 3781 5416 5154 916 1492,25,117,-
Time_26,148,7,9455,26,35,-
Time_26,150,7,4020,23,32,-
Time_26,152,7 6,1658 1695,-,-,-
Time_26,154,-,-,-,-,-
Time_26,156,0 2 0 0 0,508 5035 509 243 566,211,324,-
Time_26,158,-,-,-,-,-
Time_26,160,3 2,1229 2925,37,43,-
Time_26,162,-,-,-,-,-
Time_26,164,4 4 4 4 3 3 3 3 3 3 3 3 4 3,2309 4627 1776 12134 1598 1803 1709 4161 2210 3781 5416 5154 916 1499,47,105,-
Time_26,166,-,-,-,-,-
Time_26,168,-,-,-,-,-
Time_26,170,4 3,8211 3676,28,37,-
Time_26,172,4,9945,24,31,-
Time_26,174,4,2063,36,41,-
Time_26,176,-,-,-,-,-
Time_26,178,-,-,-,-,-
Time_26,180,5 3 3,13624 1039 827,30,45,-
Time_26,182,-,-,-,-,-
Time_26,184,-,-,-,-,-
Time_26,186,5 3 3,13602 1039 827,24,38,-
Time_26,188,-,-,-,-,-
Time_26,190,5 4 4 4 4 4 4 4 4 4 4 4 3 3,2309 4627 1776 12134 1908 1803 1709 4161 2210 3781 5416 5154 916 1499,25,87,-
Time_26,192,-,-,-,-,-
Time_26,194,5 4,8211 3676,23,34,-
Time_26,196,4,2902,27,33,-
Time_26,198,-,-,-,-,-
Time_26,200,5 4,1658 1641,-,-,-
Time_26,202,-,-,-,-,-
Time_26,204,-,-,-,-,-
Time_26,206,3 0,8019 3267,-,10113,-
Time_26,208,-,-,-,-,-
Time_26,210,-,-,-,-,-
Time_26,212,-,-,-,-,-
Time_26,214,-,-,-,-,-
Time_26,216,-,-,-,-,-
Time_26,218,-,-,-,-,-
Time_26,220,1 0,8211 3586,185,297,-
Time_26,222,3,2040,40,44,-
Time_26,224,-,-,-,-,-
Time_26,226,3 3 3 3 2 2 2 2 2 2 2 2 3 2,2309 4627 1776 12134 1828 1803 1709 4161 2210 3743 5416 5154 916 1499,43,89,-
Time_26,228,-,-,-,-,-
Time_26,230,4 3 3 3 3 3 3 3 3 3 3 3 3 3,2309 4604 1776 12134 1828 1803 1709 4161 2210 3781 5416 5154 916 1499,28,77,-
Time_26,232,-,-,-,-,-
Time_26,234,4 3 3 3 3 3 3 3 3 3 3 3 3 3,2309 4627 1776 12134 1828 1803 1709 4161 2210 3781 5416 5154 916 1490,28,80,-
Time_26,236,-,-,-,-,-
Time_26,238,-,-,-,-,-
Time_26,240,5 3 3,13626 1039 827,31,44,-
Time_26,242,-,-,-,-,-
Time_26,244,4 3 3 4 3 3 3 3 3 3 3 3 3 3,2309 4627 1776 12134 1828 1803 1709 4161 2210 3781 5416 4956 916 1499,26,79,-
Time_26,246,5 3,8171 3676,26,36,-
Time_26,248,5 4 4 4 3 3 3 3 3 4 4 3 3 3,2309 4616 1776 12134 1828 1803 1709 4161 2210 3781 5416 5154 916 1499,27,87,-
Time_26,250,-,-,-,-,-
Time_26,252,5,9907,27,34,-
Time_26,254,5 4,8211 3251,23,34,-
Time_26,256,-,-,-,-,-
Time_26,258,5,4943,23,30,-
Time_26,260,6 4 4,13652 1039 827,24,40,-
