bug_ID,variant_ID,hotswap_time,hotswap_byte_length,execute_time,run_failing_test_case_time,run_regression_test_case_time
Math_55,2,-,-,-,-,-
Math_55,10,12,6685,4067,4081,-
Math_55,14,-,-,-,-,-
Math_55,20,12,6679,4105,4118,-
Math_55,30,-,-,-,-,-
Math_55,36,-,-,-,-,-
Math_55,44,-,-,-,-,-
Math_55,46,-,-,-,-,-
Math_55,50,-,-,-,-,-
Math_55,54,11,6671,4088,4101,-
Math_55,58,12,6685,4066,4079,-
Math_55,60,-,-,-,-,-
Math_55,62,11,6674,4087,4099,-
Math_55,70,-,-,-,-,-
Math_55,74,-,-,-,-,-
Math_55,80,11,6691,4080,4092,-
Math_55,86,-,-,-,-,-
Math_55,88,-,-,-,-,-
Math_55,98,-,-,-,-,-
Math_55,106,-,-,-,-,-
Math_55,108,10,6685,4088,4099,-
Math_55,110,-,-,-,-,-
Math_55,112,11,6666,4088,4100,-
Math_55,132,10,6550,4098,4109,-
Math_55,138,-,-,-,-,-
Math_55,144,-,-,-,-,-
Math_55,148,11,6666,4082,4094,-
Math_55,152,-,-,-,-,-
Math_55,162,-,-,-,-,-
Math_55,166,10,6666,4077,4089,-
Math_55,170,10,6666,4072,4084,-
Math_55,178,-,-,-,-,-
Math_55,190,-,-,-,-,-
Math_55,202,-,-,-,-,-
Math_55,206,10,6567,4077,4089,-
Math_55,216,-,-,-,-,-
Math_55,220,-,-,-,-,-
Math_55,234,13,6691,4077,4091,-
Math_55,240,-,-,-,-,-
Math_55,248,-,-,-,-,-
Math_55,258,-,-,-,-,-
Math_55,260,-,-,-,-,-
Math_55,266,-,-,-,-,-
Math_55,290,-,-,-,-,-
Math_55,292,-,-,-,-,-
Math_55,294,-,-,-,-,-
Math_55,298,-,-,-,-,-
Math_55,302,-,-,-,-,-
Math_55,306,10,6694,4078,4090,-
Math_55,308,-,-,-,-,-
Math_55,310,10,6567,4075,4086,-
Math_55,312,10,6656,4063,4074,-
Math_55,324,-,-,-,-,-
Math_55,326,-,-,-,-,-
Math_55,330,-,-,-,-,-
Math_55,332,-,-,-,-,-
Math_55,336,12,6691,4071,4084,-
Math_55,344,10,6685,4076,4088,-
Math_55,348,-,-,-,-,-
Math_55,350,-,-,-,-,-
Math_55,360,-,-,-,-,-
Math_55,364,12,6666,4068,4081,-
Math_55,372,10,6666,4066,4078,-
Math_55,378,10,6666,4059,4071,-
Math_55,384,-,-,-,-,-
Math_55,386,-,-,-,-,-
Math_55,390,-,-,-,-,-
Math_55,392,-,-,-,-,-
Math_55,394,-,-,-,-,-
Math_55,396,-,-,-,-,-
Math_55,398,-,-,-,-,-
Math_55,400,10,6666,4064,4076,-
