bug_ID,variant_ID,process_lifetime,execute_time,run_failing_test_case_time,run_regression_test_case_time
Math_38,2,6573,6415,6574,-
Math_38,4,-,-,-,-
Math_38,6,4678,4482,4679,-
Math_38,8,4412,4234,4413,-
Math_38,10,6644,6475,6644,-
Math_38,12,4449,4276,4449,-
Math_38,14,-,-,-,-
Math_38,16,6708,6528,6709,-
Math_38,18,4444,4308,4444,-
Math_38,20,5018,4874,5019,-
Math_38,22,6590,6389,6590,-
Math_38,24,-,-,-,-
Math_38,26,6009,5812,6010,-
Math_38,28,-,-,-,-
Math_38,30,-,-,-,-
Math_38,32,-,-,-,-
Math_38,34,4534,4420,4535,-
Math_38,36,6348,6188,6349,-
Math_38,38,6620,6452,6621,-
Math_38,40,6545,6381,6545,-
Math_38,42,6549,6356,6549,-
Math_38,44,6851,6673,6852,-
Math_38,46,4514,4308,4515,-
Math_38,48,-,-,-,-
Math_38,50,4530,4393,4530,-
Math_38,52,6499,6339,6499,-
Math_38,54,4478,4363,4479,-
Math_38,56,6584,6429,6585,-
Math_38,58,6680,6574,6681,-
Math_38,60,4462,4315,4462,-
Math_38,62,4486,4359,4487,-
Math_38,64,6078,5944,6078,-
Math_38,66,6934,6824,6934,-
Math_38,68,6649,6504,6650,-
Math_38,70,6272,6068,6273,-
Math_38,72,6092,5979,6092,-
Math_38,74,-,-,-,-
Math_38,76,6433,6305,6434,-
Math_38,78,-,-,-,-
Math_38,80,6433,6293,6434,-
Math_38,82,-,-,-,-
Math_38,84,6530,6416,6531,-
Math_38,86,-,-,-,-
Math_38,88,6832,6644,6833,-
Math_38,90,4402,4273,4402,-
Math_38,92,-,-,-,-
Math_38,94,6507,6330,6507,-
Math_38,96,6647,6533,6647,-
Math_38,98,-,-,-,-
Math_38,100,6503,6384,6503,-
Math_38,102,4609,4434,4610,-
Math_38,104,6736,6581,6736,-
Math_38,106,-,-,-,-
Math_38,108,-,-,-,-
Math_38,110,6599,6453,6599,-
Math_38,112,6708,6547,6708,-
Math_38,114,6499,6376,6499,-
Math_38,116,6471,6349,6472,-
Math_38,118,6667,6534,6668,-
Math_38,120,4426,4220,4427,-
Math_38,122,5524,5352,5525,-
Math_38,124,6527,6376,6527,-
Math_38,126,6839,6657,6839,-
Math_38,128,6164,6027,6164,-
Math_38,130,6810,6688,6810,-
Math_38,132,4858,4745,4859,-
Math_38,134,-,-,-,-
Math_38,136,6757,6634,6757,-
Math_38,138,6414,6255,6415,-
Math_38,140,4478,4254,4479,-
Math_38,142,6588,6392,6588,-
Math_38,144,6764,6545,6765,-
Math_38,146,4378,4274,4379,-
Math_38,148,6456,6300,6456,-
Math_38,150,6651,6479,6652,-
Math_38,152,4433,4299,4434,-
Math_38,154,-,-,-,-
Math_38,156,6531,6424,6532,-
Math_38,158,6499,6360,6499,-
Math_38,160,6357,6221,6357,-
Math_38,162,6620,6499,6620,-
Math_38,164,7095,6953,7095,-
Math_38,166,6436,6283,6436,-
Math_38,168,6703,6560,6704,-
Math_38,170,6501,6381,6505,-
Math_38,172,6247,6121,6248,-
Math_38,174,6658,6489,6658,-
Math_38,176,6770,6552,6771,-
Math_38,178,6769,6592,6769,-
Math_38,180,6355,6215,6356,-
Math_38,182,6498,6274,6498,-
Math_38,184,6617,6413,6618,-
Math_38,186,-,-,-,-
Math_38,188,6539,6387,6539,-
Math_38,190,6511,6382,6511,-
Math_38,192,4542,4405,4542,-
Math_38,194,6659,6536,6660,-
Math_38,196,6691,6485,6692,-
Math_38,198,6911,6763,6912,-
Math_38,200,6448,6294,6449,-
Math_38,202,-,-,-,-
Math_38,204,6661,6509,6661,-
Math_38,206,7000,6853,7000,-
Math_38,208,6751,6551,6751,-
Math_38,210,-,-,-,-
Math_38,212,6131,5961,6131,-
Math_38,214,4468,4323,4469,-
Math_38,216,6509,6367,6509,-
Math_38,218,6392,6247,6392,-
Math_38,220,6900,6776,6901,-
Math_38,222,6548,6415,6549,-
Math_38,224,5921,5780,5922,-
Math_38,226,6669,6494,6670,-
Math_38,228,-,-,-,-
Math_38,230,-,-,-,-
Math_38,232,7277,7104,7278,-
Math_38,234,6525,6408,6525,-
Math_38,236,6065,5948,6065,-
Math_38,238,4592,4432,4593,-
Math_38,240,6642,6440,6643,-
Math_38,242,6044,5888,6044,-
Math_38,244,-,-,-,-
Math_38,246,5794,5674,5794,-
Math_38,248,-,-,-,-
Math_38,250,-,-,-,-
Math_38,252,6678,6532,6679,-
Math_38,254,5933,5801,5933,-
Math_38,256,-,-,-,-
Math_38,258,5970,5795,5970,-
Math_38,260,-,-,-,-
Math_38,262,6299,6182,6300,-
