bug_ID,variant_ID,process_lifetime,execute_time,run_failing_test_case_time,run_regression_test_case_time
Math_43,2,4467,4348,4468,-
Math_43,4,4474,4291,4474,-
Math_43,6,4463,4323,4464,-
Math_43,8,4450,4256,4451,-
Math_43,10,-,-,-,-
Math_43,12,4483,4317,4484,-
Math_43,14,4476,4316,4482,-
Math_43,16,4558,4402,4558,-
Math_43,18,-,-,-,-
Math_43,20,4393,4261,4394,-
Math_43,22,4516,4332,4516,-
Math_43,24,4442,4294,4442,-
Math_43,26,4435,4293,4436,-
Math_43,28,4368,4220,4369,-
Math_43,30,-,-,-,-
Math_43,32,4391,4232,4392,-
Math_43,34,4397,4253,4398,-
Math_43,36,4468,4353,4471,-
Math_43,38,4482,4306,4482,-
Math_43,40,4470,4335,4471,-
Math_43,42,4503,4308,4504,-
Math_43,44,4478,4304,4479,-
Math_43,46,4561,4305,4562,-
Math_43,48,4465,4345,4465,-
Math_43,50,-,-,-,-
Math_43,52,4448,4311,4449,-
Math_43,54,4366,4251,4366,-
Math_43,56,4399,4247,4399,-
Math_43,58,4465,4297,4465,-
Math_43,60,4441,4316,4441,-
Math_43,62,4477,4330,4478,-
Math_43,64,4378,4199,4379,-
Math_43,66,4532,4374,4533,-
Math_43,68,4437,4308,4437,-
Math_43,70,4419,4298,4419,-
Math_43,72,4391,4287,4392,-
Math_43,74,4579,4343,4579,-
Math_43,76,4513,4398,4513,-
Math_43,78,4453,4350,4453,-
Math_43,80,4470,4318,4470,-
Math_43,82,4403,4257,4404,-
Math_43,84,4380,4252,4381,-
Math_43,86,4448,4331,4449,-
Math_43,88,4432,4320,4433,-
Math_43,90,-,-,-,-
Math_43,92,-,-,-,-
Math_43,94,4490,4312,4490,-
Math_43,96,4416,4262,4417,-
Math_43,98,-,-,-,-
Math_43,100,4438,4306,4439,-
Math_43,102,4438,4300,4438,-
Math_43,104,4358,4240,4362,-
Math_43,106,4421,4277,4422,-
Math_43,108,4385,4257,4386,-
Math_43,110,4539,4385,4539,-
Math_43,112,4439,4317,4439,-
Math_43,114,4468,4288,4469,-
Math_43,116,4414,4261,4415,-
Math_43,118,4455,4313,4455,-
Math_43,120,4501,4306,4502,-
Math_43,122,4409,4272,4410,-
Math_43,124,-,-,-,-
Math_43,126,-,-,-,-
Math_43,128,-,-,-,-
Math_43,130,4384,4261,4384,-
Math_43,132,-,-,-,-
Math_43,134,4448,4265,4448,-
Math_43,136,4393,4262,4394,-
Math_43,138,4532,4367,4533,-
Math_43,140,4444,4338,4445,-
Math_43,142,-,-,-,-
Math_43,144,4420,4305,4420,-
Math_43,146,4518,4406,4519,-
Math_43,148,4509,4345,4510,-
Math_43,150,4441,4340,4442,-
Math_43,152,4462,4321,4462,-
Math_43,154,4420,4267,4421,-
Math_43,156,4438,4321,4439,-
Math_43,158,-,-,-,-
Math_43,160,4426,4250,4427,-
Math_43,162,4396,4288,4396,-
Math_43,164,4507,4285,4508,-
Math_43,166,4424,4286,4424,-
Math_43,168,4444,4309,4444,-
Math_43,170,4529,4312,4529,-
Math_43,172,4498,4322,4499,-
Math_43,174,4541,4292,4541,-
Math_43,176,4483,4257,4483,-
Math_43,178,4497,4313,4498,-
Math_43,180,4477,4340,4478,-
Math_43,182,4464,4360,4465,-
Math_43,184,4409,4314,4409,-
Math_43,186,4418,4302,4418,-
Math_43,188,-,-,-,-
Math_43,190,4406,4251,4406,-
Math_43,192,4500,4360,4500,-
Math_43,194,4356,4250,4356,-
Math_43,196,4385,4272,4385,-
Math_43,198,4554,4401,4555,-
Math_43,200,4451,4338,4452,-
Math_43,202,4425,4289,4426,-
Math_43,204,4391,4246,4391,-
Math_43,206,4514,4358,4515,-
Math_43,208,4388,4279,4388,-
Math_43,210,4371,4256,4371,-
Math_43,212,4478,4333,4478,-
Math_43,214,-,-,-,-
Math_43,216,-,-,-,-
Math_43,218,4421,4249,4421,-
Math_43,220,-,-,-,-
Math_43,222,4448,4243,4448,-
Math_43,224,4475,4336,4475,-
Math_43,226,4482,4365,4482,-
Math_43,228,4376,4224,4376,-
Math_43,230,4368,4258,4368,-
Math_43,232,4411,4298,4411,-
Math_43,234,4411,4274,4411,-
Math_43,236,4419,4249,4420,-
Math_43,238,4425,4281,4426,-
Math_43,240,4486,4302,4487,-
Math_43,242,4455,4323,4455,-
Math_43,244,4454,4332,4454,-
Math_43,246,4348,4241,4348,-
Math_43,248,-,-,-,-
Math_43,250,4385,4289,4385,-
Math_43,252,-,-,-,-
Math_43,254,4375,4234,4376,-
Math_43,256,4458,4345,4458,-
Math_43,258,4390,4213,4390,-
Math_43,260,4420,4296,4420,-
Math_43,262,4462,4320,4462,-
Math_43,264,4420,4237,4420,-
Math_43,266,4437,4276,4437,-
Math_43,268,4517,4335,4517,-
Math_43,270,-,-,-,-
Math_43,272,4482,4313,4482,-
Math_43,274,-,-,-,-
Math_43,276,4376,4241,4376,-
Math_43,278,4428,4283,4428,-
Math_43,280,4392,4268,4393,-
Math_43,282,-,-,-,-
Math_43,284,4366,4220,4367,-
Math_43,286,4479,4349,4480,-
Math_43,288,-,-,-,-
Math_43,290,4449,4315,4450,-
Math_43,292,4539,4437,4540,-
Math_43,294,4488,4382,4488,-
Math_43,296,4458,4288,4458,-
Math_43,298,4424,4329,4425,-
Math_43,300,4484,4373,4484,-
Math_43,302,4455,4348,4455,-
Math_43,304,4389,4281,4390,-
Math_43,306,4406,4300,4406,-
Math_43,308,4411,4304,4411,-
Math_43,310,4476,4344,4476,-
Math_43,312,4457,4296,4457,-
Math_43,314,4515,4407,4516,-
Math_43,316,4354,4238,4354,-
Math_43,318,4457,4286,4458,-
Math_43,320,4425,4231,4426,-
Math_43,322,4405,4273,4406,-
Math_43,324,-,-,-,-
Math_43,326,4442,4319,4442,-
Math_43,328,-,-,-,-
Math_43,330,-,-,-,-
Math_43,332,4440,4312,4441,-
Math_43,334,4516,4330,4517,-
Math_43,336,4416,4266,4417,-
Math_43,338,4577,4398,4577,-
Math_43,340,-,-,-,-
Math_43,342,4425,4270,4429,-
Math_43,344,4464,4304,4464,-
Math_43,346,-,-,-,-
Math_43,348,4419,4277,4420,-
Math_43,350,4546,4298,4547,-
Math_43,352,4477,4321,4477,-
Math_43,354,4412,4263,4413,-
Math_43,356,4468,4354,4469,-
Math_43,358,4469,4307,4470,-
Math_43,360,4377,4237,4377,-
Math_43,362,4475,4276,4475,-
Math_43,364,4424,4271,4425,-
Math_43,366,4470,4306,4471,-
Math_43,368,-,-,-,-
Math_43,370,4510,4377,4510,-
Math_43,372,4401,4295,4402,-
Math_43,374,4517,4357,4518,-
Math_43,376,-,-,-,-
Math_43,378,4400,4291,4400,-
Math_43,380,4423,4244,4423,-
Math_43,382,-,-,-,-
Math_43,384,4353,4214,4353,-
Math_43,386,-,-,-,-
Math_43,388,4397,4240,4398,-
Math_43,390,4513,4376,4513,-
Math_43,392,-,-,-,-
Math_43,394,4496,4329,4496,-
Math_43,396,4577,4392,4578,-
Math_43,398,-,-,-,-
Math_43,400,4462,4297,4462,-
