bug_ID,variant_ID,hotswap_time,hotswap_byte_length,execute_time,run_failing_test_case_time,run_regression_test_case_time
Math_41,2,14,4481,4032,4048,-
Math_41,4,17,4583,4024,4042,-
Math_41,6,12,2129,4037,4051,-
Math_41,8,12,4557,4040,4054,-
Math_41,10,13,4539,4027,4041,-
Math_41,12,13,2163,4022,4037,-
Math_41,14,16,4582,4039,4057,-
Math_41,16,13,2975,4042,4056,-
Math_41,18,12,4557,4020,4034,-
Math_41,20,13,4482,4011,4025,-
Math_41,22,13,4583,4042,4057,-
Math_41,24,13,4582,4024,4038,-
Math_41,26,17,2125,4017,4035,-
Math_41,28,12,2113,4033,4046,-
Math_41,30,14,2609,4034,4049,-
Math_41,32,-,-,-,-,-
Math_41,34,17,2993,4027,4046,-
Math_41,36,-,-,-,-,-
Math_41,38,17,2098,4014,4032,-
Math_41,40,14,4681,4026,4041,-
Math_41,42,-,-,-,-,-
Math_41,44,13,4481,4036,4050,-
Math_41,46,16,2120,4032,4050,-
Math_41,48,13,2113,4022,4036,-
Math_41,50,12,2155,4032,4045,-
Math_41,52,13,4580,4033,4047,-
Math_41,54,-,-,-,-,-
Math_41,56,-,-,-,-,-
Math_41,58,17,4618,4022,4041,-
Math_41,60,13,4623,4030,4044,-
Math_41,62,-,-,-,-,-
Math_41,64,17,2113,4030,4048,-
Math_41,66,12,2120,4037,4051,-
Math_41,68,12,2113,4029,4042,-
Math_41,70,15,4334,4032,4048,-
Math_41,72,13,4607,4032,4047,-
Math_41,74,-,-,-,-,-
Math_41,76,13,4557,4026,4040,-
Math_41,78,-,-,-,-,-
Math_41,80,13,2118,4032,4046,-
Math_41,82,-,-,-,-,-
Math_41,84,12,4317,4028,4041,-
Math_41,86,12,4601,4032,4045,-
Math_41,88,13,2954,4025,4039,-
Math_41,90,-,-,-,-,-
Math_41,92,13,2854,4028,4042,-
Math_41,94,12,2113,4030,4044,-
