bug_ID,variant_ID,process_lifetime,execute_time,run_failing_test_case_time,run_regression_test_case_time
Math_3,2,4409,4191,4410,-
Math_3,4,4360,4230,4360,-
Math_3,6,4411,4229,4411,-
Math_3,8,4434,4296,4435,-
Math_3,10,-,-,-,-
Math_3,12,-,-,-,-
Math_3,14,-,-,-,-
Math_3,16,4414,4282,4415,-
Math_3,18,4321,4216,4322,-
Math_3,20,4454,4271,4455,-
Math_3,22,4431,4309,4432,-
Math_3,24,4429,4267,4430,-
Math_3,26,-,-,-,-
Math_3,28,4425,4316,4426,-
Math_3,30,-,-,-,-
Math_3,32,4355,4234,4356,-
Math_3,34,-,-,-,-
Math_3,36,4390,4285,4390,-
Math_3,38,-,-,-,-
Math_3,40,4357,4246,4358,-
Math_3,42,-,-,-,-
Math_3,44,4312,4214,4313,-
Math_3,46,-,-,-,-
Math_3,48,-,-,-,-
Math_3,50,-,-,-,-
Math_3,52,4378,4251,4379,-
Math_3,54,4333,4197,4334,-
Math_3,56,4340,4221,4341,-
Math_3,58,-,-,-,-
Math_3,60,-,-,-,-
Math_3,62,4489,4314,4489,-
Math_3,64,4361,4171,4362,-
Math_3,66,4393,4285,4393,-
Math_3,68,-,-,-,-
Math_3,70,4456,4324,4457,-
Math_3,74,4366,4215,4367,-
Math_3,76,-,-,-,-
Math_3,80,4396,4266,4397,-
Math_3,82,-,-,-,-
Math_3,84,-,-,-,-
Math_3,86,4390,4267,4391,-
Math_3,88,-,-,-,-
Math_3,90,-,-,-,-
Math_3,92,-,-,-,-
Math_3,94,-,-,-,-
Math_3,96,4395,4219,4396,-
Math_3,98,4331,4215,4332,-
Math_3,100,-,-,-,-
Math_3,102,4360,4234,4361,-
Math_3,104,-,-,-,-
Math_3,106,-,-,-,-
Math_3,108,4442,4294,4443,-
Math_3,110,4426,4264,4427,-
Math_3,112,4374,4232,4374,-
Math_3,114,4388,4276,4388,-
Math_3,116,4471,4269,4472,-
Math_3,118,-,-,-,-
Math_3,120,-,-,-,-
Math_3,122,4420,4295,4421,-
Math_3,124,4392,4267,4392,-
Math_3,126,-,-,-,-
Math_3,128,4499,4309,4500,-
Math_3,130,-,-,-,-
Math_3,132,4356,4249,4357,-
Math_3,134,-,-,-,-
Math_3,136,4442,4260,4443,-
Math_3,138,-,-,-,-
Math_3,140,-,-,-,-
Math_3,142,-,-,-,-
Math_3,144,-,-,-,-
Math_3,146,4302,4213,4302,-
Math_3,148,-,-,-,-
Math_3,150,4289,4188,4289,-
Math_3,152,4406,4222,4406,-
Math_3,154,4402,4227,4403,-
Math_3,156,4370,4252,4371,-
Math_3,158,4432,4301,4433,-
Math_3,160,4457,4296,4458,-
Math_3,162,-,-,-,-
Math_3,164,-,-,-,-
Math_3,166,4445,4226,4445,-
