bug_ID,variant_ID,process_lifetime,execute_time,run_failing_test_case_time,run_regression_test_case_time
Math_89,4,173,45,174,-
Math_89,6,180,36,180,-
Math_89,10,162,39,163,-
Math_89,12,208,48,208,-
Math_89,14,200,49,201,-
Math_89,18,202,46,203,-
Math_89,26,196,49,197,-
Math_89,48,253,46,254,-
Math_89,50,199,45,200,-
Math_89,54,160,46,161,-
Math_89,56,176,45,176,-
Math_89,58,231,45,232,-
Math_89,62,196,47,197,-
Math_89,68,240,48,241,-
Math_89,70,193,48,194,-
Math_89,74,157,45,158,-
Math_89,78,164,45,165,-
Math_89,84,192,47,193,-
Math_89,86,165,45,166,-
Math_89,94,279,44,292,-
Math_89,96,161,44,162,-
Math_89,108,198,39,198,-
Math_89,122,151,46,152,-
Math_89,124,-,-,-,-
Math_89,126,172,45,172,-
Math_89,130,224,44,224,-
Math_89,132,161,45,161,-
Math_89,138,180,44,181,-
Math_89,144,177,41,178,-
Math_89,148,231,39,231,-
Math_89,152,175,44,175,-
Math_89,154,191,36,192,-
Math_89,156,161,38,162,-
Math_89,160,167,39,168,-
Math_89,170,220,45,220,-
Math_89,174,-,-,-,-
Math_89,178,147,45,148,-
Math_89,180,201,44,202,-
Math_89,190,170,45,171,-
Math_89,194,198,39,198,-
Math_89,206,172,46,172,-
Math_89,210,162,37,163,-
Math_89,212,167,36,168,-
Math_89,218,209,37,210,-
Math_89,224,-,-,-,-
Math_89,230,188,45,189,-
Math_89,236,195,46,196,-
Math_89,238,177,45,178,-
Math_89,260,202,45,203,-
Math_89,262,161,39,162,-
Math_89,264,178,46,179,-
Math_89,266,142,36,142,-
Math_89,272,-,-,-,-
Math_89,278,161,45,161,-
Math_89,280,184,47,184,-
Math_89,282,152,35,153,-
Math_89,286,170,35,171,-
Math_89,290,249,43,250,-
Math_89,296,194,36,194,-
Math_89,298,-,-,-,-
Math_89,300,-,-,-,-
Math_89,302,176,39,176,-
Math_89,304,179,45,179,-
Math_89,310,152,37,153,-
Math_89,320,179,36,179,-
Math_89,326,203,36,204,-
Math_89,332,152,39,152,-
Math_89,338,-,-,-,-
Math_89,340,194,44,195,-
Math_89,342,-,-,-,-
Math_89,346,179,35,179,-
Math_89,348,-,-,-,-
Math_89,352,172,45,172,-
Math_89,354,198,48,198,-
Math_89,356,182,36,182,-
Math_89,362,217,47,217,-
Math_89,366,205,39,206,-
Math_89,374,246,37,247,-
Math_89,384,237,45,238,-
Math_89,386,158,45,158,-
Math_89,392,241,45,241,-
Math_89,396,204,36,205,-
Math_89,398,219,36,219,-
