bug_ID,variant_ID,hotswap_time,hotswap_byte_length,execute_time,run_failing_test_case_time,run_regression_test_case_time
Math_70,2,10,1864,0,12,-
Math_70,4,-,-,-,-,-
Math_70,6,-,-,-,-,-
Math_70,8,-,-,-,-,-
Math_70,10,8,1393,0,10,-
Math_70,12,-,-,-,-,-
Math_70,14,-,-,-,-,-
Math_70,16,11,1915,0,13,-
Math_70,18,-,-,-,-,-
Math_70,20,-,-,-,-,-
Math_70,22,11,1864,0,13,-
Math_70,24,-,-,-,-,-
Math_70,26,-,-,-,-,-
Math_70,28,-,-,-,-,-
Math_70,30,11,1865,1,13,-
Math_70,32,-,-,-,-,-
Math_70,34,-,-,-,-,-
Math_70,36,-,-,-,-,-
Math_70,38,11,1834,1,13,-
Math_70,40,11,1890,1,13,-
Math_70,42,-,-,-,-,-
Math_70,44,8,1818,0,10,-
Math_70,46,11,1878,0,13,-
Math_70,48,11,1864,0,12,-
Math_70,50,11,1907,0,12,-
Math_70,52,11,1993,0,12,-
Math_70,54,11,1878,0,12,-
Math_70,56,11,1862,1,14,-
Math_70,58,-,-,-,-,-
Math_70,60,11,1393,0,13,-
Math_70,62,-,-,-,-,-
Math_70,64,-,-,-,-,-
Math_70,66,-,-,-,-,-
Math_70,68,11,1393,0,13,-
Math_70,70,10,1864,1,12,-
Math_70,72,-,-,-,-,-
Math_70,74,8,1878,0,10,-
Math_70,76,11,1910,0,12,-
Math_70,78,-,-,-,-,-
Math_70,80,11,1889,1,12,-
Math_70,82,-,-,-,-,-
Math_70,84,11,1878,0,12,-
Math_70,86,9,1864,1,11,-
Math_70,88,8,1919,0,10,-
Math_70,90,-,-,-,-,-
Math_70,92,8,1864,0,10,-
Math_70,94,-,-,-,-,-
Math_70,96,-,-,-,-,-
Math_70,98,11,1878,0,12,-
Math_70,100,11,1907,0,12,-
Math_70,102,11,1885,0,12,-
Math_70,104,11,1910,0,12,-
Math_70,106,-,-,-,-,-
Math_70,108,-,-,-,-,-
Math_70,110,11,1393,0,13,-
Math_70,112,12 11,3051 777,0,25,-
Math_70,114,-,-,-,-,-
Math_70,116,11,1878,0,13,-
Math_70,118,11,1901,0 3694,13,3697
Math_70,120,11,1864,0,13,-
Math_70,122,11,1878,1,13,-
Math_70,124,11,1878,0,12,-
Math_70,126,-,-,-,-,-
Math_70,128,-,-,-,-,-
Math_70,130,-,-,-,-,-
Math_70,132,11,1901,0,12,-
Math_70,134,-,-,-,-,-
Math_70,136,-,-,-,-,-
Math_70,138,11,1971,0,13,-
Math_70,140,11,1864,1,13,-
Math_70,142,10,1878,0,12,-
Math_70,144,11,1393,0,13,-
Math_70,146,-,-,-,-,-
Math_70,148,15,1393,0,17,-
Math_70,150,15,1878,1,17,-
Math_70,152,14,1918,0,17,-
Math_70,154,-,-,-,-,-
Math_70,156,-,-,-,-,-
Math_70,158,-,-,-,-,-
Math_70,160,10,1878,0,11,-
Math_70,162,10,1918,0,12,-
Math_70,164,-,-,-,-,-
Math_70,166,-,-,-,-,-
Math_70,168,10,1878,0,11,-
Math_70,170,-,-,-,-,-
Math_70,172,-,-,-,-,-
Math_70,174,10,1955,0,11,-
Math_70,176,-,-,-,-,-
Math_70,178,10,1917,0,11,-
Math_70,180,-,-,-,-,-
Math_70,182,10,1916,0,11,-
Math_70,184,10,1910,0,11,-
Math_70,186,-,-,-,-,-
Math_70,188,10,1954,0,11,-
Math_70,190,10,1910,0,11,-
Math_70,192,10,1922,0,11,-
Math_70,194,10,1910,0,11,-
Math_70,196,10,1393,0,11,-
Math_70,198,-,-,-,-,-
Math_70,200,10,1910,0,12,-
Math_70,202,10,1878,0,12,-
Math_70,204,10,1874,0,11,-
Math_70,206,-,-,-,-,-
Math_70,210,10,1878,1,12,-
Math_70,212,10,1917,1,12,-
Math_70,214,-,-,-,-,-
Math_70,216,-,-,-,-,-
Math_70,218,10,1864,0,12,-
Math_70,220,10,1889,0,11,-
Math_70,222,9,1889,0,10,-
Math_70,224,10,1878,0,11,-
Math_70,226,-,-,-,-,-
Math_70,230,-,-,-,-,-
Math_70,232,10,1901,0,12,-
Math_70,234,9,1923,0,11,-
Math_70,236,-,-,-,-,-
Math_70,238,-,-,-,-,-
Math_70,240,10,1920,0,11,-
Math_70,242,10,1878,0,11,-
Math_70,244,-,-,-,-,-
Math_70,246,10,1954,0,11,-
Math_70,248,10,1922,0,11,-
Math_70,250,10,1910,0,12,-
Math_70,252,9,1864,0,11,-
Math_70,254,10,1933,0,11,-
Math_70,256,-,-,-,-,-
Math_70,258,-,-,-,-,-
Math_70,260,10,1930,0,11,-
Math_70,264,10,1878,3,14,-
Math_70,266,-,-,-,-,-
Math_70,268,10,1895,0,12,-
Math_70,270,10,1950,0,11,-
Math_70,272,9,1872,0,11,-
Math_70,274,10,1954,0,12,-
Math_70,276,-,-,-,-,-
Math_70,278,-,-,-,-,-
Math_70,280,-,-,-,-,-
Math_70,282,10,1922,0,12,-
Math_70,284,10,1969,0,11,-
Math_70,286,9,1878,0,11,-
Math_70,290,-,-,-,-,-
Math_70,292,10,1864,1,12,-
Math_70,294,-,-,-,-,-
Math_70,296,10,1918,0,12,-
Math_70,298,9,1393,0,11,-
Math_70,300,-,-,-,-,-
Math_70,302,-,-,-,-,-
Math_70,304,-,-,-,-,-
Math_70,306,10,1930,0,12,-
Math_70,308,-,-,-,-,-
Math_70,310,-,-,-,-,-
Math_70,312,10,1393,0,12,-
Math_70,314,-,-,-,-,-
Math_70,316,-,-,-,-,-
Math_70,318,-,-,-,-,-
Math_70,320,-,-,-,-,-
Math_70,322,14,1878,0,15,-
Math_70,326,-,-,-,-,-
Math_70,328,13,1904,0,15,-
Math_70,330,-,-,-,-,-
Math_70,332,13,1393,0,14,-
Math_70,334,11,1910,0,12,-
Math_70,336,-,-,-,-,-
Math_70,338,13,1910,0,15,-
Math_70,340,9,1393,0,11,-
Math_70,342,13,1901,0,15,-
Math_70,346,-,-,-,-,-
Math_70,348,10,1864,0,11,-
Math_70,350,10,1930,0,11,-
Math_70,352,-,-,-,-,-
Math_70,354,-,-,-,-,-
Math_70,356,14,1921,0,15,-
Math_70,358,-,-,-,-,-
Math_70,360,11,1393,0,13,-
Math_70,362,-,-,-,-,-
Math_70,364,-,-,-,-,-
Math_70,366,10,1878,0,12,-
Math_70,368,-,-,-,-,-
Math_70,370,-,-,-,-,-
Math_70,372,10,1910,0,12,-
Math_70,374,-,-,-,-,-
Math_70,376,10,1910,0,12,-
Math_70,378,10,1901,0,12,-
Math_70,380,10,1864,0,11,-
Math_70,382,10,1910,0,11,-
Math_70,384,-,-,-,-,-
Math_70,386,11,1393,0,13,-
Math_70,388,10,1946,0,11,-
Math_70,390,-,-,-,-,-
Math_70,392,10,1906,3,14,-
Math_70,394,13,1864,0,16,-
Math_70,396,12,1971,0,17,-
Math_70,398,10,1895,0,11,-
Math_70,400,10,1954,0,11,-
