bug_ID,variant_ID,hotswap_time,hotswap_byte_length,execute_time,run_failing_test_case_time,run_regression_test_case_time
Math_86,2,13 13 13 14 12 12,860 819 1022 15039 855 876,1,83,-
Math_86,4,12 12 12 14 12 12,860 819 1022 15044 855 876,1,82,-
Math_86,6,13 13 11 12 11 11,860 819 1022 15049 855 876,1,78,-
Math_86,8,10 10 10 12 10 10,860 819 1022 14840 855 876,1,70,-
Math_86,10,12,22377,2,16,-
Math_86,12,10 10 10 11 9 9,860 819 1022 15039 855 876,1,65,-
Math_86,14,8 8 7 9 10 10,860 819 1022 14840 855 876,2,58,-
Math_86,16,9,22381,1,12,-
Math_86,18,10 10 9,3837 285 2724,1,33,-
Math_86,20,11,22087,2,14,-
Math_86,22,-,-,-,-,-
Math_86,24,10 10 10,3837 285 2704,2,34,-
Math_86,26,8,22381,1,11,-
Math_86,28,10 9 9 11 9 9,860 819 1022 14952 855 876,1,64,-
Math_86,30,9 9 8 10 8 7,860 819 1022 15039 855 876,2,58,-
Math_86,32,9 9 9 10 9 8,860 819 1022 15039 855 876,1,60,-
Math_86,34,9 9 9 10 9 9,860 819 1022 15049 855 876,1,61,-
Math_86,36,9 7 7,3837 285 2724,1,26,-
Math_86,38,-,-,-,-,-
Math_86,40,-,-,-,-,-
Math_86,42,-,-,-,-,-
Math_86,44,10 7 7,3837 285 2610,1,27,-
Math_86,46,-,-,-,-,-
Math_86,48,9 9 8 10 8 8,860 819 1022 15003 855 876,1,57,-
Math_86,50,-,-,-,-,-
Math_86,52,7 6 6 7 6 6,860 819 1022 15039 855 876,1,44,-
Math_86,54,10,22365,1,12,-
Math_86,56,9 8 8 9 8 8,860 819 1022 15049 855 876,1,57,-
Math_86,58,7 6 6 7 6 6,860 819 1022 15049 855 876,1,44,-
Math_86,60,10 9 9 10 7 7,860 819 1022 15049 855 876,1,57,-
Math_86,62,7 6 6 7 6 6,860 819 1022 15049 855 876,1,44,-
Math_86,64,10,22299,1,12,-
Math_86,66,9 8 8 9 8 8,860 819 1022 14952 855 876,1,53,-
Math_86,68,7 7 7,3837 285 2704,1,24,-
Math_86,70,9 7 6 7 6 6,860 819 1022 15072 855 876,1,47,-
Math_86,72,7 7 6 7 6 6,860 819 1022 15039 855 876,1,45,-
Math_86,74,9 9 9,3837 285 2610,1,31,-
Math_86,76,-,-,-,-,-
Math_86,78,9 8 8 9 8 6,860 819 1022 15049 855 876,1,53,-
Math_86,80,-,-,-,-,-
Math_86,82,-,-,-,-,-
Math_86,84,8 6 6,3837 285 2630,1,24,-
Math_86,86,8 6 6,3837 285 2610,1,23,-
Math_86,88,8 6 6 7 6 6,860 819 1022 15067 855 876,1,45,-
Math_86,90,-,-,-,-,-
Math_86,92,-,-,-,-,-
Math_86,94,8 6 6 7 6 6,860 819 1022 15049 855 876,1,45,-
Math_86,96,8 6 7,3837 285 2610,1,24,-
Math_86,98,-,-,-,-,-
Math_86,100,9,21398,1,11,-
Math_86,102,-,-,-,-,-
Math_86,104,7 6 6 8 6 6,860 819 1022 14840 855 876,1,46,-
Math_86,106,8 7 6 8 8 8,860 819 1022 15049 855 876,1,50,-
Math_86,108,7 7 6 7 6 6,860 819 1022 15072 855 876,1,46,-
Math_86,110,-,-,-,-,-
Math_86,112,8 6 6,3837 285 2704,1,24,-
Math_86,114,12,22315,2,15,-
Math_86,116,9,22299,1,11,-
Math_86,118,9,22315,1,11,-
Math_86,120,-,-,-,-,-
Math_86,122,9,22172,1,11,-
Math_86,124,9 9 9 10 8 8,860 819 1022 14952 855 876,1,58,-
Math_86,126,7 6 6 8 6 6,860 819 1022 14840 855 876,1,46,-
Math_86,128,8 7 7 8 6 6,860 819 1022 15039 855 876,1,47,-
Math_86,130,8 6 7,3837 285 2704,1,24,-
Math_86,132,7 7 6 7 6 6,860 819 1022 15039 855 876,1,45,-
Math_86,134,7 6 6 7 6 6,860 819 1022 15039 855 876,1,46,-
Math_86,136,8 7 7,3837 285 2630,1,24,-
Math_86,138,9,22299,2,12,-
Math_86,140,7 7 6 8 6 6,860 819 1022 15003 855 876,1,46,-
Math_86,142,7 7 6 8 6 6,860 819 1022 14840 855 876,1,46,-
Math_86,144,9 7 7 7 6 6,860 819 1022 15039 855 876,1,48,-
Math_86,146,7 6 6 7 6 6,860 819 1022 15039 855 876,1,45,-
Math_86,148,-,-,-,-,-
Math_86,150,7 6 6 8 6 6,860 819 1022 15049 855 876,1,45,-
Math_86,152,8 7 7 9 7 7,860 819 1022 14840 855 876,1,50,-
Math_86,154,9,22076,0,11,-
Math_86,156,9,22381,1,11,-
Math_86,158,-,-,-,-,-
Math_86,160,8 7 6 8 6 6,860 819 1022 15049 855 876,1,46,-
