bug_ID,variant_ID,hotswap_time,hotswap_byte_length,execute_time,run_failing_test_case_time,run_regression_test_case_time
Math_52,2,-,-,-,-,-
Math_52,4,-,-,-,-,-
Math_52,6,14 14 13 12,1145 822 1651 20356,4139,4195,-
Math_52,8,13 13 13 15,1145 822 1651 20175,4142,4199,-
Math_52,10,-,-,-,-,-
Math_52,12,-,-,-,-,-
Math_52,14,13 13 13 12,1145 822 1651 20353,4163,4219,-
Math_52,16,-,-,-,-,-
Math_52,18,10 9 9 11,1145 822 1651 20356,4155,4197,-
Math_52,20,-,-,-,-,-
Math_52,22,-,-,-,-,-
Math_52,24,9 9 9 11,1145 822 1651 20358,4158,4200,-
Math_52,26,-,-,-,-,-
Math_52,28,-,-,-,-,-
Math_52,30,-,-,-,-,-
Math_52,32,9 9 9 10,1145 822 1651 20358,4165,4207,-
Math_52,34,9 9 9 10,1145 822 1651 20358,4140,4179,-
Math_52,36,-,-,-,-,-
Math_52,38,9 9 9 10,1145 822 1651 20353,4150,4190,-
Math_52,40,-,-,-,-,-
Math_52,42,-,-,-,-,-
Math_52,44,-,-,-,-,-
Math_52,46,-,-,-,-,-
Math_52,48,-,-,-,-,-
Math_52,50,-,-,-,-,-
Math_52,52,-,-,-,-,-
Math_52,54,-,-,-,-,-
Math_52,56,14,9331,4172,4187,-
Math_52,58,-,-,-,-,-
Math_52,60,11,12389,4151,4163,-
Math_52,62,-,-,-,-,-
Math_52,64,-,-,-,-,-
Math_52,66,-,-,-,-,-
Math_52,68,9 9 9 10,1145 822 1651 20356,4135,4176,-
Math_52,70,-,-,-,-,-
Math_52,72,-,-,-,-,-
Math_52,74,-,-,-,-,-
Math_52,76,10 10 9 12,1145 822 1651 20367,4145,4189,-
Math_52,78,10 13 9 10,1145 822 1651 20353,4159,4204,-
Math_52,80,-,-,-,-,-
Math_52,82,9 8 8 9,1145 822 1651 20353,4155,4193,-
Math_52,84,-,-,-,-,-
Math_52,86,-,-,-,-,-
Math_52,88,14,9110,4168,4183,-
Math_52,90,-,-,-,-,-
Math_52,92,9 9 9 10,1145 822 1651 20353,4182,4223,-
Math_52,94,-,-,-,-,-
Math_52,96,-,-,-,-,-
Math_52,98,-,-,-,-,-
Math_52,100,-,-,-,-,-
Math_52,102,-,-,-,-,-
Math_52,104,-,-,-,-,-
Math_52,106,-,-,-,-,-
Math_52,108,-,-,-,-,-
Math_52,110,-,-,-,-,-
Math_52,112,-,-,-,-,-
Math_52,114,-,-,-,-,-
Math_52,116,10 8 8 11,1145 822 1651 20422,4137,4177,-
Math_52,118,-,-,-,-,-
Math_52,120,-,-,-,-,-
Math_52,122,-,-,-,-,-
Math_52,124,-,-,-,-,-
Math_52,126,-,-,-,-,-
Math_52,128,-,-,-,-,-
Math_52,130,-,-,-,-,-
Math_52,132,-,-,-,-,-
Math_52,134,-,-,-,-,-
Math_52,136,-,-,-,-,-
Math_52,138,-,-,-,-,-
Math_52,140,-,-,-,-,-
Math_52,142,10,12340,4157,4168,-
Math_52,144,10 8 8 9,1145 822 1651 20353,4164,4202,-
Math_52,146,-,-,-,-,-
Math_52,148,-,-,-,-,-
Math_52,150,-,-,-,-,-
Math_52,152,10 9 8 10,1145 822 1651 20358,4160,4199,-
Math_52,154,-,-,-,-,-
Math_52,156,-,-,-,-,-
Math_52,158,-,-,-,-,-
Math_52,160,-,-,-,-,-
Math_52,162,10 9 9 10,1145 822 1651 20337,4168,4210,-
Math_52,164,-,-,-,-,-
Math_52,166,10 9 9 11,1145 822 1651 20293,4160,4202,-
Math_52,168,-,-,-,-,-
Math_52,170,-,-,-,-,-
Math_52,172,-,-,-,-,-
Math_52,174,10 9 8 10,1145 822 1651 20356,4158,4197,-
Math_52,178,-,-,-,-,-
Math_52,180,-,-,-,-,-
Math_52,182,-,-,-,-,-
Math_52,184,10,11834,4169,4180,-
Math_52,186,-,-,-,-,-
Math_52,188,-,-,-,-,-
Math_52,190,-,-,-,-,-
Math_52,192,-,-,-,-,-
Math_52,194,-,-,-,-,-
Math_52,196,-,-,-,-,-
Math_52,198,-,-,-,-,-
Math_52,200,-,-,-,-,-
Math_52,202,10,9328,4169,4181,-
Math_52,204,-,-,-,-,-
Math_52,206,-,-,-,-,-
Math_52,208,-,-,-,-,-
Math_52,210,-,-,-,-,-
Math_52,212,-,-,-,-,-
Math_52,214,-,-,-,-,-
Math_52,216,10 9 9 10,1145 822 1651 20356,4181,4222,-
Math_52,218,-,-,-,-,-
Math_52,220,-,-,-,-,-
Math_52,222,-,-,-,-,-
Math_52,224,-,-,-,-,-
Math_52,226,-,-,-,-,-
Math_52,228,-,-,-,-,-
Math_52,230,10,11818,4177,4189,-
Math_52,232,-,-,-,-,-
Math_52,234,-,-,-,-,-
Math_52,236,-,-,-,-,-
Math_52,238,-,-,-,-,-
Math_52,240,-,-,-,-,-
Math_52,242,-,-,-,-,-
Math_52,244,10 8 8 10,1145 822 1651 20254,4157,4196,-
Math_52,246,10 8 8 10,1145 822 1651 20353,4142,4181,-
