bug_ID,variant_ID,process_lifetime,execute_time,run_failing_test_case_time,run_regression_test_case_time
Math_66,2,215,61,215,-
Math_66,4,163,48,164,-
Math_66,6,189,45,190,-
Math_66,8,-,-,10002,-
Math_66,10,174,52,175,-
Math_66,12,-,-,-,-
Math_66,14,153,47,154,-
Math_66,16,210,52,211,-
Math_66,18,239,48,240,-
Math_66,20,181,49,182,-
Math_66,22,155,50,155,-
Math_66,24,-,-,-,-
Math_66,26,183,46,184,-
Math_66,28,185,50,186,-
Math_66,30,195,48,195,-
Math_66,32,-,-,-,-
Math_66,34,182,48,182,-
Math_66,36,237,62,238,-
Math_66,38,-,-,-,-
Math_66,40,181,48,182,-
Math_66,42,190,50,191,-
Math_66,44,-,-,10001,-
Math_66,46,160,48,160,-
Math_66,48,197,48,198,-
Math_66,50,155,49,155,-
Math_66,52,-,-,-,-
Math_66,54,160,50,160,-
Math_66,56,198,48,199,-
Math_66,58,149,49,150,-
Math_66,60,183,53,183,-
Math_66,62,156,48,156,-
Math_66,64,-,-,-,-
Math_66,66,191,54,192,-
Math_66,68,258,48,258,-
Math_66,70,-,-,-,-
Math_66,72,-,-,-,-
Math_66,74,-,-,-,-
Math_66,76,-,-,10001,-
Math_66,78,-,-,-,-
Math_66,80,-,-,-,-
Math_66,82,187,62,188,-
Math_66,84,198,54,199,-
Math_66,86,194,52,194,-
Math_66,88,248,52,249,-
Math_66,90,173,48,174,-
Math_66,92,-,-,-,-
Math_66,94,-,-,-,-
Math_66,96,176,48,176,-
Math_66,98,167,50,168,-
Math_66,100,158,49,159,-
Math_66,102,150,49,151,-
Math_66,104,172,61,173,-
Math_66,106,176,48,176,-
Math_66,108,-,-,10001,-
Math_66,110,167,52,168,-
Math_66,112,-,-,-,-
Math_66,114,195,53,195,-
Math_66,116,156,47,156,-
Math_66,118,-,-,10001,-
Math_66,120,148,51,149,-
Math_66,122,179,48,179,-
Math_66,124,150,48,150,-
Math_66,126,-,-,-,-
Math_66,128,203,52,204,-
Math_66,130,170,49,170,-
Math_66,132,-,-,-,-
Math_66,134,201,56,202,-
Math_66,136,-,-,10001,-
Math_66,138,188,49,188,-
Math_66,140,191,48,191,-
Math_66,142,-,-,-,-
Math_66,144,-,-,-,-
Math_66,146,196,48,196,-
Math_66,148,-,-,-,-
Math_66,150,248,61,248,-
Math_66,152,-,-,-,-
Math_66,154,229,66,229,-
Math_66,156,-,-,-,-
Math_66,158,-,-,-,-
Math_66,160,212,60,212,-
Math_66,162,212,53,213,-
Math_66,164,209,52,209,-
Math_66,166,-,-,10001,-
Math_66,168,172,59,173,-
Math_66,170,185,55,186,-
Math_66,172,225,62,225,-
Math_66,174,-,-,-,-
Math_66,176,150,49,151,-
Math_66,178,146,49,146,-
Math_66,180,-,-,10001,-
Math_66,182,159,49,160,-
Math_66,184,174,49,174,-
Math_66,186,179,49,179,-
Math_66,188,173,51,174,-
Math_66,190,171,49,172,-
Math_66,192,151,52,151,-
Math_66,194,206,48,206,-
Math_66,196,191,48,200,-
Math_66,198,147,50,147,-
Math_66,200,192,48,192,-
Math_66,202,149,48,150,-
Math_66,204,207,53,208,-
Math_66,206,213,48,213,-
Math_66,208,158,46,159,-
Math_66,210,-,-,10006,-
Math_66,212,151,49,152,-
Math_66,214,207,49,207,-
Math_66,216,210,48,211,-
Math_66,218,227,50,227,-
Math_66,220,182,50,182,-
Math_66,222,220,52,220,-
Math_66,224,-,-,-,-
Math_66,226,-,-,-,-
Math_66,228,219,54,219,-
Math_66,230,-,-,10001,-
Math_66,232,145,49,145,-
Math_66,234,219,53,219,-
Math_66,236,184,54,184,-
Math_66,238,-,-,10001,-
Math_66,240,213,50,213,-
Math_66,242,257,51,257,-
Math_66,244,-,-,10001,-
Math_66,246,177,52,178,-
Math_66,248,164,52,164,-
Math_66,250,204,49,205,-
Math_66,252,160,51,160,-
Math_66,254,176,49,177,-
Math_66,256,161,50,162,-
Math_66,258,142,49,143,-
Math_66,260,155,52,156,-
Math_66,262,160,49,160,-
Math_66,264,253,49,253,-
Math_66,266,187,53,187,-
Math_66,268,-,-,-,-
Math_66,270,192,49,192,-
Math_66,272,205,50,205,-
Math_66,274,192,62,193,-
Math_66,276,213,48,213,-
Math_66,278,163,48,163,-
Math_66,280,166,49,166,-
Math_66,282,180,48,180,-
Math_66,284,194,64,194,-
Math_66,286,148,48,149,-
Math_66,288,-,-,-,-
Math_66,290,-,-,-,-
Math_66,292,165,52,166,-
Math_66,294,254,51,254,-
Math_66,296,-,-,-,-
Math_66,298,-,-,-,-
Math_66,300,160,48,161,-
Math_66,302,229,54,230,-
Math_66,304,163,48,164,-
Math_66,306,-,-,-,-
Math_66,308,272,48,272,-
Math_66,310,176,52,176,-
Math_66,312,210,61,211,-
Math_66,314,-,-,-,-
Math_66,316,258,62,258,-
Math_66,318,200,49,200,-
Math_66,320,203,50,203,-
Math_66,322,212,50,212,-
Math_66,324,141,48,142,-
Math_66,326,214,48,215,-
Math_66,328,131,49,131,-
Math_66,330,169,52,178,-
Math_66,332,-,-,-,-
Math_66,334,-,-,10001,-
Math_66,336,-,-,10001,-
Math_66,338,139,48,139,-
Math_66,340,226,51,227,-
Math_66,342,-,-,10001,-
Math_66,344,157,48,157,-
Math_66,346,193,52,193,-
Math_66,348,171,49,171,-
Math_66,350,173,54,173,-
Math_66,352,219,49,219,-
Math_66,354,216,51,216,-
Math_66,356,174,51,174,-
Math_66,358,-,-,-,-
Math_66,360,172,48,172,-
Math_66,362,166,48,166,-
Math_66,364,176,51,176,-
Math_66,366,-,-,-,-
Math_66,368,161,48,161,-
Math_66,370,-,-,10001,-
Math_66,372,226,51,226,-
Math_66,374,207,54,207,-
Math_66,376,-,-,-,-
Math_66,378,213,51,213,-
Math_66,380,-,-,10001,-
Math_66,382,-,-,-,-
Math_66,384,180,50,181,-
Math_66,386,-,-,10001,-
Math_66,388,203,52,211,-
Math_66,390,167,51,167,-
Math_66,392,156,48,156,-
Math_66,394,209,49,209,-
Math_66,396,148,56,149,-
Math_66,398,201,48,201,-
Math_66,400,265,50,266,-
