bug_ID,variant_ID,hotswap_time,hotswap_byte_length,execute_time,run_failing_test_case_time,run_regression_test_case_time
Chart_15,2,14,11220,5,20,-
Chart_15,4,14,14653,2,17,-
Chart_15,6,12,1964,4,18,-
Chart_15,8,18,14960,2,21,-
Chart_15,10,14,15069,2,17,-
Chart_15,12,13,9832,2,16,-
Chart_15,14,-,-,-,-,-
Chart_15,16,-,-,-,-,-
Chart_15,18,14,14588,2,17,-
Chart_15,20,13,4072,2,16,-
Chart_15,22,14,10226,2,17,-
Chart_15,24,12,4144,2,15,-
Chart_15,26,-,-,-,-,-
Chart_15,28,-,-,-,-,-
Chart_15,30,13,9901,3,17,-
Chart_15,32,18,22626,46,66,-
Chart_15,34,15,15066,3,20,-
Chart_15,36,15,20608,2,19,-
Chart_15,38,12,9811,2,15,-
Chart_15,40,-,-,-,-,-
Chart_15,42,15,20316,2,18,-
Chart_15,44,12,14634,2,15,-
Chart_15,46,-,-,-,-,-
Chart_15,48,-,-,-,-,-
Chart_15,50,11,20756,2,14,-
Chart_15,52,10,9667,2,13,-
Chart_15,54,-,-,-,-,-
Chart_15,56,11,12814,2,14,-
Chart_15,58,12,14668,2,15,-
Chart_15,60,10,9853,2,13,-
Chart_15,62,14,20733,2,17,-
Chart_15,64,-,-,-,-,-
Chart_15,66,-,-,-,-,-
Chart_15,68,10,1964,2,13,-
Chart_15,70,12,9811,2,15,-
Chart_15,72,11,3048,2,14,-
Chart_15,74,11,15334,2,14,-
Chart_15,76,12,20744,2,15,-
Chart_15,78,-,-,-,-,-
Chart_15,80,11,3606,2,14,-
Chart_15,82,-,-,-,-,-
Chart_15,84,-,-,-,-,-
Chart_15,86,-,-,-,-,-
Chart_15,88,11,7022,2,14,-
Chart_15,90,11,7028,2,14,-
Chart_15,92,12,14602,2,18,-
Chart_15,94,11,4281,2,14,-
Chart_15,96,11,15334,2,14,-
Chart_15,98,11,11380,2,14,-
Chart_15,100,11,4321,2,14,-
Chart_15,102,-,-,-,-,-
Chart_15,104,11,1962,2,13,-
Chart_15,106,11,7013,2,14,-
Chart_15,108,11,9870,2,14,-
Chart_15,110,14,20729,2,17,-
Chart_15,112,12,14623,2,16,-
Chart_15,114,12,14623,2,15,-
Chart_15,116,11,24144,2,14,-
Chart_15,118,11,15334,2,14,-
Chart_15,120,14,24139,2,17,-
Chart_15,122,12,11258,3,16,-
Chart_15,124,13,33429,2,16,-
Chart_15,126,-,-,-,-,-
Chart_15,128,-,-,-,-,-
Chart_15,130,14,20658,2,17,-
Chart_15,132,18,33422,2,21,-
Chart_15,134,15,20043,9,25,-
Chart_15,136,11,15334,2,14,-
Chart_15,138,13,33453,2,16,-
Chart_15,140,11,11205,1,14,-
Chart_15,142,-,-,-,-,-
Chart_15,144,11,11223,2,14,-
Chart_15,146,-,-,-,-,-
Chart_15,148,11,3848,2,13,-
Chart_15,150,11,11205,1,14,-
Chart_15,152,-,-,-,-,-
Chart_15,154,12,4435,2,15,-
Chart_15,156,12,11205,2,15,-
Chart_15,158,11,4279,2,14,-
Chart_15,160,10,4229,2,13,-
Chart_15,162,12,10638,1,15,-
Chart_15,164,-,-,-,-,-
Chart_15,166,11,4063,2,14,-
Chart_15,168,-,-,-,-,-
Chart_15,170,-,-,-,-,-
Chart_15,172,13,15069,2,16,-
Chart_15,174,12,20790,2,15,-
Chart_15,176,-,-,-,-,-
Chart_15,178,11,4279,2,14,-
Chart_15,180,12,20756,2,15,-
Chart_15,182,13,14634,2,16,-
Chart_15,184,-,-,-,-,-
Chart_15,186,12,11078,1,15,-
Chart_15,188,13,15069,2,16,-
Chart_15,190,11,11249,2,14,-
Chart_15,192,12,10224,2,15,-
Chart_15,194,-,-,-,-,-
Chart_15,196,-,-,-,-,-
Chart_15,198,19,33417,2,22,-
Chart_15,200,11,3225,2,14,-
Chart_15,202,11,801,2,14,-
Chart_15,204,11,5448,2,14,-
Chart_15,206,11,7028,2,14,-
Chart_15,208,12,9652,2,15,-
Chart_15,210,12,20747,2,15,-
Chart_15,212,11,7041,2,14,-
Chart_15,214,12,20770,2,15,-
Chart_15,216,18,33417,2,21,-
Chart_15,218,-,-,-,-,-
Chart_15,220,12,10224,2,15,-
Chart_15,222,12,20729,2,15,-
Chart_15,224,-,-,-,-,-
Chart_15,226,12,11110,2,15,-
Chart_15,228,-,-,-,-,-
Chart_15,230,13,10946,1,15,-
Chart_15,232,-,-,-,-,-
Chart_15,234,-,-,-,-,-
Chart_15,236,-,-,-,-,-
Chart_15,238,-,-,-,-,-
Chart_15,240,11,9881,2,14,-
Chart_15,242,13,15063,2,16,-
Chart_15,244,11,4046,2,14,-
Chart_15,246,-,-,-,-,-
Chart_15,248,12,9922,2,15,-
Chart_15,250,11,9769,2,14,-
Chart_15,252,-,-,-,-,-
Chart_15,254,11,11223,2,14,-
Chart_15,256,12,20728,2,16,-
Chart_15,258,-,-,-,-,-
Chart_15,260,11,9894,2,14,-
Chart_15,262,-,-,-,-,-
Chart_15,264,12,15334,2,14,-
Chart_15,266,-,-,-,-,-
Chart_15,268,-,-,-,-,-
Chart_15,270,13,33439,2,16,-
Chart_15,272,-,-,-,-,-
Chart_15,274,12,10361,2,15,-
Chart_15,276,11,9751,2,14,-
Chart_15,278,11,1964,2,13,-
Chart_15,280,-,-,-,-,-
Chart_15,282,12,11226,2,15,-
Chart_15,284,12,14960,2,15,-
Chart_15,286,11,9857,2,14,-
Chart_15,288,11,5489,2,14,-
Chart_15,290,-,-,-,-,-
Chart_15,292,11,4292,2,14,-
Chart_15,294,-,-,-,-,-
Chart_15,296,-,-,-,-,-
Chart_15,298,-,-,-,-,-
Chart_15,300,11,11246,4,16,-
Chart_15,302,-,-,-,-,-
Chart_15,304,15,20578,2,18,-
Chart_15,306,-,-,-,-,-
Chart_15,308,13,14630,2,16,-
Chart_15,310,-,-,-,-,-
Chart_15,312,11,4260,2,14,-
Chart_15,314,-,-,-,-,-
Chart_15,316,11,9776,2,14,-
Chart_15,318,13,15081,2,16,-
Chart_15,320,11,7029,2,14,-
Chart_15,322,15,20608,1,17,-
Chart_15,324,11,4439,2,14,-
Chart_15,326,-,-,-,-,-
Chart_15,328,12,9893,2,15,-
Chart_15,330,11,841,2,14,-
Chart_15,332,-,-,-,-,-
Chart_15,334,13,14602,2,16,-
Chart_15,336,11,11205,1,14,-
Chart_15,338,-,-,-,-,-
Chart_15,340,11,4298,2,14,-
Chart_15,342,13,20761,2,16,-
Chart_15,344,-,-,-,-,-
Chart_15,346,12,10101,2,15,-
Chart_15,348,12,20770,2,16,-
Chart_15,350,12,9607,2,15,-
Chart_15,352,12,24144,2,15,-
Chart_15,354,12,15012,2,15,-
Chart_15,356,15,20582,2 3083,18,3087
Chart_15,358,21,33214,2,25,-
Chart_15,360,14,6994,2,17,-
Chart_15,362,14,15322,2,17,-
Chart_15,364,14,10258,2,17,-
Chart_15,366,15,33263,2,19,-
