bug_ID,variant_ID,hotswap_time,hotswap_byte_length,execute_time,run_failing_test_case_time,run_regression_test_case_time
Chart_3,2,23,12983,4,29,-
Chart_3,4,16,13582,5,23,-
Chart_3,6,-,-,-,-,-
Chart_3,8,-,-,-,-,-
Chart_3,10,-,-,-,-,-
Chart_3,12,15,13487,3,20,-
Chart_3,14,20,13318,2,24,-
Chart_3,16,21,13438,3,26,-
Chart_3,18,19,13480,4,24,-
Chart_3,20,19,13281,2,23,-
Chart_3,22,14,13476,2,18,-
Chart_3,24,15,13340,2,19,-
Chart_3,26,-,-,-,-,-
Chart_3,28,14,13470,2,18,-
Chart_3,30,14,13478,2,18,-
Chart_3,32,14,13470,2,18,-
Chart_3,34,13,3595,6,21,-
Chart_3,36,16,13318,3,21,-
Chart_3,38,-,-,-,-,-
Chart_3,40,15,13340,2,18,-
Chart_3,42,-,-,-,-,-
Chart_3,44,14,13503,2,18,-
Chart_3,46,-,-,-,-,-
Chart_3,48,15,13466,2,19,-
Chart_3,50,15,13258,3,19,-
Chart_3,52,15,13519,2,19,-
Chart_3,54,15,13466,2,18,-
Chart_3,56,15,13318,2,18,-
Chart_3,58,-,-,-,-,-
Chart_3,60,15,13318,2,18,-
Chart_3,62,14,13480,2,18,-
Chart_3,64,15,13438,2,19,-
Chart_3,66,-,-,-,-,-
Chart_3,68,14,13340,2,18,-
Chart_3,70,-,-,-,-,-
Chart_3,72,14,13463,2,17,-
Chart_3,74,14,13463,2,17,-
Chart_3,76,15,13318,2,18,-
Chart_3,78,-,-,-,-,-
Chart_3,80,-,-,-,-,-
Chart_3,82,14,13476,2,17,-
Chart_3,84,15,13340,3,18,-
Chart_3,86,14,13472,3,18,-
Chart_3,88,14,13477,2,17,-
Chart_3,90,-,-,-,-,-
Chart_3,92,-,-,-,-,-
Chart_3,94,-,-,-,-,-
Chart_3,96,14,13476,2,17,-
Chart_3,98,14,13318,2,18,-
Chart_3,100,15,13340,2,18,-
Chart_3,102,14,13480,2,17,-
Chart_3,104,-,-,-,-,-
