bug_ID,variant_ID,process_lifetime,execute_time,run_failing_test_case_time,run_regression_test_case_time
Chart_20,10,169,104,169,-
Chart_20,28,-,-,-,-
Chart_20,30,-,-,-,-
Chart_20,32,-,-,-,-
Chart_20,46,-,-,-,-
Chart_20,54,-,-,-,-
Chart_20,60,-,-,-,-
Chart_20,64,-,-,-,-
Chart_20,74,-,-,-,-
Chart_20,76,314,244,315,-
Chart_20,80,-,-,-,-
Chart_20,96,288,206,289,-
Chart_20,98,-,-,-,-
Chart_20,102,-,-,-,-
Chart_20,138,-,-,-,-
Chart_20,142,-,-,-,-
Chart_20,146,-,-,-,-
Chart_20,150,-,-,-,-
Chart_20,156,-,-,-,-
Chart_20,168,-,-,-,-
Chart_20,180,-,-,-,-
Chart_20,182,-,-,-,-
Chart_20,186,-,-,-,-
Chart_20,198,-,-,-,-
Chart_20,232,-,-,-,-
Chart_20,260,-,-,-,-
Chart_20,282,204,142,204,-
Chart_20,300,-,-,-,-
Chart_20,302,-,-,-,-
Chart_20,318,-,-,-,-
Chart_20,324,-,-,-,-
Chart_20,328,-,-,-,-
Chart_20,330,-,-,-,-
Chart_20,336,-,-,-,-
Chart_20,350,-,-,-,-
Chart_20,358,-,-,-,-
Chart_20,370,-,-,-,-
Chart_20,374,304,238,305,-
Chart_20,378,-,-,-,-
Chart_20,390,-,-,-,-
Chart_20,392,-,-,-,-
