bug_ID,variant_ID,process_lifetime,execute_time,run_failing_test_case_time,run_regression_test_case_time
Chart_12,2,279,200,279,-
Chart_12,4,243,178,244,-
Chart_12,6,-,-,-,-
Chart_12,8,-,-,-,-
Chart_12,10,236,175,237,-
Chart_12,12,363,288,369,-
Chart_12,14,152,80,152,-
Chart_12,16,-,-,-,-
Chart_12,18,161,89,162,-
Chart_12,20,280,208,280,-
Chart_12,22,284,212,284,-
Chart_12,24,-,-,-,-
Chart_12,26,297,236,298,-
Chart_12,28,309,242,310,-
Chart_12,30,270,205,270,-
Chart_12,32,319,247,319,-
Chart_12,34,386,313,387,-
Chart_12,36,210,147,211,-
Chart_12,38,-,-,-,-
Chart_12,40,263,196,264,-
Chart_12,42,232,158,232,-
Chart_12,44,248,186,249,-
Chart_12,46,294,216,295,-
Chart_12,48,335,264,335,-
Chart_12,50,-,-,-,-
Chart_12,52,332,258,332,-
Chart_12,54,323,261,323,-
Chart_12,56,278,209,278,-
Chart_12,58,283,209,283,-
Chart_12,60,283,205,284,-
Chart_12,62,235,172,235,-
Chart_12,64,272,211,273,-
Chart_12,66,-,-,-,-
Chart_12,68,281,218,281,-
Chart_12,70,283,209,283,-
Chart_12,72,223,151,224,-
Chart_12,74,-,-,-,-
Chart_12,76,271,209,271,-
Chart_12,78,233,159,233,-
Chart_12,80,274,200,274,-
Chart_12,82,240,168,241,-
Chart_12,84,268,201,269,-
Chart_12,86,268,196,269,-
Chart_12,88,258,191,259,-
Chart_12,90,216,155,217,-
Chart_12,92,-,-,-,-
Chart_12,94,265,190,266,-
Chart_12,96,238,169,238,-
Chart_12,98,142,82,142,-
Chart_12,100,287,225,288,-
Chart_12,102,-,-,-,-
Chart_12,104,251,190,251,-
Chart_12,106,303,232,303,-
Chart_12,108,285,220,285,-
Chart_12,110,219,157,219,-
Chart_12,112,269,201,269,-
Chart_12,114,263,197,264,-
Chart_12,116,275,204,275,-
Chart_12,118,283,223,284,-
Chart_12,120,245,184,245,-
Chart_12,122,268,194,268,-
Chart_12,124,232,162,233,-
Chart_12,126,243,168,243,-
Chart_12,128,276,215,276,-
Chart_12,130,-,-,-,-
Chart_12,132,-,-,-,-
Chart_12,134,238,177,238,-
Chart_12,136,224,153,225,-
Chart_12,138,-,-,-,-
Chart_12,140,-,-,-,-
Chart_12,142,-,-,-,-
Chart_12,144,235,158,235,-
Chart_12,146,-,-,-,-
Chart_12,148,-,-,-,-
Chart_12,150,276,215,276,-
Chart_12,152,263,202,263,-
Chart_12,154,326,260,326,-
Chart_12,156,293,230,294,-
Chart_12,158,277,216,277,-
Chart_12,160,377,305,377,-
Chart_12,162,223,162,224,-
Chart_12,164,249,188,249,-
Chart_12,166,329,262,329,-
Chart_12,168,214,153,214,-
Chart_12,170,328,267,328,-
Chart_12,172,-,-,-,-
Chart_12,174,303,231,303,-
Chart_12,176,265,204,265,-
Chart_12,178,216,146,216,-
Chart_12,180,232,171,232,-
Chart_12,182,260,198,260,-
Chart_12,184,201,141,202,-
Chart_12,186,215,152,215,-
Chart_12,188,-,-,-,-
Chart_12,190,262,201,262,-
Chart_12,192,235,174,236,-
Chart_12,194,293,233,294,-
Chart_12,196,292,230,292,-
Chart_12,198,-,-,-,-
Chart_12,200,221,160,221,-
Chart_12,202,285,207,285,-
Chart_12,204,-,-,-,-
Chart_12,206,302,225,302,-
Chart_12,208,223,151,223,-
Chart_12,210,353,286,353,-
Chart_12,212,205,143,205,-
Chart_12,214,-,-,-,-
Chart_12,216,237,169,237,-
Chart_12,218,-,-,-,-
Chart_12,220,-,-,-,-
Chart_12,222,246,171,246,-
Chart_12,224,244,182,245,-
Chart_12,226,276,209,276,-
Chart_12,228,228,167,228,-
Chart_12,230,258,197,259,-
Chart_12,232,265,198,265,-
Chart_12,234,252,190,252,-
Chart_12,236,237,166,237,-
Chart_12,238,297,229,297,-
Chart_12,240,268,208,269,-
Chart_12,242,286,216,287,-
Chart_12,244,310,245,310,-
Chart_12,246,-,-,-,-
Chart_12,248,-,-,-,-
Chart_12,250,264,202,265,-
Chart_12,252,263,196,263,-
Chart_12,254,271,205,271,-
Chart_12,256,241,169,242,-
Chart_12,258,279,219,279,-
Chart_12,260,-,-,-,-
Chart_12,262,-,-,-,-
Chart_12,264,315,242,315,-
Chart_12,266,310,249,310,-
Chart_12,268,283,223,283,-
Chart_12,270,347,280,347,-
Chart_12,272,255,184,256,-
Chart_12,274,350,271,350,-
Chart_12,276,242,181,242,-
Chart_12,278,245,186,246,-
Chart_12,280,285,215,285,-
Chart_12,282,353,272,353,-
Chart_12,284,267,200,267,-
Chart_12,286,264,184,264,-
Chart_12,288,269,198,269,-
Chart_12,290,235,165,236,-
Chart_12,292,238,178,238,-
Chart_12,294,288,227,288,-
Chart_12,296,310,244,310,-
Chart_12,298,-,-,-,-
Chart_12,300,150,84,151,-
Chart_12,302,-,-,-,-
Chart_12,304,254,193,254,-
Chart_12,306,233,173,234,-
Chart_12,308,296,230,296,-
Chart_12,310,241,176,242,-
Chart_12,312,150,79,151,-
Chart_12,314,260,189,260,-
Chart_12,316,250,183,250,-
Chart_12,318,-,-,-,-
Chart_12,320,292,226,292,-
Chart_12,322,-,-,-,-
Chart_12,324,-,-,-,-
Chart_12,326,238,167,238,-
Chart_12,328,320,259,320,-
Chart_12,330,-,-,-,-
Chart_12,332,263,196,263,-
Chart_12,334,-,-,-,-
Chart_12,336,262,195,262,-
Chart_12,338,215,154,215,-
Chart_12,340,-,-,-,-
Chart_12,342,-,-,-,-
Chart_12,344,268,193,269,-
Chart_12,346,228,167,228,-
Chart_12,348,241,170,241,-
Chart_12,350,-,-,-,-
Chart_12,352,-,-,-,-
Chart_12,354,156,84,156,-
Chart_12,356,242,181,243,-
Chart_12,358,-,-,-,-
Chart_12,360,-,-,-,-
Chart_12,362,-,-,-,-
Chart_12,364,221,161,222,-
Chart_12,366,-,-,-,-
Chart_12,368,-,-,-,-
Chart_12,370,-,-,-,-
Chart_12,372,211,150,211,-
Chart_12,374,236,174,236,-
Chart_12,376,-,-,-,-
Chart_12,378,258,186,258,-
Chart_12,380,276,208,276,-
Chart_12,382,301,240,301,-
Chart_12,384,225,163,225,-
Chart_12,386,310,243,310,-
Chart_12,388,297,237,297,-
Chart_12,390,266,206,266,-
Chart_12,392,233,163,234,-
Chart_12,394,293,215,293,-
Chart_12,396,-,-,-,-
Chart_12,398,226,165,226,-
Chart_12,400,274,200,275,-
