bug_ID,variant_ID,hotswap_time,hotswap_byte_length,execute_time,run_failing_test_case_time,run_regression_test_case_time
Chart_19,2,15,15870,12,29,-
Chart_19,4,20,43219,11,33,-
Chart_19,6,16,17147,10,27,-
Chart_19,8,-,-,-,-,-
Chart_19,10,16,17147,10,27,-
Chart_19,12,25,43154,10,36,-
Chart_19,14,-,-,-,-,-
Chart_19,16,15,16506,11,28,-
Chart_19,18,12,17148,10,24,-
Chart_19,20,14,43220,10,25,-
Chart_19,22,13,43174,1,15,-
Chart_19,24,12,17151,9,22,-
Chart_19,26,13,43228,10,25,-
Chart_19,28,11,17148,9,21,-
Chart_19,30,12,17148,12,26,-
Chart_19,32,14,15137,10,25,-
Chart_19,34,14,43223,1,16,-
Chart_19,36,12,17155,9,22,-
Chart_19,38,14,43069,9,24,-
Chart_19,40,-,-,-,-,-
Chart_19,42,15,17074,9,25,-
Chart_19,44,25,43154,9,35,-
Chart_19,46,12,16991,9,23,-
Chart_19,48,-,-,-,-,-
Chart_19,50,14,43215,10,25,-
Chart_19,52,-,-,-,-,-
Chart_19,54,16,17147,9,27,-
Chart_19,56,14,15137,9,24,-
Chart_19,58,25,43154,9,36,-
Chart_19,60,14,43219,9,24,-
Chart_19,62,13,43219,9,23,-
Chart_19,64,13,43215,8,23,-
Chart_19,66,11,16933,10,23,-
Chart_19,68,11,17147,9,22,-
Chart_19,70,13,43243,9,23,-
Chart_19,72,11,15161,9,22,-
Chart_19,74,11,2850,10,22,-
Chart_19,76,13,43219,10,25,-
Chart_19,78,-,-,-,-,-
Chart_19,80,21,43145,10,32,-
Chart_19,82,12,17147,9,22,-
Chart_19,84,13,43211,9,24,-
Chart_19,86,12,17147,9,22,-
Chart_19,88,14,43212,9,24,-
Chart_19,90,-,-,-,-,-
Chart_19,92,12,17159,9,22,-
Chart_19,94,14,43204,9,25,-
Chart_19,96,21,42912,1,24,-
Chart_19,98,-,-,-,-,-
Chart_19,100,14,43217,11,27,-
