bug_ID,variant_ID,hotswap_time,hotswap_byte_length,execute_time,run_failing_test_case_time,run_regression_test_case_time
Chart_7,2,14,5770,1,17,-
Chart_7,4,13,5761,2,16,-
Chart_7,6,13,5757,1,15,-
Chart_7,8,-,-,-,-,-
Chart_7,10,12,5761,1,14,-
Chart_7,12,16,5568,13,30,-
Chart_7,14,12,5770,1,14,-
Chart_7,16,-,-,-,-,-
Chart_7,18,-,-,-,-,-
Chart_7,20,-,-,-,-,-
Chart_7,22,11,5771,1,14,-
Chart_7,24,-,-,-,-,-
Chart_7,26,-,-,-,-,-
Chart_7,28,16,3171,1,18,-
Chart_7,30,16,5761,0,17,-
Chart_7,32,11,5761,1,14,-
Chart_7,34,16,5804,1,18,-
Chart_7,36,-,-,-,-,-
Chart_7,38,11,5770,2,14,-
Chart_7,40,11,5770,1,14,-
Chart_7,42,11,5761,2,15,-
Chart_7,44,12,6002,3,16,-
Chart_7,46,11,5791,1,14,-
Chart_7,48,12,5784,0,13,-
Chart_7,50,12,5756,1,14,-
Chart_7,52,11,5756,1,13,-
Chart_7,54,11,5495,1,13,-
Chart_7,56,11,3248,1,13,-
Chart_7,58,-,-,-,-,-
Chart_7,60,12,5675,1,14,-
Chart_7,62,-,-,-,-,-
Chart_7,64,12,5670,1,15,-
Chart_7,66,11,5757,1,14,-
Chart_7,68,12,5671,1,14,-
Chart_7,70,-,-,-,-,-
Chart_7,72,-,-,-,-,-
Chart_7,74,-,-,-,-,-
Chart_7,76,11,5756,1,13,-
Chart_7,78,15,5703,1,17,-
Chart_7,80,-,-,-,-,-
Chart_7,82,-,-,-,-,-
Chart_7,84,10,5770,1,12,-
Chart_7,86,15,3290,1,17,-
Chart_7,88,16,5787,1,18,-
Chart_7,90,15,5696,1,17,-
Chart_7,92,-,-,-,-,-
Chart_7,94,-,-,-,-,-
Chart_7,96,-,-,-,-,-
Chart_7,98,-,-,-,-,-
Chart_7,100,-,-,-,-,-
Chart_7,102,-,-,-,-,-
Chart_7,104,15,5761,1,17,-
Chart_7,106,11,3246,1,13,-
Chart_7,108,12,5402,0,13,-
Chart_7,110,-,-,-,-,-
Chart_7,112,12,5770,1,14,-
Chart_7,114,-,-,-,-,-
Chart_7,116,11,3246,1,14,-
Chart_7,118,12,5869,2,15,-
Chart_7,120,11,3246,1,14,-
Chart_7,122,11,5761,2,13,-
Chart_7,124,11,5388,0,12,-
Chart_7,126,10,5761,1,13,-
Chart_7,128,10,5658,0,12,-
Chart_7,130,11,5770,1,13,-
Chart_7,132,-,-,-,-,-
Chart_7,134,11,5790,1,13,-
Chart_7,136,11,5761,1,13,-
Chart_7,138,11,3236,1,13,-
Chart_7,140,11,5770,1,13,-
Chart_7,142,11,5490,0,12,-
Chart_7,144,11,5703,1,13,-
Chart_7,146,10,3248,1,13,-
Chart_7,148,10,5703,1,13,-
Chart_7,150,11,5761,1,13,-
Chart_7,152,-,-,-,-,-
Chart_7,154,11,5761,1,13,-
Chart_7,156,11,5756,1,13,-
Chart_7,158,11,3236,1,13,-
Chart_7,160,11,5783,1,13,-
Chart_7,162,11,5761,1,13,-
Chart_7,164,-,-,-,-,-
Chart_7,166,14,3246,1,16,-
Chart_7,168,-,-,-,-,-
Chart_7,170,-,-,-,-,-
Chart_7,172,13,5703,1,15,-
Chart_7,174,14,5704,1,16,-
Chart_7,176,-,-,-,-,-
Chart_7,178,-,-,-,-,-
Chart_7,180,11,5529,1,13,-
Chart_7,182,16,5550,1,18,-
Chart_7,184,-,-,-,-,-
Chart_7,186,16,5757,1,18,-
Chart_7,188,13,5484,0,15,-
Chart_7,190,11,5754,1,13,-
Chart_7,192,-,-,-,-,-
Chart_7,194,11,5770,1,13,-
Chart_7,196,-,-,-,-,-
Chart_7,198,-,-,-,-,-
Chart_7,200,15,5761,1,17,-
Chart_7,202,15,5761,1,17,-
Chart_7,204,11,5756,1,13,-
Chart_7,206,11,5523,3,15,-
Chart_7,208,12,5770,1,14,-
Chart_7,210,11,5770,1,14,-
Chart_7,212,-,-,-,-,-
Chart_7,214,11,5761,0,13,-
Chart_7,216,11,5770,1,13,-
Chart_7,218,11,5757,1,14,-
Chart_7,220,-,-,-,-,-
Chart_7,222,11,5770,1,13,-
Chart_7,224,-,-,-,-,-
Chart_7,226,11,5670,1,13,-
Chart_7,228,11,5703,1,13,-
Chart_7,230,11,5776,1,13,-
Chart_7,232,11,5748,1,13,-
Chart_7,234,-,-,-,-,-
Chart_7,236,11,5845,1,14,-
Chart_7,238,11,5327,1,13,-
Chart_7,240,-,-,-,-,-
Chart_7,242,-,-,-,-,-
Chart_7,244,11,5761,1,13,-
Chart_7,246,-,-,-,-,-
Chart_7,248,11,3177,1,13,-
Chart_7,250,11,5779,1,13,-
Chart_7,252,11,5770,1,13,-
Chart_7,254,11,5469,1,13,-
Chart_7,256,-,-,-,-,-
Chart_7,258,11,5770,1,13,-
Chart_7,260,11,5770,1,13,-
Chart_7,262,-,-,-,-,-
Chart_7,264,11,3201,1,13,-
Chart_7,266,-,-,-,-,-
Chart_7,268,11,3236,1,13,-
Chart_7,270,-,-,-,-,-
Chart_7,272,11,5699,1,13,-
Chart_7,274,11,5670,1,14,-
Chart_7,276,12,3236,1,14,-
Chart_7,278,-,-,-,-,-
Chart_7,280,12,5761,1,14,-
Chart_7,282,12,5791,1,14,-
Chart_7,284,11,5770,1,14,-
Chart_7,286,12,5761,1,14,-
Chart_7,288,-,-,-,-,-
Chart_7,290,12,5770,1,14,-
Chart_7,292,-,-,-,-,-
Chart_7,294,11,5658,1,14,-
Chart_7,296,11,5386,1,13,-
Chart_7,298,12,3236,1,14,-
Chart_7,300,12,5770,1,14,-
Chart_7,302,12,5797,1,14,-
Chart_7,304,11,5770,1,14,-
Chart_7,306,11,3218,1,14,-
Chart_7,308,-,-,-,-,-
Chart_7,310,-,-,-,-,-
Chart_7,312,-,-,-,-,-
Chart_7,314,11,5775,1,14,-
Chart_7,316,11,5973,1,13,-
Chart_7,318,11,5770,1,13,-
Chart_7,320,11,5757,1,13,-
Chart_7,322,12,5754,1,14,-
Chart_7,324,11,5787,1,13,-
Chart_7,326,-,-,-,-,-
Chart_7,328,11,5703,1,13,-
Chart_7,330,12,5366,1,14,-
Chart_7,332,11,5757,1,13,-
Chart_7,334,11,5770,1,14,-
Chart_7,336,12,5761,0,13,-
Chart_7,338,-,-,-,-,-
Chart_7,340,-,-,-,-,-
Chart_7,342,-,-,-,-,-
Chart_7,344,11,5756,1,13,-
Chart_7,346,11,5770,1,13,-
Chart_7,348,11,5704,1,14,-
Chart_7,350,12,5670,1,14,-
