bug_ID,variant_ID,process_lifetime,execute_time,run_failing_test_case_time,run_regression_test_case_time
Chart_4,2,562,486,563,-
Chart_4,4,510,437,510,-
Chart_4,6,-,-,-,-
Chart_4,8,-,-,-,-
Chart_4,10,505,432,505,-
Chart_4,12,511,436,512,-
Chart_4,14,553,475,554,-
Chart_4,16,-,-,-,-
Chart_4,18,481,407,481,-
Chart_4,20,-,-,-,-
Chart_4,22,572,496,573,-
Chart_4,24,-,-,-,-
Chart_4,26,551,475,551,-
Chart_4,28,549,470,550,-
Chart_4,30,479,418,480,-
Chart_4,32,559,482,560,-
Chart_4,34,519,441,520,-
Chart_4,36,-,-,-,-
Chart_4,38,518,446,518,-
Chart_4,40,-,-,-,-
Chart_4,42,502,428,503,-
Chart_4,44,-,-,-,-
Chart_4,46,528,453,529,-
Chart_4,48,531,463,532,-
Chart_4,50,474,396,474,-
Chart_4,52,-,-,-,-
Chart_4,54,510,438,511,-
Chart_4,56,-,-,-,-
Chart_4,58,-,-,-,-
Chart_4,60,557,481,557,-
Chart_4,62,489,417,489,-
Chart_4,64,623,547,623,-
Chart_4,66,546,469,546,-
Chart_4,68,533,461,534,-
Chart_4,70,501,423,502,-
Chart_4,72,508,432,508,-
Chart_4,74,543,469,543,-
Chart_4,76,584,508,585,-
Chart_4,78,-,-,-,-
Chart_4,80,524,453,525,-
Chart_4,82,570,494,570,-
Chart_4,84,-,-,-,-
Chart_4,86,493,415,494,-
Chart_4,88,-,-,-,-
Chart_4,90,-,-,-,-
Chart_4,92,521,433,521,-
Chart_4,94,497,424,498,-
Chart_4,96,-,-,-,-
Chart_4,98,484,412,485,-
Chart_4,100,497,425,497,-
Chart_4,102,525,448,525,-
Chart_4,104,564,488,565,-
Chart_4,106,520,448,520,-
Chart_4,108,522,450,522,-
Chart_4,110,-,-,-,-
Chart_4,112,501,429,501,-
Chart_4,114,-,-,-,-
Chart_4,116,-,-,-,-
Chart_4,118,510,436,510,-
Chart_4,120,616,540,616,-
Chart_4,122,-,-,-,-
Chart_4,124,388,317,388,-
Chart_4,126,-,-,-,-
Chart_4,128,447,385,447,-
Chart_4,130,560,492,560,-
Chart_4,132,496,418,496,-
Chart_4,134,511,438,511,-
Chart_4,136,480,407,480,-
Chart_4,138,530,459,531,-
Chart_4,140,473,401,474,-
Chart_4,142,-,-,-,-
Chart_4,144,-,-,-,-
Chart_4,146,490,417,490,-
Chart_4,148,442,371,443,-
Chart_4,150,544,468,544,-
Chart_4,152,-,-,-,-
Chart_4,154,-,-,-,-
