id,compile_time,compile_result,process_failing_time,process_failing_result,process_failing_count,process_failing_cases,process_regression_time,process_regression_result,hotswap_time,hotswap_length,hotswap_failing_time,hotswap_failing_result,hotswap_failing_count,hotswap_failing_cases,hotswap_regression_time,side_effect
2,40,true,218,false,1,"[testIssue631(org.apache.commons.math.analysis.solvers.RegulaFalsiSolverTest): Unexpected exception, expected<org.apache.commons.math.exception.ConvergenceException> but was<org.apache.commons.math.exception.TooManyEvaluationsException>-]",,,6,4534,11,false,1,"[testIssue631(org.apache.commons.math.analysis.solvers.RegulaFalsiSolverTest): Unexpected exception, expected<org.apache.commons.math.exception.ConvergenceException> but was<org.apache.commons.math.exception.TooManyEvaluationsException>-]",,
3,35,true,227,false,1,"[testIssue631(org.apache.commons.math.analysis.solvers.RegulaFalsiSolverTest): Unexpected exception, expected<org.apache.commons.math.exception.ConvergenceException> but was<org.apache.commons.math.exception.TooManyEvaluationsException>-]",,,5,4534,8,false,1,"[testIssue631(org.apache.commons.math.analysis.solvers.RegulaFalsiSolverTest): Unexpected exception, expected<org.apache.commons.math.exception.ConvergenceException> but was<org.apache.commons.math.exception.TooManyEvaluationsException>-]",,
4,33,true,239,false,1,"[testIssue631(org.apache.commons.math.analysis.solvers.RegulaFalsiSolverTest): Unexpected exception, expected<org.apache.commons.math.exception.ConvergenceException> but was<org.apache.commons.math.exception.TooManyEvaluationsException>-]",,,6,4534,13,false,1,"[testIssue631(org.apache.commons.math.analysis.solvers.RegulaFalsiSolverTest): Unexpected exception, expected<org.apache.commons.math.exception.ConvergenceException> but was<org.apache.commons.math.exception.TooManyEvaluationsException>-]",,
5,32,true,216,false,1,"[testIssue631(org.apache.commons.math.analysis.solvers.RegulaFalsiSolverTest): Unexpected exception, expected<org.apache.commons.math.exception.ConvergenceException> but was<org.apache.commons.math.exception.TooManyEvaluationsException>-]",,,5,4534,8,false,1,"[testIssue631(org.apache.commons.math.analysis.solvers.RegulaFalsiSolverTest): Unexpected exception, expected<org.apache.commons.math.exception.ConvergenceException> but was<org.apache.commons.math.exception.TooManyEvaluationsException>-]",,
6,28,true,185,false,1,"[testIssue631(org.apache.commons.math.analysis.solvers.RegulaFalsiSolverTest): Unexpected exception, expected<org.apache.commons.math.exception.ConvergenceException> but was<org.apache.commons.math.exception.TooManyEvaluationsException>-]",,,6,4534,9,false,1,"[testIssue631(org.apache.commons.math.analysis.solvers.RegulaFalsiSolverTest): Unexpected exception, expected<org.apache.commons.math.exception.ConvergenceException> but was<org.apache.commons.math.exception.TooManyEvaluationsException>-]",,
7,22,true,211,false,1,"[testIssue631(org.apache.commons.math.analysis.solvers.RegulaFalsiSolverTest): Unexpected exception, expected<org.apache.commons.math.exception.ConvergenceException> but was<org.apache.commons.math.exception.TooManyEvaluationsException>-]",,,6,4534,9,false,1,"[testIssue631(org.apache.commons.math.analysis.solvers.RegulaFalsiSolverTest): Unexpected exception, expected<org.apache.commons.math.exception.ConvergenceException> but was<org.apache.commons.math.exception.TooManyEvaluationsException>-]",,
8,24,true,281,false,7,"[testIssue631(org.apache.commons.math.analysis.solvers.RegulaFalsiSolverTest): Unexpected exception, expected<org.apache.commons.math.exception.ConvergenceException> but was<org.apache.commons.math.exception.TooManyEvaluationsException>-, testSolutionRightSide(org.apache.commons.math.analysis.solvers.RegulaFalsiSolverTest): illegal state: maximal count (100) exceeded: evaluations-, testSolutionAboveSide(org.apache.commons.math.analysis.solvers.RegulaFalsiSolverTest): illegal state: maximal count (100) exceeded: evaluations-, testSolutionBelowSide(org.apache.commons.math.analysis.solvers.RegulaFalsiSolverTest): illegal state: maximal count (100) exceeded: evaluations-, testSolutionLeftSide(org.apache.commons.math.analysis.solvers.RegulaFalsiSolverTest): illegal state: maximal count (100) exceeded: evaluations-, testQuinticZero(org.apache.commons.math.analysis.solvers.RegulaFalsiSolverTest): null-, testSinZero(org.apache.commons.math.analysis.solvers.RegulaFalsiSolverTest): null-]",,,13,6066,18,false,7,"[testIssue631(org.apache.commons.math.analysis.solvers.RegulaFalsiSolverTest): Unexpected exception, expected<org.apache.commons.math.exception.ConvergenceException> but was<org.apache.commons.math.exception.TooManyEvaluationsException>-, testSolutionRightSide(org.apache.commons.math.analysis.solvers.RegulaFalsiSolverTest): illegal state: maximal count (100) exceeded: evaluations-, testSolutionAboveSide(org.apache.commons.math.analysis.solvers.RegulaFalsiSolverTest): illegal state: maximal count (100) exceeded: evaluations-, testSolutionBelowSide(org.apache.commons.math.analysis.solvers.RegulaFalsiSolverTest): illegal state: maximal count (100) exceeded: evaluations-, testSolutionLeftSide(org.apache.commons.math.analysis.solvers.RegulaFalsiSolverTest): illegal state: maximal count (100) exceeded: evaluations-, testQuinticZero(org.apache.commons.math.analysis.solvers.RegulaFalsiSolverTest): null-, testSinZero(org.apache.commons.math.analysis.solvers.RegulaFalsiSolverTest): null-]",,
9,21,true,239,false,5,"[testIssue631(org.apache.commons.math.analysis.solvers.RegulaFalsiSolverTest): Unexpected exception, expected<org.apache.commons.math.exception.ConvergenceException> but was<java.lang.AssertionError>-, testSolutionRightSide(org.apache.commons.math.analysis.solvers.RegulaFalsiSolverTest): null-, testSolutionBelowSide(org.apache.commons.math.analysis.solvers.RegulaFalsiSolverTest): null-, testSolutionLeftSide(org.apache.commons.math.analysis.solvers.RegulaFalsiSolverTest): null-, testQuinticZero(org.apache.commons.math.analysis.solvers.RegulaFalsiSolverTest): expected:<0.5000000000024736> but was:<0.0>-]",,,14,6066,17,false,5,"[testIssue631(org.apache.commons.math.analysis.solvers.RegulaFalsiSolverTest): Unexpected exception, expected<org.apache.commons.math.exception.ConvergenceException> but was<java.lang.AssertionError>-, testSolutionRightSide(org.apache.commons.math.analysis.solvers.RegulaFalsiSolverTest): null-, testSolutionBelowSide(org.apache.commons.math.analysis.solvers.RegulaFalsiSolverTest): null-, testSolutionLeftSide(org.apache.commons.math.analysis.solvers.RegulaFalsiSolverTest): null-, testQuinticZero(org.apache.commons.math.analysis.solvers.RegulaFalsiSolverTest): expected:<0.5000000000024736> but was:<0.0>-]",,
10,38,true,242,false,7,"[testIssue631(org.apache.commons.math.analysis.solvers.RegulaFalsiSolverTest): Unexpected exception, expected<org.apache.commons.math.exception.ConvergenceException> but was<org.apache.commons.math.exception.TooManyEvaluationsException>-, testSolutionRightSide(org.apache.commons.math.analysis.solvers.RegulaFalsiSolverTest): illegal state: maximal count (100) exceeded: evaluations-, testSolutionAboveSide(org.apache.commons.math.analysis.solvers.RegulaFalsiSolverTest): illegal state: maximal count (100) exceeded: evaluations-, testSolutionBelowSide(org.apache.commons.math.analysis.solvers.RegulaFalsiSolverTest): illegal state: maximal count (100) exceeded: evaluations-, testSolutionLeftSide(org.apache.commons.math.analysis.solvers.RegulaFalsiSolverTest): illegal state: maximal count (100) exceeded: evaluations-, testQuinticZero(org.apache.commons.math.analysis.solvers.RegulaFalsiSolverTest): null-, testSinZero(org.apache.commons.math.analysis.solvers.RegulaFalsiSolverTest): null-]",,,16,6066,21,false,7,"[testIssue631(org.apache.commons.math.analysis.solvers.RegulaFalsiSolverTest): Unexpected exception, expected<org.apache.commons.math.exception.ConvergenceException> but was<org.apache.commons.math.exception.TooManyEvaluationsException>-, testSolutionRightSide(org.apache.commons.math.analysis.solvers.RegulaFalsiSolverTest): illegal state: maximal count (100) exceeded: evaluations-, testSolutionAboveSide(org.apache.commons.math.analysis.solvers.RegulaFalsiSolverTest): illegal state: maximal count (100) exceeded: evaluations-, testSolutionBelowSide(org.apache.commons.math.analysis.solvers.RegulaFalsiSolverTest): illegal state: maximal count (100) exceeded: evaluations-, testSolutionLeftSide(org.apache.commons.math.analysis.solvers.RegulaFalsiSolverTest): illegal state: maximal count (100) exceeded: evaluations-, testQuinticZero(org.apache.commons.math.analysis.solvers.RegulaFalsiSolverTest): null-, testSinZero(org.apache.commons.math.analysis.solvers.RegulaFalsiSolverTest): null-]",,
11,21,true,256,false,7,"[testIssue631(org.apache.commons.math.analysis.solvers.RegulaFalsiSolverTest): Unexpected exception, expected<org.apache.commons.math.exception.ConvergenceException> but was<org.apache.commons.math.exception.TooManyEvaluationsException>-, testSolutionRightSide(org.apache.commons.math.analysis.solvers.RegulaFalsiSolverTest): illegal state: maximal count (100) exceeded: evaluations-, testSolutionAboveSide(org.apache.commons.math.analysis.solvers.RegulaFalsiSolverTest): illegal state: maximal count (100) exceeded: evaluations-, testSolutionBelowSide(org.apache.commons.math.analysis.solvers.RegulaFalsiSolverTest): illegal state: maximal count (100) exceeded: evaluations-, testSolutionLeftSide(org.apache.commons.math.analysis.solvers.RegulaFalsiSolverTest): illegal state: maximal count (100) exceeded: evaluations-, testQuinticZero(org.apache.commons.math.analysis.solvers.RegulaFalsiSolverTest): null-, testSinZero(org.apache.commons.math.analysis.solvers.RegulaFalsiSolverTest): null-]",,,12,6066,18,false,7,"[testIssue631(org.apache.commons.math.analysis.solvers.RegulaFalsiSolverTest): Unexpected exception, expected<org.apache.commons.math.exception.ConvergenceException> but was<org.apache.commons.math.exception.TooManyEvaluationsException>-, testSolutionRightSide(org.apache.commons.math.analysis.solvers.RegulaFalsiSolverTest): illegal state: maximal count (100) exceeded: evaluations-, testSolutionAboveSide(org.apache.commons.math.analysis.solvers.RegulaFalsiSolverTest): illegal state: maximal count (100) exceeded: evaluations-, testSolutionBelowSide(org.apache.commons.math.analysis.solvers.RegulaFalsiSolverTest): illegal state: maximal count (100) exceeded: evaluations-, testSolutionLeftSide(org.apache.commons.math.analysis.solvers.RegulaFalsiSolverTest): illegal state: maximal count (100) exceeded: evaluations-, testQuinticZero(org.apache.commons.math.analysis.solvers.RegulaFalsiSolverTest): null-, testSinZero(org.apache.commons.math.analysis.solvers.RegulaFalsiSolverTest): null-]",,
