id,compile_time,compile_result,process_failing_time,process_failing_result,process_failing_count,process_failing_cases,process_regression_time,process_regression_result,hotswap_time,hotswap_length,hotswap_failing_time,hotswap_failing_result,hotswap_failing_count,hotswap_failing_cases,hotswap_regression_time,side_effect
2,27,true,157,false,1,[testIssue942(org.apache.commons.math3.distribution.DiscreteRealDistributionTest): number of samples (1)-],,,8,3210,46,false,1,[testIssue942(org.apache.commons.math3.distribution.DiscreteRealDistributionTest): number of samples (1)-],,
3,25,true,147,false,1,[testIssue942(org.apache.commons.math3.distribution.DiscreteRealDistributionTest): org.apache.commons.math3.distribution.DiscreteRealDistributionTest$2-],,,8,3127,49,false,1,[testIssue942(org.apache.commons.math3.distribution.DiscreteRealDistributionTest): org.apache.commons.math3.distribution.DiscreteRealDistributionTest$2-],,
4,24,true,161,false,1,[testIssue942(org.apache.commons.math3.distribution.DiscreteRealDistributionTest): org.apache.commons.math3.distribution.DiscreteRealDistributionTest$2-],,,9,3127,46,false,1,[testIssue942(org.apache.commons.math3.distribution.DiscreteRealDistributionTest): org.apache.commons.math3.distribution.DiscreteRealDistributionTest$2-],,
5,16,true,134,true,,,166910,true,8,3414,42,true,,,142164,"process:[]hotswap:[testCrossover(org.apache.commons.math3.genetics.UniformCrossoverTest): expected:<0.5> but was:<0.9994>-, testIssue695(org.apache.commons.math3.ode.events.EventStateTest): going backard in time! (0.0 < 11.01)-]"
6,18,true,165,true,,,157330,true,18,3423,56,true,,,148209,"process:[]hotswap:[testCrossover(org.apache.commons.math3.genetics.UniformCrossoverTest): expected:<0.5> but was:<1.506>-, testIssue695(org.apache.commons.math3.ode.events.EventStateTest): going backard in time! (0.0 < 11.01)-]"
7,14,true,126,false,2,"[testIssue942(org.apache.commons.math3.distribution.DiscreteRealDistributionTest): org.apache.commons.math3.distribution.DiscreteRealDistributionTest$2-, testSample(org.apache.commons.math3.distribution.DiscreteRealDistributionTest): expected:<3.4000000000000004> but was:<8.0>-]",,,14,3381,46,false,2,"[testIssue942(org.apache.commons.math3.distribution.DiscreteRealDistributionTest): org.apache.commons.math3.distribution.DiscreteRealDistributionTest$2-, testSample(org.apache.commons.math3.distribution.DiscreteRealDistributionTest): expected:<3.4000000000000004> but was:<8.0>-]",,
8,19,true,141,false,2,"[testIssue942(org.apache.commons.math3.distribution.DiscreteRealDistributionTest): org.apache.commons.math3.distribution.DiscreteRealDistributionTest$2-, testSample(org.apache.commons.math3.distribution.DiscreteRealDistributionTest): expected:<3.4000000000000004> but was:<8.0>-]",,,14,3434,39,false,2,"[testIssue942(org.apache.commons.math3.distribution.DiscreteRealDistributionTest): org.apache.commons.math3.distribution.DiscreteRealDistributionTest$2-, testSample(org.apache.commons.math3.distribution.DiscreteRealDistributionTest): expected:<3.4000000000000004> but was:<8.0>-]",,
9,14,true,129,false,1,[testSample(org.apache.commons.math3.distribution.DiscreteRealDistributionTest): expected:<3.4000000000000004> but was:<3.0>-],,,15,3428,53,false,1,[testSample(org.apache.commons.math3.distribution.DiscreteRealDistributionTest): expected:<3.4000000000000004> but was:<3.0>-],,
10,19,true,156,false,2,"[testIssue942(org.apache.commons.math3.distribution.DiscreteRealDistributionTest): org.apache.commons.math3.distribution.DiscreteRealDistributionTest$2-, testSample(org.apache.commons.math3.distribution.DiscreteRealDistributionTest): expected:<3.4000000000000004> but was:<8.0>-]",,,14,3422,41,false,2,"[testIssue942(org.apache.commons.math3.distribution.DiscreteRealDistributionTest): org.apache.commons.math3.distribution.DiscreteRealDistributionTest$2-, testSample(org.apache.commons.math3.distribution.DiscreteRealDistributionTest): expected:<3.4000000000000004> but was:<8.0>-]",,
11,16,true,149,false,2,"[testIssue942(org.apache.commons.math3.distribution.DiscreteRealDistributionTest): org.apache.commons.math3.distribution.DiscreteRealDistributionTest$2-, testSample(org.apache.commons.math3.distribution.DiscreteRealDistributionTest): expected:<3.4000000000000004> but was:<8.0>-]",,,19,3422,44,false,2,"[testIssue942(org.apache.commons.math3.distribution.DiscreteRealDistributionTest): org.apache.commons.math3.distribution.DiscreteRealDistributionTest$2-, testSample(org.apache.commons.math3.distribution.DiscreteRealDistributionTest): expected:<3.4000000000000004> but was:<8.0>-]",,
12,12,true,143,false,2,"[testIssue942(org.apache.commons.math3.distribution.DiscreteRealDistributionTest): org.apache.commons.math3.distribution.DiscreteRealDistributionTest$2-, testSample(org.apache.commons.math3.distribution.DiscreteRealDistributionTest): expected:<3.4000000000000004> but was:<8.0>-]",,,17,3432,43,false,2,"[testIssue942(org.apache.commons.math3.distribution.DiscreteRealDistributionTest): org.apache.commons.math3.distribution.DiscreteRealDistributionTest$2-, testSample(org.apache.commons.math3.distribution.DiscreteRealDistributionTest): expected:<3.4000000000000004> but was:<8.0>-]",,
13,38,true,128,false,13,"[testIsSupportLowerBoundInclusive(org.apache.commons.math3.distribution.DiscreteRealDistributionTest): Cannot normalize to an infinite value-, testExceptions(org.apache.commons.math3.distribution.DiscreteRealDistributionTest): Cannot normalize to an infinite value-, testProbability(org.apache.commons.math3.distribution.DiscreteRealDistributionTest): Cannot normalize to an infinite value-, testGetSupportUpperBound(org.apache.commons.math3.distribution.DiscreteRealDistributionTest): Cannot normalize to an infinite value-, testGetNumericalVariance(org.apache.commons.math3.distribution.DiscreteRealDistributionTest): Cannot normalize to an infinite value-, testGetNumericalMean(org.apache.commons.math3.distribution.DiscreteRealDistributionTest): Cannot normalize to an infinite value-, testCumulativeProbability(org.apache.commons.math3.distribution.DiscreteRealDistributionTest): Cannot normalize to an infinite value-, testDensity(org.apache.commons.math3.distribution.DiscreteRealDistributionTest): Cannot normalize to an infinite value-, testIsSupportUpperBoundInclusive(org.apache.commons.math3.distribution.DiscreteRealDistributionTest): Cannot normalize to an infinite value-, testIssue942(org.apache.commons.math3.distribution.DiscreteRealDistributionTest): Cannot normalize to an infinite value-, ...and 3 failures more]",,,70,14975,75,false,13,"[testIsSupportLowerBoundInclusive(org.apache.commons.math3.distribution.DiscreteRealDistributionTest): Cannot normalize to an infinite value-, testExceptions(org.apache.commons.math3.distribution.DiscreteRealDistributionTest): Cannot normalize to an infinite value-, testProbability(org.apache.commons.math3.distribution.DiscreteRealDistributionTest): Cannot normalize to an infinite value-, testGetSupportUpperBound(org.apache.commons.math3.distribution.DiscreteRealDistributionTest): Cannot normalize to an infinite value-, testGetNumericalVariance(org.apache.commons.math3.distribution.DiscreteRealDistributionTest): Cannot normalize to an infinite value-, testGetNumericalMean(org.apache.commons.math3.distribution.DiscreteRealDistributionTest): Cannot normalize to an infinite value-, testCumulativeProbability(org.apache.commons.math3.distribution.DiscreteRealDistributionTest): Cannot normalize to an infinite value-, testDensity(org.apache.commons.math3.distribution.DiscreteRealDistributionTest): Cannot normalize to an infinite value-, testIsSupportUpperBoundInclusive(org.apache.commons.math3.distribution.DiscreteRealDistributionTest): Cannot normalize to an infinite value-, testIssue942(org.apache.commons.math3.distribution.DiscreteRealDistributionTest): Cannot normalize to an infinite value-, ...and 3 failures more]",,
14,46,true,147,false,1,[testIssue942(org.apache.commons.math3.distribution.DiscreteRealDistributionTest): org.apache.commons.math3.distribution.DiscreteRealDistributionTest$2-],,,74,15372,117,false,1,[testIssue942(org.apache.commons.math3.distribution.DiscreteRealDistributionTest): org.apache.commons.math3.distribution.DiscreteRealDistributionTest$2-],,
15,42,true,145,false,1,[testIssue942(org.apache.commons.math3.distribution.DiscreteRealDistributionTest): org.apache.commons.math3.distribution.DiscreteRealDistributionTest$2-],,,68,15372,101,false,1,[testIssue942(org.apache.commons.math3.distribution.DiscreteRealDistributionTest): org.apache.commons.math3.distribution.DiscreteRealDistributionTest$2-],,
16,37,true,125,false,13,"[testIsSupportLowerBoundInclusive(org.apache.commons.math3.distribution.DiscreteRealDistributionTest): Cannot normalize to NaN-, testExceptions(org.apache.commons.math3.distribution.DiscreteRealDistributionTest): Cannot normalize to NaN-, testProbability(org.apache.commons.math3.distribution.DiscreteRealDistributionTest): Cannot normalize to NaN-, testGetSupportUpperBound(org.apache.commons.math3.distribution.DiscreteRealDistributionTest): Cannot normalize to NaN-, testGetNumericalVariance(org.apache.commons.math3.distribution.DiscreteRealDistributionTest): Cannot normalize to NaN-, testGetNumericalMean(org.apache.commons.math3.distribution.DiscreteRealDistributionTest): Cannot normalize to NaN-, testCumulativeProbability(org.apache.commons.math3.distribution.DiscreteRealDistributionTest): Cannot normalize to NaN-, testDensity(org.apache.commons.math3.distribution.DiscreteRealDistributionTest): Cannot normalize to NaN-, testIsSupportUpperBoundInclusive(org.apache.commons.math3.distribution.DiscreteRealDistributionTest): Cannot normalize to NaN-, testIssue942(org.apache.commons.math3.distribution.DiscreteRealDistributionTest): Cannot normalize to NaN-, ...and 3 failures more]",,,70,15054,73,false,13,"[testIsSupportLowerBoundInclusive(org.apache.commons.math3.distribution.DiscreteRealDistributionTest): Cannot normalize to NaN-, testExceptions(org.apache.commons.math3.distribution.DiscreteRealDistributionTest): Cannot normalize to NaN-, testProbability(org.apache.commons.math3.distribution.DiscreteRealDistributionTest): Cannot normalize to NaN-, testGetSupportUpperBound(org.apache.commons.math3.distribution.DiscreteRealDistributionTest): Cannot normalize to NaN-, testGetNumericalVariance(org.apache.commons.math3.distribution.DiscreteRealDistributionTest): Cannot normalize to NaN-, testGetNumericalMean(org.apache.commons.math3.distribution.DiscreteRealDistributionTest): Cannot normalize to NaN-, testCumulativeProbability(org.apache.commons.math3.distribution.DiscreteRealDistributionTest): Cannot normalize to NaN-, testDensity(org.apache.commons.math3.distribution.DiscreteRealDistributionTest): Cannot normalize to NaN-, testIsSupportUpperBoundInclusive(org.apache.commons.math3.distribution.DiscreteRealDistributionTest): Cannot normalize to NaN-, testIssue942(org.apache.commons.math3.distribution.DiscreteRealDistributionTest): Cannot normalize to NaN-, ...and 3 failures more]",,
17,37,true,146,false,1,[testIssue942(org.apache.commons.math3.distribution.DiscreteRealDistributionTest): org.apache.commons.math3.distribution.DiscreteRealDistributionTest$2-],,,67,15377,103,false,1,[testIssue942(org.apache.commons.math3.distribution.DiscreteRealDistributionTest): org.apache.commons.math3.distribution.DiscreteRealDistributionTest$2-],,
18,31,true,165,false,1,[testIssue942(org.apache.commons.math3.distribution.DiscreteRealDistributionTest): org.apache.commons.math3.distribution.DiscreteRealDistributionTest$2-],,,66,15377,97,false,1,[testIssue942(org.apache.commons.math3.distribution.DiscreteRealDistributionTest): org.apache.commons.math3.distribution.DiscreteRealDistributionTest$2-],,
19,29,true,122,false,13,"[testIsSupportLowerBoundInclusive(org.apache.commons.math3.distribution.DiscreteRealDistributionTest): array sums to zero-, testExceptions(org.apache.commons.math3.distribution.DiscreteRealDistributionTest): array sums to zero-, testProbability(org.apache.commons.math3.distribution.DiscreteRealDistributionTest): array sums to zero-, testGetSupportUpperBound(org.apache.commons.math3.distribution.DiscreteRealDistributionTest): array sums to zero-, testGetNumericalVariance(org.apache.commons.math3.distribution.DiscreteRealDistributionTest): array sums to zero-, testGetNumericalMean(org.apache.commons.math3.distribution.DiscreteRealDistributionTest): array sums to zero-, testCumulativeProbability(org.apache.commons.math3.distribution.DiscreteRealDistributionTest): array sums to zero-, testDensity(org.apache.commons.math3.distribution.DiscreteRealDistributionTest): array sums to zero-, testIsSupportUpperBoundInclusive(org.apache.commons.math3.distribution.DiscreteRealDistributionTest): array sums to zero-, testIssue942(org.apache.commons.math3.distribution.DiscreteRealDistributionTest): array sums to zero-, ...and 3 failures more]",,,66,15240,69,false,13,"[testIsSupportLowerBoundInclusive(org.apache.commons.math3.distribution.DiscreteRealDistributionTest): array sums to zero-, testExceptions(org.apache.commons.math3.distribution.DiscreteRealDistributionTest): array sums to zero-, testProbability(org.apache.commons.math3.distribution.DiscreteRealDistributionTest): array sums to zero-, testGetSupportUpperBound(org.apache.commons.math3.distribution.DiscreteRealDistributionTest): array sums to zero-, testGetNumericalVariance(org.apache.commons.math3.distribution.DiscreteRealDistributionTest): array sums to zero-, testGetNumericalMean(org.apache.commons.math3.distribution.DiscreteRealDistributionTest): array sums to zero-, testCumulativeProbability(org.apache.commons.math3.distribution.DiscreteRealDistributionTest): array sums to zero-, testDensity(org.apache.commons.math3.distribution.DiscreteRealDistributionTest): array sums to zero-, testIsSupportUpperBoundInclusive(org.apache.commons.math3.distribution.DiscreteRealDistributionTest): array sums to zero-, testIssue942(org.apache.commons.math3.distribution.DiscreteRealDistributionTest): array sums to zero-, ...and 3 failures more]",,
