bug_ID,variant_ID,hotswap_time,hotswap_byte_length,execute_time,run_failing_test_case_time,run_regression_test_case_time
Math_87,2,-,-,-,-,-
Math_87,4,-,-,-,-,-
Math_87,6,-,-,-,-,-
Math_87,8,14,3386,7,23,-
Math_87,10,-,-,-,-,-
Math_87,12,-,-,-,-,-
Math_87,14,-,-,-,-,-
Math_87,16,15,9132,26,42,-
Math_87,18,-,-,-,-,-
Math_87,20,15,8382,23,40,-
Math_87,22,-,-,-,-,-
Math_87,24,14,9186,3,19,-
Math_87,26,11,9148,17,29,-
Math_87,28,9,9098,17,27,-
Math_87,30,-,-,-,-,-
Math_87,32,-,-,-,-,-
Math_87,34,-,-,-,-,-
Math_87,36,-,-,-,-,-
Math_87,38,9,9049,2,13,-
Math_87,40,9,8899,22,33,-
Math_87,42,8,8829,18,28,-
Math_87,44,-,-,-,-,-
Math_87,46,-,-,-,-,-
Math_87,48,10,3347,19,31,-
Math_87,50,11,9117,2,14,-
Math_87,52,-,-,-,-,-
Math_87,54,-,-,-,-,-
Math_87,56,-,-,-,-,-
Math_87,58,-,-,-,-,-
Math_87,60,8,9131,17,26,-
Math_87,62,-,-,-,-,-
Math_87,64,10,9102,17,28,-
Math_87,66,-,-,-,-,-
Math_87,68,-,-,-,-,-
Math_87,70,10,12471,16,27,-
Math_87,72,9,9028,2,13,-
Math_87,74,10,3377,11,22,-
Math_87,76,11,9041,3,15,-
Math_87,78,10,9032,2,14,-
Math_87,80,10,9098,2,13,-
Math_87,82,8,9119,16,25,-
Math_87,84,-,-,-,-,-
Math_87,86,10,3399,5,17,-
Math_87,88,11,9042,20,32,-
Math_87,90,-,-,-,-,-
Math_87,92,8,9049,2,11,-
Math_87,94,8,12469,19,29,-
Math_87,96,10,9098,18,29,-
Math_87,98,-,-,-,-,-
Math_87,100,-,-,-,-,-
Math_87,102,10,9119,17,28,-
Math_87,104,-,-,-,-,-
Math_87,106,10,8999,13,25,-
Math_87,108,10,9042,16,27,-
