bug_ID,variant_ID,hotswap_time,hotswap_byte_length,execute_time,run_failing_test_case_time,run_regression_test_case_time
Math_76,2,9 10 8,3815 21667 276,1,31,-
Math_76,4,-,-,-,-,-
Math_76,6,8,4227,1,11,-
Math_76,8,8 10 8,3815 21669 276,1,30,-
Math_76,10,11,4386,1,14,-
Math_76,12,11,4407,1,13,-
Math_76,14,9 8 8,12707 1348 1366,1,29,-
Math_76,16,10 12 10,3815 21581 276,1,42,-
Math_76,18,9 8 7,12535 1348 1366,1,28,-
Math_76,20,8,4401,1,11,-
Math_76,22,-,-,-,-,-
Math_76,24,8 9 7,3815 21666 276,1,29,-
Math_76,26,-,-,-,-,-
Math_76,28,11 11 11,6319 894 1965,1,36,-
Math_76,30,8 10 8,3815 21670 276,1,29,-
Math_76,32,8,4347,1,11,-
Math_76,34,10,3946,1,13,-
Math_76,36,-,-,-,-,-
Math_76,38,-,-,-,-,-
Math_76,40,8,8653,1,10,-
Math_76,42,8 7 7,6340 894 1965,1,26,-
Math_76,44,9 9 9 9 7 7,860 819 1022 14999 855 876,1,55,-
Math_76,46,11 9 7,3815 21548 276,1,29,-
Math_76,48,11 13 7,3815 21659 276,1,34,-
Math_76,50,8 7 7,6319 894 1965,1,25,-
Math_76,52,10,4206,1,12,-
Math_76,54,10 11 7,3815 21659 276,1,31,-
Math_76,56,10 10 9,3815 21670 276,1,32,-
Math_76,58,8 9 8,3815 21669 276,1,28,-
Math_76,60,8,4347,1,10,-
Math_76,62,-,-,-,-,-
Math_76,64,10,4206,1,11,-
Math_76,66,10 10 8,3815 21673 276,1,32,-
Math_76,68,8 9 7,3815 21672 276,1,27,-
Math_76,70,10 10 9,3815 21614 276,1,32,-
Math_76,72,10 10 9,3815 21671 276,1,32,-
Math_76,74,10 10 9,3815 21672 276,1,32,-
Math_76,76,9 7 7,6356 894 1965,1,26,-
Math_76,78,8 8 7,3815 21668 276,1,26,-
Math_76,80,8,4401,1,9,-
Math_76,82,11 10 7,3815 21661 276,0,31,-
Math_76,84,8 8 6,3815 21482 276,1,25,-
Math_76,86,8,4362,1,9,-
Math_76,88,8 8 6,3815 21663 276,1,25,-
Math_76,90,10 10 9,3815 21428 276,1,32,-
Math_76,92,-,-,-,-,-
Math_76,94,8 9 7,3815 21667 276,1,28,-
