bug_ID,variant_ID,process_lifetime,execute_time,run_failing_test_case_time,run_regression_test_case_time
Math_10,2,-,-,-,-
Math_10,4,4675,4563,4681,-
Math_10,6,4551,4441,4551,-
Math_10,8,4647,4529,4647,-
Math_10,10,-,-,-,-
Math_10,12,-,-,-,-
Math_10,14,4721,4513,4726,-
Math_10,16,4794,4585,4794,-
Math_10,18,4674,4552,4674,-
Math_10,20,4714,4586,4715,-
Math_10,22,4660,4519,4661,-
Math_10,24,4725,4527,4725,-
Math_10,26,4695,4540,4695,-
Math_10,28,4653,4519,4653,-
Math_10,30,4626,4531,4626,-
Math_10,32,4659,4525,4660,-
Math_10,34,4545,4419,4545,-
Math_10,36,-,-,-,-
Math_10,38,4680,4510,4680,-
Math_10,40,-,-,-,-
Math_10,42,4669,4525,4669,-
Math_10,44,4650,4521,4650,-
Math_10,46,-,-,-,-
Math_10,48,4655,4542,4655,-
Math_10,50,4633,4514,4634,-
Math_10,52,4651,4518,4651,-
Math_10,54,4654,4534,4655,-
Math_10,56,4607,4480,4608,-
Math_10,58,4658,4520,4659,-
Math_10,60,4735,4568,4735,-
Math_10,62,4667,4555,4668,-
Math_10,64,-,-,-,-
Math_10,66,4806,4685,4807,-
Math_10,68,4641,4534,4642,-
Math_10,70,4663,4550,4664,-
Math_10,72,4791,4515,4791,-
Math_10,74,-,-,-,-
Math_10,76,-,-,-,-
Math_10,78,4692,4527,4693,-
Math_10,80,-,-,-,-
Math_10,82,4635,4506,4635,-
Math_10,84,4683,4474,4683,-
Math_10,86,4665,4524,4666,-
Math_10,88,4618,4497,4619,-
Math_10,90,4713,4582,4714,-
Math_10,92,4591,4439,4592,-
Math_10,94,4592,4463,4592,-
Math_10,96,4684,4561,4685,-
Math_10,98,4681,4518,4682,-
Math_10,100,-,-,-,-
Math_10,102,-,-,-,-
Math_10,104,-,-,-,-
Math_10,106,-,-,-,-
Math_10,108,-,-,-,-
Math_10,110,4530,4383,4531,-
Math_10,112,4654,4507,4655,-
Math_10,114,4662,4451,4663,-
Math_10,116,4613,4491,4614,-
Math_10,118,4694,4485,4695,-
Math_10,120,-,-,-,-
Math_10,122,4647,4546,4647,-
Math_10,124,4642,4518,4642,-
Math_10,126,4662,4509,4662,-
Math_10,128,4608,4455,4609,-
Math_10,130,4551,4434,4552,-
Math_10,132,4604,4484,4604,-
Math_10,134,4668,4533,4669,-
Math_10,136,4572,4471,4572,-
Math_10,138,4700,4594,4701,-
Math_10,140,-,-,-,-
Math_10,142,4597,4480,4598,-
Math_10,144,-,-,-,-
Math_10,146,4745,4523,4746,-
Math_10,148,4690,4522,4691,-
Math_10,150,4674,4536,4674,-
Math_10,152,4626,4517,4627,-
Math_10,154,4684,4553,4685,-
Math_10,156,-,-,-,-
Math_10,158,4718,4573,4718,-
Math_10,160,4672,4516,4672,-
Math_10,162,4673,4546,4674,-
Math_10,164,4615,4527,4615,-
Math_10,166,4629,4497,4630,-
Math_10,168,4657,4532,4657,-
Math_10,170,4622,4468,4623,-
Math_10,172,-,-,-,-
Math_10,174,4713,4555,4714,-
Math_10,176,4595,4478,4595,-
Math_10,178,-,-,-,-
Math_10,180,4625,4490,4625,-
Math_10,182,4632,4477,4633,-
Math_10,184,4586,4454,4586,-
Math_10,186,-,-,-,-
Math_10,188,4818,4672,4819,-
Math_10,190,4628,4521,4629,-
Math_10,192,-,-,-,-
Math_10,194,-,-,-,-
Math_10,196,-,-,-,-
Math_10,198,4608,4486,4609,-
Math_10,200,-,-,-,-
Math_10,202,4693,4533,4693,-
Math_10,204,4675,4523,4675,-
Math_10,206,4648,4552,4652,-
Math_10,208,4588,4428,4589,-
Math_10,210,4614,4517,4615,-
Math_10,212,4656,4528,4657,-
Math_10,214,4671,4553,4672,-
Math_10,216,4677,4509,4678,-
Math_10,218,4644,4537,4644,-
Math_10,220,-,-,-,-
Math_10,222,4675,4522,4675,-
Math_10,224,-,-,-,-
Math_10,226,4547,4460,4548,-
Math_10,228,4673,4535,4674,-
Math_10,230,4681,4564,4682,-
Math_10,232,4711,4551,4712,-
Math_10,234,4662,4523,4663,-
Math_10,236,4559,4422,4559,-
Math_10,238,4768,4599,4768,-
Math_10,240,4793,4601,4794,-
Math_10,242,4647,4517,4647,-
Math_10,244,4643,4549,4643,-
Math_10,246,4551,4374,4552,-
Math_10,248,-,-,-,-
Math_10,250,4636,4529,4637,-
Math_10,252,4574,4474,4575,-
Math_10,254,4629,4527,4629,-
Math_10,256,4692,4586,4692,-
Math_10,258,-,-,-,-
Math_10,260,-,-,-,-
Math_10,262,4507,4381,4507,-
Math_10,264,4671,4558,4672,-
Math_10,266,4571,4460,4571,-
Math_10,268,4616,4476,4617,-
Math_10,270,4644,4531,4645,-
Math_10,272,-,-,-,-
Math_10,274,4623,4504,4623,-
Math_10,276,4722,4540,4723,-
Math_10,278,4696,4568,4696,-
Math_10,280,4758,4533,4759,-
Math_10,282,-,-,-,-
Math_10,284,4531,4426,4531,-
Math_10,286,4615,4461,4616,-
Math_10,288,4686,4547,4687,-
Math_10,290,-,-,-,-
Math_10,292,4659,4507,4659,-
Math_10,294,4673,4475,4673,-
Math_10,296,4721,4594,4721,-
Math_10,298,4625,4503,4625,-
Math_10,300,-,-,-,-
Math_10,302,4646,4525,4647,-
Math_10,304,4599,4500,4600,-
Math_10,306,4605,4500,4605,-
Math_10,308,-,-,-,-
Math_10,310,4619,4510,4619,-
Math_10,312,4669,4528,4670,-
Math_10,314,4556,4453,4557,-
Math_10,316,4538,4436,4539,-
Math_10,318,-,-,-,-
Math_10,320,4671,4562,4671,-
Math_10,322,4696,4501,4697,-
Math_10,324,4652,4514,4653,-
Math_10,326,4642,4520,4643,-
