bug_ID,variant_ID,hotswap_time,hotswap_byte_length,execute_time,run_failing_test_case_time,run_regression_test_case_time
Math_61,2,34,36464,75,112,-
Math_61,6,14,36415,74,91,-
Math_61,10,15,3088,74,91,-
Math_61,12,11,3564,74,86,-
Math_61,14,11,3088,74,86,-
Math_61,16,-,-,-,-,-
Math_61,18,15,3564,74,90,-
Math_61,20,10,3564,73,85,-
Math_61,22,10,3585,73,85,-
Math_61,24,10,3564,74,85,-
Math_61,26,9,3564,74,85,-
Math_61,28,10,3088,74,85,-
Math_61,30,22,36468,74,98,-
Math_61,34,9,3564,74,84,-
Math_61,36,-,-,-,-,-
Math_61,40,9,3088,76,87,-
Math_61,42,8,3564,73,83,-
Math_61,44,9,3564,74,84,-
Math_61,46,12,3088,73,87,-
Math_61,48,10,3535,74,85,-
Math_61,50,-,-,-,-,-
Math_61,56,12,3564,74,87,-
Math_61,58,9,3564,73,84,-
Math_61,60,9,3564,74,84,-
Math_61,62,-,-,-,-,-
Math_61,64,10,3564,74,85,-
Math_61,66,9,3564,74,84,-
Math_61,68,-,-,-,-,-
Math_61,70,-,-,-,-,-
Math_61,74,-,-,-,-,-
Math_61,76,-,-,-,-,-
Math_61,80,14,36415,74,90,-
Math_61,84,9,3088,77,87,-
Math_61,88,12,3088,74,87,-
Math_61,90,13,36415,73,89,-
Math_61,92,9,3564,73,84,-
Math_61,94,-,-,-,-,-
Math_61,96,9,3564,73,84,-
Math_61,98,10,36415,73,85,-
Math_61,102,9,3564,73,84,-
Math_61,104,-,-,-,-,-
Math_61,112,10,36421,74,86,-
Math_61,116,9,3564,73,83,-
Math_61,118,-,-,-,-,-
Math_61,120,9,3564,73,84,-
Math_61,124,9,3088,73,84,-
Math_61,128,9,3564,73,84,-
Math_61,130,9,3564,73,84,-
Math_61,132,9,3564,73,84,-
Math_61,134,10,36415,73,85,-
Math_61,138,21,36464,73,96,-
Math_61,140,9,3564,74,85,-
Math_61,142,12,3088,73,87,-
Math_61,144,-,-,-,-,-
Math_61,146,12,3564,74,87,-
Math_61,148,12,3088,73,87,-
Math_61,150,-,-,-,-,-
Math_61,154,-,-,-,-,-
Math_61,156,-,-,-,-,-
Math_61,158,14,36415,74,89,-
Math_61,160,12,3564,74,87,-
Math_61,162,12,3582,73,87,-
Math_61,166,12,3564,73,86,-
Math_61,168,12,3564,73,86,-
Math_61,170,12,3088,73,86,-
Math_61,172,12,3564,74,87,-
Math_61,176,12,3533,74,87,-
Math_61,178,12,3564,73,86,-
Math_61,180,-,-,-,-,-
Math_61,182,-,-,-,-,-
Math_61,184,12,3564,74,87,-
Math_61,186,12,3564,73,86,-
Math_61,188,-,-,-,-,-
Math_61,190,24,36468,73,99,-
Math_61,192,12,3564,74,88,-
Math_61,194,-,-,-,-,-
Math_61,198,12,3564,73,86,-
Math_61,200,-,-,-,-,-
Math_61,202,12,3564,73,87,-
Math_61,204,12,3088,73,87,-
Math_61,208,-,-,-,-,-
Math_61,210,12,3522,73,87,-
Math_61,214,-,-,-,-,-
Math_61,216,14,36415,73,89,-
Math_61,218,12,3088,73,86,-
Math_61,222,-,-,-,-,-
Math_61,224,12,3088,73,87,-
Math_61,228,-,-,-,-,-
Math_61,230,12,3564,73,87,-
Math_61,232,24,36464,73,99,-
Math_61,234,12,3088,74,87,-
Math_61,236,-,-,-,-,-
Math_61,238,12,3564,73,87,-
Math_61,240,-,-,-,-,-
Math_61,244,-,-,-,-,-
Math_61,246,12,3564,73,87,-
Math_61,248,13,36415,74,89,-
Math_61,250,12,3564,74,87,-
Math_61,252,12,3564,74,87,-
Math_61,256,9,3564,73,84,-
Math_61,258,9,3564,74,84,-
Math_61,266,10,3088,73,85,-
Math_61,270,9,3564,73,84,-
Math_61,272,9,3088,74,85,-
Math_61,274,22,36464,74,97,-
Math_61,278,9,3088,73,84,-
Math_61,280,12,36417,75,88,-
Math_61,282,10,3088,74,85,-
Math_61,288,10,3564,74,84,-
Math_61,290,9,3564,73,84,-
Math_61,292,9,3564,74,85,-
Math_61,294,14,3518,73,88,-
Math_61,296,10,3586,73,84,-
Math_61,300,-,-,-,-,-
Math_61,302,12,36415,73,87,-
Math_61,304,9,3088,73,84,-
Math_61,308,9,3564,73,84,-
Math_61,310,-,-,-,-,-
Math_61,312,9,3088,73,84,-
Math_61,316,9,3564,74,84,-
Math_61,318,21,36468,73,96,-
Math_61,320,9,3564,73,84,-
Math_61,322,12,3564,74,87,-
Math_61,324,-,-,-,-,-
Math_61,326,10,3564,74,85,-
Math_61,328,9,3088,74,84,-
Math_61,330,-,-,-,-,-
Math_61,332,13,3088,73,87,-
Math_61,334,-,-,-,-,-
Math_61,340,22,36464,73,97,-
Math_61,342,-,-,-,-,-
Math_61,344,-,-,-,-,-
Math_61,348,-,-,-,-,-
Math_61,350,13,3564,73,88,-
Math_61,352,-,-,-,-,-
Math_61,354,9,3564,73,84,-
Math_61,360,9,3088,73,84,-
Math_61,362,9,3088,73,84,-
Math_61,364,9,3564,73,84,-
Math_61,366,9,3586,74,84,-
Math_61,368,9,3564,73,84,-
Math_61,370,9,3088,73,84,-
Math_61,372,9,3564,74,85,-
Math_61,374,11,36421,73,86,-
Math_61,376,9,3088,73,84,-
Math_61,378,9,3564,73,84,-
Math_61,380,-,-,-,-,-
Math_61,382,22,36468,73,97,-
Math_61,384,-,-,-,-,-
Math_61,386,10,3088,73,85,-
Math_61,388,9,3564,73,84,-
Math_61,390,-,-,-,-,-
Math_61,392,11,36417,73,86,-
Math_61,396,9,3564,74,84,-
Math_61,398,9,3088,73,84,-
Math_61,400,9,3564,73,84,-
