bug_ID,variant_ID,hotswap_time,hotswap_byte_length,execute_time,run_failing_test_case_time,run_regression_test_case_time
Math_80,2,10,7654,137,149,-
Math_80,4,-,-,-,-,-
Math_80,6,-,-,-,-,-
Math_80,8,12,7654,109,123,-
Math_80,10,12 13 12,3815 20470 276,576,616,-
Math_80,12,11,4844,571,583,-
Math_80,14,9 8 7,3815 20727 276,597,624,-
Math_80,16,-,-,-,-,-
Math_80,18,10 11 7,3815 20719 276,577,608,-
Math_80,20,8,7668,-,10009,-
Math_80,22,3 4 0,3815 20839 276,753,894,-
Math_80,24,2,2621,604,607,-
Math_80,26,2 4 2,3815 20500 276,556,567,-
Math_80,28,3 5 2,3815 20731 276,545,557,-
Math_80,30,3,5225,581,586,-
Math_80,32,4,7397,-,10005,-
Math_80,34,2 3 0,3815 20101 276,-,10115,-
Math_80,36,3 3 0,3815 20682 276,843,959,-
Math_80,38,-,-,-,-,-
Math_80,40,4 4 2,3815 20735 276,588,600,-
Math_80,42,3 4 2,3815 20725 276,546,557,-
Math_80,44,-,-,-,-,-
Math_80,46,4 5 3,3815 20772 276,612,626,-
Math_80,48,-,-,-,-,-
Math_80,50,-,-,-,-,-
Math_80,52,3 4 2,3815 20416 276,-,10012,-
Math_80,54,2 3 0,3815 20582 276,757,877,-
Math_80,56,3 4 2,3815 20775 276,622,633,-
Math_80,58,3 3 2,3815 20733 276,678,689,-
Math_80,60,4 5 3,3815 20714 276,619,634,-
Math_80,62,3 5 2,3815 19160 276,547,559,-
Math_80,64,3 4 2,3815 19132 276,603,615,-
Math_80,66,4,5272,85,89,-
Math_80,68,3 3 2,3815 20719 276,650 4410,661,4413
Math_80,70,-,-,-,-,-
Math_80,72,-,-,-,-,-
Math_80,74,12,7495,659,673,-
Math_80,76,-,-,-,-,-
Math_80,78,9,7561,625,636,-
Math_80,80,13,19778,637,651,-
Math_80,82,9 10 8,3791 20459 276,584,613,-
Math_80,84,13 14 12,3791 20651 276,526,568,-
Math_80,86,10 10 8,3791 20652 276,566,596,-
Math_80,88,11 12 9,3791 20687 276,581,615,-
Math_80,90,10 10 7,3791 20677 276,546,576,-
Math_80,92,8 9 7,3791 20683 276,622,648,-
Math_80,94,8,7543,99,108,-
Math_80,96,8 9 7,3791 20671 276,542,567,-
Math_80,98,10 11 9,3791 20431 276,497,529,-
Math_80,100,10 11 9,3791 20670 276,602,634,-
Math_80,102,-,-,-,-,-
Math_80,104,10 11 9,3791 20674 276,515,547,-
Math_80,106,10,2489,579,590,-
Math_80,108,11,7507,602,614,-
Math_80,110,8 9 7,3791 20675 276,675,701,-
Math_80,112,9,7572,593,604,-
Math_80,114,8 9 7,3791 20657 276,537,563,-
Math_80,116,9 9 7,3791 20718 276,-,10027,-
Math_80,118,2 3 0,3791 20522 276,695,804,-
Math_80,120,2 3 2,3791 20746 276,125,136,-
Math_80,122,4,7535,637,642,-
Math_80,124,4 5 2,3791 20679 276,511,525,-
Math_80,126,4 5 3,3791 20609 276,604,620,-
Math_80,128,4,7533,648,653,-
Math_80,130,-,-,-,-,-
Math_80,132,4,7525,230,235,-
Math_80,134,3 4 3,3791 20703 276,493,506,-
Math_80,136,3 3 2,3791 20643 276,539,549,-
Math_80,138,3 4 2,3791 20724 276,592,603,-
Math_80,140,3 3 2,3791 20575 276,593,603,-
Math_80,142,3 4 2,3791 20703 276,519,530,-
Math_80,144,3 5 3,3791 20681 276,483,496,-
Math_80,146,-,-,-,-,-
Math_80,148,3 3 2,3791 20630 276,464,475,-
Math_80,150,3 3 2,3791 20723 276,572,582,-
Math_80,152,-,-,-,-,-
Math_80,154,3 4 2,3791 20691 276,548,559,-
Math_80,156,2 2,561 2656,4569,4577,-
Math_80,158,3 4 2,3791 20710 276,590,601,-
Math_80,160,3,7572,574,578,-
Math_80,162,-,-,-,-,-
Math_80,164,3 2 2,1099 6153 233,613,623,-
Math_80,166,3 4 3,3791 20422 276,503,516,-
Math_80,168,3 4 2,3791 20682 276,563,575,-
Math_80,170,4 5 3,3791 20643 276,501,515,-
Math_80,172,3 4 2,3791 20677 276,581,592,-
Math_80,174,3 4 2,3791 20701 276,512,524,-
Math_80,176,-,-,-,-,-
Math_80,178,-,-,-,-,-
Math_80,180,4,19794,504,509,-
Math_80,182,4,7583,644,648,-
Math_80,184,3 4 3,3791 20682 276,572,585,-
Math_80,186,3 4 3,3791 20672 276,563,575,-
Math_80,188,4 4 3,3791 20682 276,485,498,-
Math_80,190,-,-,-,-,-
Math_80,192,-,-,-,-,-
Math_80,194,3 3 2,3791 20682 276,517,528,-
Math_80,196,3 3 2,3791 20709 276,529,540,-
Math_80,198,4,5036,575,580,-
Math_80,200,3 4 3,3791 20665 276,505,518,-
Math_80,202,-,-,-,-,-
Math_80,204,4 4 3,3791 20677 276,512,525,-
