bug_ID,variant_ID,process_lifetime,execute_time,run_failing_test_case_time,run_regression_test_case_time
Math_62,2,202,48,203,-
Math_62,4,217,46,218,-
Math_62,6,174,48,175,-
Math_62,8,178,48,178,-
Math_62,10,165,46,165,-
Math_62,12,223,49,224,-
Math_62,14,166,47,166,-
Math_62,16,160,45,161,-
Math_62,18,209,48,210,-
Math_62,20,171,48,172,-
Math_62,22,142,48,143,-
Math_62,24,-,-,-,-
Math_62,26,173,50,174,-
Math_62,28,-,-,-,-
Math_62,30,200,48,201,-
Math_62,32,-,-,-,-
Math_62,34,239,49,239,-
Math_62,36,152,49,153,-
Math_62,38,168,47,169,-
Math_62,40,174,48,174,-
Math_62,42,246,44,247,-
Math_62,44,199,57,199,-
Math_62,46,146,46,147,-
Math_62,48,-,-,-,-
Math_62,50,192,57,193,-
Math_62,52,164,45,165,-
Math_62,54,213,45,214,-
Math_62,56,149,45,150,-
Math_62,58,185,52,186,-
Math_62,60,258,49,258,-
Math_62,62,167,54,168,-
Math_62,64,171,50,172,-
Math_62,66,-,-,-,-
Math_62,68,155,45,155,-
Math_62,70,166,46,167,-
Math_62,72,-,-,-,-
Math_62,74,193,45,193,-
Math_62,76,-,-,-,-
Math_62,78,162,46,162,-
Math_62,80,-,-,-,-
Math_62,82,-,-,-,-
Math_62,84,167,48,167,-
Math_62,86,224,49,225,-
Math_62,88,170,46,170,-
Math_62,90,182,49,182,-
Math_62,92,-,-,-,-
Math_62,94,158,49,159,-
Math_62,96,203,48,203,-
Math_62,98,-,-,-,-
Math_62,100,175,52,176,-
Math_62,102,191,49,191,-
Math_62,104,176,48,176,-
Math_62,106,204,47,205,-
Math_62,108,149,47,149,-
Math_62,110,-,-,-,-
Math_62,112,192,48,192,-
Math_62,114,197,46,197,-
Math_62,116,-,-,-,-
Math_62,118,172,49,172,-
Math_62,120,170,49,170,-
Math_62,122,245,45,246,-
Math_62,124,216,47,216,-
Math_62,126,161,49,161,-
Math_62,128,-,-,-,-
Math_62,130,167,48,167,-
Math_62,132,195,46,196,-
Math_62,134,-,-,-,-
Math_62,136,-,-,-,-
Math_62,138,139,47,140,-
Math_62,140,-,-,-,-
Math_62,142,221,45,222,-
Math_62,144,190,45,190,-
Math_62,146,-,-,-,-
Math_62,148,196,45,197,-
Math_62,150,228,56,228,-
Math_62,152,148,50,148,-
Math_62,154,156,46,157,-
Math_62,156,-,-,-,-
Math_62,158,153,47,153,-
Math_62,160,193,48,193,-
Math_62,162,189,43,190,-
Math_62,164,169,49,169,-
Math_62,166,-,-,10007,-
Math_62,168,159,48,159,-
Math_62,170,173,47,174,-
Math_62,172,163,49,163,-
Math_62,174,157,48,157,-
Math_62,176,178,46,178,-
Math_62,178,-,-,-,-
Math_62,180,175,49,175,-
Math_62,182,147,50,147,-
Math_62,184,236,47,236,-
Math_62,186,186,53,186,-
Math_62,188,151,46,151,-
Math_62,190,151,45,151,-
Math_62,192,194,48,194,-
Math_62,194,272,53,272,-
Math_62,196,198,49,199,-
Math_62,198,304,57,304,-
Math_62,200,197,47,197,-
Math_62,202,195,47,195,-
Math_62,204,168,49,169,-
Math_62,206,203,50,203,-
Math_62,208,-,-,-,-
Math_62,210,222,46,222,-
Math_62,212,249,51,249,-
Math_62,214,178,46,178,-
Math_62,216,178,48,178,-
Math_62,218,-,-,-,-
Math_62,220,153,48,154,-
Math_62,222,147,48,147,-
Math_62,224,157,46,157,-
Math_62,226,169,52,169,-
Math_62,228,-,-,-,-
Math_62,230,208,47,209,-
Math_62,232,174,48,174,-
Math_62,234,180,59,181,-
Math_62,236,166,45,166,-
Math_62,238,176,50,176,-
Math_62,240,-,-,-,-
Math_62,242,217,47,217,-
Math_62,244,209,47,209,-
Math_62,246,189,51,189,-
Math_62,248,147,50,147,-
Math_62,250,213,46,214,-
Math_62,252,-,-,-,-
Math_62,254,281,49,281,-
Math_62,256,206,55,207,-
Math_62,258,209,47,209,-
Math_62,260,164,50,164,-
Math_62,262,237,50,237,-
Math_62,264,166,48,166,-
Math_62,266,260,47,260,-
Math_62,268,155,50,155,-
