bug_ID,variant_ID,hotswap_time,hotswap_byte_length,execute_time,run_failing_test_case_time,run_regression_test_case_time
Math_16,2,22,2470,4102,4126,-
Math_16,4,15,2510,4108,4125,-
Math_16,6,22,2470,4110,4133,-
Math_16,8,22,2464,9,38,-
Math_16,10,21,2462,4131,4154,-
Math_16,12,-,-,-,-,-
Math_16,14,-,-,-,-,-
Math_16,16,-,-,-,-,-
Math_16,18,18 15,23717 1158,4163,4198,-
Math_16,20,16,2491,4135,4153,-
Math_16,22,17 14,8010 1486,147,180,-
Math_16,24,21 20 16 15 16,690 902 548 696 29828,4177,4269,-
Math_16,26,-,-,-,-,-
Math_16,28,14,2473,4,19,-
Math_16,30,14 12,7967 1486,8035,8062,-
Math_16,32,14 14 13 13 16,690 902 548 696 29844,4160,4234,-
Math_16,34,-,-,-,-,-
Math_16,36,14 12,8042 1486,4323,4351,-
Math_16,38,16 12,23704 1158,4170,4199,-
Math_16,40,14,2436,4201,4216,-
Math_16,42,15 13,8015 1486,96,126,-
Math_16,44,14 12,8026 1486,4124,4152,-
Math_16,46,19 16 13 12 14,690 902 548 696 29849,4177,4255,-
Math_16,48,14 13,8050 1486,2,31,-
Math_16,50,20 14,23606 1158,4072,4108,-
Math_16,52,-,-,-,-,-
Math_16,54,-,-,-,-,-
Math_16,56,16 13,23704 1158,4200,4231,-
Math_16,58,14,2462,4204,4220,-
Math_16,60,-,-,-,-,-
Math_16,62,15,2455,4028,4044,-
Math_16,64,16 13,23606 1158,4021,4053,-
Math_16,66,-,-,-,-,-
Math_16,68,15 12,8015 1486,103,132,-
Math_16,70,14 12,8103 1486,1,29,-
Math_16,72,14 12,8049 1486,1,29,-
Math_16,74,14,2452,4105,4120,-
Math_16,76,15 13,8024 1486,2,31,-
Math_16,78,18 16,8021 1486,2,38,-
Math_16,80,15 12,23741 1158,2503,2532,-
Math_16,82,-,-,-,-,-
Math_16,84,13,2372,4111,4126,-
Math_16,86,15 12,23700 1158,4134,4164,-
Math_16,88,16 13,23606 1158,4005,4036,-
Math_16,90,16 12,23728 1158,4158,4188,-
Math_16,92,14 12,8050 1486,4197,4225,-
Math_16,94,-,-,-,-,-
Math_16,96,14 12,7872 1486,1,29,-
Math_16,98,14,2449,7,22,-
Math_16,100,13 12 12 12 14,690 902 548 696 29841,4198,4264,-
Math_16,102,15 12,23729 1158,4120,4149,-
Math_16,104,14,2452,4217,4232,-
Math_16,106,16 12,23700 1158,4180,4210,-
Math_16,108,13,2453,4160,4175,-
Math_16,110,15,2436,4040,4056,-
Math_16,112,-,-,-,-,-
Math_16,114,14,2470,4047,4062,-
Math_16,116,16 13,23707 1158,4082,4113,-
Math_16,118,-,-,-,-,-
Math_16,120,-,-,-,-,-
Math_16,122,14 12 12 12 14,690 902 548 696 29828,4156,4224,-
Math_16,124,15 13,8070 1486,2,33,-
Math_16,126,15 12,23731 1158,4156,4186,-
Math_16,128,-,-,-,-,-
Math_16,130,15 12,23606 1158,4039,4068,-
Math_16,132,14,2470,4227,4242,-
Math_16,134,-,-,-,-,-
Math_16,136,14,2113,4032,4047,-
Math_16,138,14 12 12 13 14,690 902 548 696 29849,4049,4118,-
Math_16,140,14 12,8049 1486,2,30,-
Math_16,142,14,2436,4207,4222,-
Math_16,144,-,-,-,-,-
Math_16,146,13,2493,4065,4080,-
Math_16,148,-,-,-,-,-
Math_16,150,14,2470,4072,4088,-
Math_16,152,16 13,7718 1486,4214,4245,-
Math_16,154,13,2452,4153,4167,-
Math_16,156,19 17 14 13 15,690 902 548 696 29841,4064,4146,-
Math_16,158,13,2470,4083,4097,-
Math_16,160,14 12,8051 1486,4173,4201,-
Math_16,162,-,-,-,-,-
Math_16,164,13 12 12 12 14,690 902 548 696 29832,4163,4229,-
Math_16,166,14 12,8024 1486,2,30,-
Math_16,168,14,2476,4210,4225,-
Math_16,170,16 12,23729 1158,4105,4135,-
Math_16,172,16 12,23700 1158,4152,4182,-
Math_16,174,14 13,8051 1486,4147,4177,-
Math_16,176,-,-,-,-,-
Math_16,178,14 12,7872 1486,1,29,-
Math_16,180,-,-,-,-,-
Math_16,182,14 12,8051 1486,4175,4203,-
Math_16,184,14,2458,4178,4193,-
Math_16,186,14,2436,4052,4067,-
Math_16,188,14 12,8051 1486,4178,4206,-
Math_16,190,14 12,7781 1486,4160,4188,-
Math_16,192,13 12,8051 1486,4178,4205,-
Math_16,194,14,2466,4185,4200,-
Math_16,196,14 12,8040 1486,4105,4133,-
Math_16,198,15 12,23717 1158,4182,4211,-
Math_16,200,14 12,8065 1486,4214,4242,-
Math_16,202,15 12,8019 1486,4124,4153,-
Math_16,204,-,-,-,-,-
Math_16,206,14,2452,4122,4137,-
Math_16,208,-,-,-,-,-
Math_16,210,14,2373,4022,4037,-
Math_16,212,-,-,-,-,-
Math_16,214,14 12,8040 1486,4126,4155,-
Math_16,216,-,-,-,-,-
Math_16,218,14,2311,4138,4153,-
Math_16,220,16 12,23736 1158,4183,4214,-
Math_16,222,14 12,8050 1486,2,30,-
Math_16,224,-,-,-,-,-
Math_16,226,14 12,8053 1486,4179,4208,-
Math_16,228,-,-,-,-,-
Math_16,230,14 12,8042 1486,4299,4326,-
Math_16,232,14 12,8042 1486,1,30,-
Math_16,234,-,-,-,-,-
Math_16,236,14,2464,7,22,-
Math_16,238,16 12,23654 1158,-,10030,-
Math_16,240,1 0,8010 1486,311,415,-
Math_16,242,2 1,8024 1486,7,13,-
Math_16,244,2,2452,4083,4086,-
Math_16,246,-,-,-,-,-
Math_16,248,-,-,-,-,-
Math_16,250,3,2458,3961,3965,-
Math_16,252,-,-,-,-,-
Math_16,254,3 1,23717 1158,4092,4098,-
Math_16,256,-,-,-,-,-
Math_16,258,-,-,-,-,-
Math_16,260,3 1,7718 1486,4080,4085,-
Math_16,262,2,2453,4074,4078,-
Math_16,264,2,2453,3952,3955,-
Math_16,266,3 1,8042 1486,4193,4199,-
Math_16,268,2,2470,4104,4108,-
Math_16,270,4 1,23791 1158,4181,4188,-
Math_16,272,2,2436,4076,4079,-
Math_16,274,3 2,7718 1486,4058,4064,-
Math_16,276,-,-,-,-,-
Math_16,278,-,-,-,-,-
Math_16,280,3 1,23738 1158,4164,4170,-
Math_16,282,-,-,-,-,-
Math_16,284,-,-,-,-,-
Math_16,286,2,2502,4202,4206,-
Math_16,288,3 2,8019 1486,4096,4103,-
Math_16,290,2,2453,4144,4147,-
Math_16,292,2,2464,4,8,-
Math_16,294,3 2 2 2 4,690 902 548 696 27531,3986,4004,-
Math_16,296,2 2 2 2 4,690 902 548 696 29832,3998,4015,-
Math_16,298,2,2464,2,6,-
Math_16,300,3 2,8050 1486,4149,4156,-
Math_16,302,2,2490,4122,4126,-
Math_16,304,-,-,-,-,-
Math_16,306,3 2,8019 1486,4102,4109,-
Math_16,308,-,-,-,-,-
Math_16,310,-,-,-,-,-
Math_16,312,2,2455,4114,4118,-
Math_16,314,3 2,8053 1486,4139,4146,-
Math_16,316,4 2,23418 890,4049,4056,-
Math_16,318,3 2,8061 1486,7813,7820,-
Math_16,320,3,2464,9,12,-
Math_16,322,4 2,23725 1158,-,10011,-
Math_16,324,-,-,-,-,-
Math_16,326,2,2372,4252,4357,-
Math_16,328,2 1,8057 1486,4066,4072,-
Math_16,330,2 1 1 1 3,690 902 548 696 29831,4137,4148,-
Math_16,332,3 1,23707 1158,4012,4018,-
Math_16,334,3 2,23701 1158,4112,4119,-
Math_16,336,2 1,7967 1486,7847,7852,-
Math_16,338,3 1,23606 1158,3970,3977,-
Math_16,340,3 1,23725 1158,-,10010,-
Math_16,342,-,-,-,-,-
Math_16,344,1 0,8064 1486,4269,4372,-
Math_16,346,2 1,8021 1486,6,12,-
Math_16,348,3 1,23704 1158,4038,4045,-
Math_16,350,2 1,8051 1486,4134,4139,-
Math_16,352,3 1,23654 1158,-,10006,-
Math_16,354,1 0,8040 1486,4226,4328,-
Math_16,356,2,2470,4011,4014,-
Math_16,358,2 2 2 2 4,690 902 548 696 29845,3945,3959,-
Math_16,360,2,2470,3953,3957,-
Math_16,362,2 1,8026 1486,4066,4071,-
Math_16,364,-,-,-,-,-
Math_16,366,2 1,8065 1486,4143,4149,-
Math_16,368,2 1 1 1 3,690 902 548 696 29828,4090,4102,-
Math_16,370,2 1,8040 1486,4121,4127,-
Math_16,372,2 1 1 1 3,690 902 548 696 29831,4104,4116,-
Math_16,374,2 2,8040 1486,4116,4122,-
Math_16,376,2 2 2 2 3,690 902 548 696 29832,4113,4127,-
Math_16,378,3,2458,3993,3997,-
Math_16,380,2,2434,3985,3989,-
Math_16,382,3 2,7872 1486,1,7,-
Math_16,384,2,2502,4107,4111,-
Math_16,386,2 2 2 2 3,690 902 548 696 29845,3992,4006,-
Math_16,388,3 1,23723 1158,4132,4138,-
Math_16,390,2,2463,4144,4147,-
Math_16,392,3,2458,3979,3983,-
Math_16,394,4 2,23795 1158,4070,4077,-
Math_16,396,2,2470,4099,4102,-
Math_16,398,3,2452,3960,3964,-
Math_16,400,3 2 2 2 3,690 902 548 696 29828,3967,3983,-
